"Freq [GHz]","re(S(1,1)) [] - patch_length='24mm' probe_feed_x='5.8mm'","im(S(1,1)) [] - patch_length='24mm' probe_feed_x='5.8mm'"
4.269,-0.198217437163205,0.841961296550432
4.27,-0.196532713435384,0.841835562850833
4.271,-0.194843676597997,0.841704764485675
4.272,-0.193150320522081,0.841568860133336
4.273,-0.191452639224112,0.84142780813909
4.274,-0.189750626869204,0.841281566512889
4.275,-0.188044277774399,0.841130092927135
4.276,-0.18633358641197,0.840973344714449
4.277,-0.184618547412798,0.840811278865449
4.278,-0.182899155569798,0.840643852026505
4.279,-0.181175405841397,0.840471020497517
4.28,-0.179447293355059,0.840292740229674
4.281,-0.177714813410879,0.840108966823223
4.282,-0.175977961485223,0.839919655525231
4.283,-0.174236733234416,0.839724761227356
4.284,-0.172491124498511,0.839524238463608
4.285,-0.170741131305098,0.839318041408127
4.286,-0.168986749873166,0.839106123872938
4.287,-0.16722797661704,0.838888439305742
4.288,-0.165464808150376,0.838664940787678
4.289,-0.163697241290203,0.838435581031113
4.29,-0.161925273061027,0.838200312377414
4.291,-0.16014890069903,0.837959086794746
4.292,-0.158368121656287,0.837711855875863
4.293,-0.15658293360507,0.837458570835906
4.294,-0.154793334442215,0.83719918251021
4.295,-0.15299932229356,0.836933641352114
4.296,-0.151200895518425,0.836661897430786
4.297,-0.14939805271419,0.836383900429049
4.298,-0.147590792720925,0.836099599641223
4.299,-0.145779114626083,0.835808943970965
4.3,-0.143963017769266,0.835511881929141
4.301,-0.142142501747087,0.835208361631681
4.302,-0.140317566418053,0.834898330797469
4.303,-0.138488211907562,0.834581736746237
4.304,-0.136654438612955,0.834258526396473
4.305,-0.134816247208651,0.833928646263346
4.306,-0.132973638651335,0.833592042456636
4.307,-0.131126614185251,0.8332486606787
4.308,-0.129275175347551,0.832898446222433
4.309,-0.127419323973726,0.832541343969262
4.31,-0.125559062203112,0.832177298387157
4.311,-0.123694392484494,0.831806253528654
4.312,-0.121825317581743,0.831428153028906
4.313,-0.119951840579599,0.831042940103754
4.314,-0.118073964889482,0.83065055754782
4.315,-0.1161916942554,0.830250947732625
4.316,-0.114305032759946,0.829844052604733
4.317,-0.112413984830402,0.829429813683918
4.318,-0.110518555244863,0.829008172061361
4.319,-0.108618749138512,0.82857906839787
4.32,-0.106714572009952,0.828142442922145
4.321,-0.104806029727626,0.827698235429051
4.322,-0.102893128536335,0.827246385277941
4.323,-0.100975875063834,0.826786831391007
4.324,-0.0990542763275288,0.826319512251661
4.325,-0.0971283397412592,0.825844365902959
4.326,-0.0951980731221671,0.825361329946058
4.327,-0.0932634846976863,0.824870341538714
4.328,-0.0913245831125661,0.824371337393821
4.329,-0.0893813774360725,0.823864253777979
4.33,-0.0874338771692142,0.823349026510136
4.331,-0.0854820922520967,0.822825590960234
4.332,-0.083526033071365,0.822293882047934
4.333,-0.0815657104677674,0.821753834241372
4.334,-0.0796011357437735,0.821205381555972
4.335,-0.077632320671343,0.820648457553302
4.336,-0.0756592774997525,0.820082995339993
4.337,-0.073682018963549,0.819508927566705
4.338,-0.0717005582906012,0.818926186427152
4.339,-0.0697149092102534,0.818334703657184
4.34,-0.0677250859615732,0.817734410533926
4.341,-0.0657311033017312,0.817125237874996
4.342,-0.063732976514451,0.816507116037753
4.343,-0.0617307214186005,0.815879974918647
4.344,-0.0597243543768595,0.815243743952616
4.345,-0.0577138923045151,0.814598352112551
4.346,-0.0556993526783841,0.813943727908853
4.347,-0.0536807535457802,0.813279799389035
4.348,-0.0516581135336732,0.812606494137425
4.349,-0.049631451857903,0.811923739274937
4.35,-0.0476007883325247,0.811231461458919
4.351,-0.0455661433792745,0.810529586883092
4.352,-0.0435275380371234,0.809818041277571
4.353,-0.0414849939719858,0.809096749908971
4.354,-0.0394385334864975,0.808365637580607
4.355,-0.0373881795299423,0.807624628632787
4.356,-0.0353339557082787,0.806873646943198
4.357,-0.0332758862942906,0.806112615927383
4.358,-0.0312139962378465,0.805341458539337
4.359,-0.0291483111762997,0.804560097272188
4.36,-0.0270788574449631,0.803768454158993
4.361,-0.0250056620877401,0.802966450773634
4.362,-0.022928752867889,0.802154008231848
4.363,-0.0208481582788344,0.801331047192333
4.364,-0.018763907555184,0.800497487858007
4.365,-0.0166760306838162,0.799653249977375
4.366,-0.0145845584150994,0.798798252846012
4.367,-0.0124895222742295,0.797932415308179
4.368,-0.0103909545727054,0.797055655758567
4.369,-0.00828888841990191,0.796167892144184
4.37,-0.00618335773478035,0.795269041966355
4.371,-0.00407439725772402,0.794359022282886
4.372,-0.00196204256247789,0.793437749710355
4.373,0.000153669931772182,0.792505140426555
4.374,0.00227270294820592,0.791561110173085
4.375,0.00439501834004002,0.790605574258098
4.376,0.00652057707811413,0.789638447559202
4.377,0.00864933923830388,0.788659644526512
4.378,0.0107812639888372,0.787669079185901
4.379,0.0129163095775091,0.786666665142366
4.38,0.0150544333187347,0.785652315583615
4.381,0.0171955915805128,0.784625943283799
4.382,0.0193397397712455,0.783587460607433
4.383,0.0214868323264606,0.782536779513511
4.384,0.0236368226953862,0.781473811559788
4.385,0.0257896633274438,0.780398467907271
4.386,0.0279453056585799,0.779310659324896
4.387,0.0301037000975135,0.778210296194416
4.388,0.0322647960118486,0.777097288515478
4.389,0.0344285417140757,0.775971545910924
4.39,0.0365948844474579,0.774832977632298
4.391,0.0387637703717969,0.773681492565572
4.392,0.0409351445491045,0.772516999237092
4.393,0.043108950929144,0.771339405819753
4.394,0.0452851323348383,0.77014862013942
4.395,0.047463630447648,0.768944549681546
4.396,0.0496443857927358,0.767727101598082
4.397,0.0518273377241103,0.766496182714593
4.398,0.0540124244096157,0.765251699537642
4.399,0.0561995828158461,0.763993558262436
4.4,0.0583887486929322,0.762721664780714
4.401,0.0605798565592565,0.761435924688915
4.402,0.0627728396860395,0.760136243296617
4.403,0.0649676300818689,0.758822525635247
4.404,0.0671641584770982,0.75749467646707
4.405,0.0693623543081775,0.756152600294477
4.406,0.0715621457018914,0.754796201369545
4.407,0.0737634594594963,0.753425383703926
4.408,0.075966221040809,0.752040051079
4.409,0.0781703545481851,0.750640107056355
4.41,0.0803757827104033,0.749225454988609
4.411,0.0825824268665485,0.747795998030488
4.412,0.0847902069497396,0.74635163915029
4.413,0.0869990414708423,0.744892281141641
4.414,0.0892088475020977,0.743417826635609
4.415,0.0914195406606999,0.741928178113151
4.416,0.0936310350923129,0.740423237917904
4.417,0.0958432434545329,0.738902908269337
4.418,0.0980560769003065,0.737367091276262
4.419,0.100269445061307,0.735815688950704
4.42,0.102483256031251,0.734248603222162
4.421,0.104697416349234,0.732665735952202
4.422,0.106911830982959,0.73106698894949
4.423,0.109126403311993,0.729452263985181
4.424,0.11134103511102,0.727821462808694
4.425,0.11355562653301,0.726174487163917
4.426,0.115770076092431,0.724511238805815
4.427,0.117984280648468,0.722831619517413
4.428,0.120198135388202,0.721135531127243
4.429,0.122411533809826,0.719422875527202
4.43,0.124624367705873,0.717693554690831
4.431,0.126836527146461,0.715947470692036
4.432,0.129047900462563,0.714184525724266
4.433,0.131258374229329,0.712404622120112
4.434,0.133467833249427,0.710607662371389
4.435,0.135676160536464,0.708793549149661
4.436,0.137883237298416,0.706962185327247
4.437,0.140088942921198,0.705113473998677
4.438,0.142293154952228,0.703247318502652
4.439,0.144495749084124,0.701363622444483
4.44,0.146696599138478,0.699462289718994
4.441,0.148895577049729,0.697543224533955
4.442,0.151092552849123,0.695606331434016
4.443,0.153287394648847,0.693651515325096
4.444,0.155479968626222,0.691678681499364
4.445,0.157670139008078,0.689687735660669
4.446,0.159857768055261,0.687678583950536
4.447,0.162042716047295,0.685651132974668
4.448,0.164224841267221,0.68360528982999
4.449,0.166403999986606,0.681540962132229
4.45,0.168580046450736,0.679458058044047
4.451,0.170752832864034,0.677356486303702
4.452,0.17292220937566,0.675236156254287
4.453,0.175088024065361,0.673096977873498
4.454,0.177250122929543,0.670938861803992
4.455,0.179408349867588,0.6687617193843
4.456,0.181562546668457,0.6665654626803
4.457,0.18371255299755,0.664350004517267
4.458,0.185858206383833,0.662115258512532
4.459,0.187999342207323,0.659861139108673
4.46,0.190135793686837,0.657587561607321
4.461,0.192267391868098,0.655294442203551
4.462,0.194393965612168,0.652981698020863
4.463,0.196515341584264,0.650649247146742
4.464,0.198631344242926,0.648297008668834
4.465,0.200741795829586,0.64592490271171
4.466,0.202846516358539,0.643532850474231
4.467,0.204945323607339,0.641120774267511
4.468,0.207038033107618,0.638688597553499
4.469,0.209124458136389,0.636236244984138
4.47,0.211204409707803,0.633763642441137
4.471,0.213277696565354,0.631270717076397
4.472,0.215344125174686,0.62875739735294
4.473,0.217403499716827,0.62622361308655
4.474,0.219455622082005,0.623669295487954
4.475,0.221500291864038,0.621094377205622
4.476,0.223537306355276,0.618498792369175
4.477,0.225566460542141,0.615882476633393
4.478,0.227587547101301,0.613245367222814
4.479,0.229600356396465,0.610587402976932
4.48,0.231604676475827,0.607908524396002
4.481,0.233600293070205,0.605208673687401
4.482,0.235586989591858,0.602487794812611
4.483,0.23756454713402,0.599745833534754
4.484,0.239532744471161,0.596982737466743
4.485,0.241491358060044,0.594198456119935
4.486,0.243440162041501,0.591392940953416
4.487,0.245378928243036,0.58856614542384
4.488,0.247307426182267,0.585718025035749
4.489,0.249225423071169,0.582848537392526
4.49,0.251132683821214,0.579957642247831
4.491,0.25302897104937,0.577045301557575
4.492,0.254914045085023,0.574111479532425
4.493,0.256787663977827,0.571156142690793
4.494,0.258649583506498,0.568179259912343
4.495,0.260499557188589,0.565180802491973
4.496,0.262337336291253,0.562160744194281
4.497,0.264162669843039,0.559119061308473
4.498,0.26597530464671,0.55605573270375
4.499,0.267774985293156,0.552970739885089
4.5,0.269561454176353,0.549864067049492
4.501,0.27133445150948,0.546735701142583
4.502,0.273093715342131,0.543585631915636
4.503,0.274838981578694,0.540413851982986
4.504,0.276569983997931,0.537220356879714
4.505,0.278286454273723,0.534005145119765
4.506,0.279988121997074,0.530768218254318
4.507,0.28167471469934,0.527509580930471
4.508,0.283345957876737,0.524229240950197
4.509,0.28500157501614,0.520927209329562
4.51,0.2866412876222,0.517603500358154
4.511,0.288264815245791,0.514258131658742
4.512,0.289871875513824,0.51089112424709
4.513,0.291462184160429,0.507502502591951
4.514,0.293035455059557,0.504092294675177
4.515,0.294591400258986,0.50066053205194
4.516,0.296129730015774,0.49720724991104
4.517,0.2976501528332,0.493732487135217
4.518,0.29915237549915,0.490236286361515
4.519,0.300636103126023,0.486718694041673
4.52,0.302101039192184,0.483179760502351
4.521,0.303546885584915,0.479619540005408
4.522,0.304973342644958,0.476038090807987
4.523,0.306380109212616,0.472435475222489
4.524,0.307766882675465,0.468811759676355
4.525,0.309133359017658,0.465167014771634
4.526,0.310479232870874,0.461501315344293
4.527,0.311804197566894,0.457814740523248
4.528,0.313107945191839,0.454107373789045
4.529,0.314390166642075,0.450379303032186
4.53,0.315650551681813,0.446630620611035
4.531,0.316888789002376,0.442861423409266
4.532,0.318104566283203,0.439071812892847
4.533,0.319297570254549,0.435261895166414
4.534,0.320467486761921,0.431431781029138
4.535,0.321614000832226,0.427581586029952
4.536,0.322736796741701,0.423711430522021
4.537,0.323835558085546,0.419821439716608
4.538,0.32490996784934,0.41591174373608
4.539,0.325959708482193,0.411982477666149
4.54,0.326984461971679,0.408033781607212
4.541,0.327983909920498,0.404065800724807
4.542,0.328957733624937,0.400078685299055
4.543,0.329905614155062,0.396072590773135
4.544,0.330827232436676,0.392047677800641
4.545,0.33172226933503,0.38800411229187
4.546,0.332590405740299,0.383942065458845
4.547,0.333431322654767,0.379861713859207
4.548,0.334244701281773,0.375763239438773
4.549,0.335030223116375,0.371646829572709
4.55,0.335787570037722,0.367512677105394
4.551,0.336516424403122,0.36336098038881
4.552,0.337216469143811,0.35919194331933
4.553,0.33788738786238,0.355005775373086
4.554,0.338528864931851,0.350802691639621
4.555,0.339140585596387,0.346582912853879
4.556,0.339722236073624,0.342346665426473
4.557,0.340273503658567,0.338094181472158
4.558,0.340794076829065,0.333825698836443
4.559,0.341283645352813,0.329541461120308
4.56,0.341741900395863,0.325241717702935
4.561,0.342168534632603,0.32092672376245
4.562,0.342563242357182,0.316596740294527
4.563,0.342925719596348,0.312252034128925
4.564,0.343255664223634,0.307892877943799
4.565,0.343552776074904,0.303519550277726
4.566,0.343816757065165,0.299132335539456
4.567,0.344047311306637,0.294731524015366
4.568,0.344244145228019,0.290317411874338
4.569,0.34440696769492,0.285890301170324
4.57,0.34453549013138,0.28145049984229
4.571,0.344629426642457,0.276998321711633
4.572,0.344688494137809,0.272534086476924
4.573,0.344712412456222,0.268058119706009
4.574,0.344700904491028,0.263570752825351
4.575,0.344653696316345,0.259072323106608
4.576,0.344570517314088,0.254563173650368
4.577,0.344451100301684,0.250043653367045
4.578,0.344295181660412,0.245514116954774
4.579,0.344102501464332,0.240974924874444
4.58,0.343872803609687,0.236426443321658
4.581,0.343605835944754,0.231869044195646
4.582,0.343301350400036,0.227303105065118
4.583,0.342959103118735,0.222729009131017
4.584,0.342578854587424,0.218147145186003
4.585,0.342160369766837,0.213557907570881
4.586,0.341703418222704,0.208961696127719
4.587,0.341207774256534,0.204358916149732
4.588,0.340673217036276,0.199749978327878
4.589,0.340099530726762,0.195135298694176
4.59,0.339486504619843,0.190515298561655
4.591,0.338833933264138,0.185890404460967
4.592,0.3381416165943,0.181261048073638
4.593,0.337409360059702,0.176627666161958
4.594,0.336636974752448,0.171990700495387
4.595,0.335824277534632,0.167350597773654
4.596,0.334971091164732,0.162707809546433
4.597,0.334077244423034,0.158062792129498
4.598,0.333142572236012,0.153416006517578
4.599,0.332166915799552,0.148767918293734
4.6,0.331150122700912,0.14411899753533
4.601,0.330092047039335,0.13946971871661
4.602,0.328992549545192,0.134820560607852
4.603,0.327851497697577,0.130172006171175
4.604,0.326668765840232,0.125524542452947
4.605,0.325444235295713,0.120878660472882
4.606,0.324177794477677,0.116234855109781
4.607,0.322869339001214,0.111593624984018
4.608,0.32151877179109,0.106955472336724
4.609,0.320126003187825,0.102320902905781
4.61,0.318690951051479,0.0976904257985781
4.611,0.317213540863066,0.0930645533616552
4.612,0.315693705823495,0.0884438010472615
4.613,0.314131386949895,0.0838286872767617
4.614,0.312526533169285,0.0792197333011425
4.615,0.310879101409452,0.0746174630585097
4.616,0.309189056686941,0.0700224030286983
4.617,0.307456372192071,0.0654350820850654
4.618,0.305681029370876,0.0608560313435062
4.619,0.303863018003875,0.056285784008777
4.62,0.302002336281579,0.0517248752181927
4.621,0.300098990876646,0.0471738418827719
4.622,0.298152997012593,0.0426332225259225
4.623,0.296164378528976,0.0381035571197355
4.624,0.294133167942956,0.0335853869189601
4.625,0.292059406507178,0.0290792542928257
4.626,0.289943144263836,0.0245857025546387
4.627,0.287784440094914,0.0201052757894451
4.628,0.285583361768509,0.0156385186797827
4.629,0.283339985981081,0.0111859763294834
4.63,0.281054398395699,0.00674819408589166
4.631,0.278726693676107,0.00232571736038519
4.632,0.276356975516592,-0.00208090855256483
4.633,0.273945356667584,-0.00647113865775559
4.634,0.271491958956935,-0.0108444284428769
4.635,0.268996913306812,-0.0152002340633013
4.636,0.266460359746178,-0.0195380125278992
4.637,0.263882447418769,-0.0238572218858098
4.638,0.261263334586594,-0.028157321413956
4.639,0.258603188628832,-0.0324377718052846
4.64,0.255902186036171,-0.0366980353575126
4.641,0.25316051240052,-0.0409375761622799
4.642,0.250378362400037,-0.0451558602946485
4.643,0.247555939779526,-0.0493523560026787
4.644,0.244693457326144,-0.0535265338970279
4.645,0.24179113684034,-0.0576778671405277
4.646,0.238849209102149,-0.0618058316373944
4.647,0.235867913832731,-0.0659099062221147
4.648,0.232847499651184,-0.069989572847805
4.649,0.229788224026645,-0.0740443167739026
4.65,0.226690353225682,-0.0780736267530544
4.651,0.223554162254976,-0.0820769952170911
4.652,0.220379934799315,-0.0860539184619277
4.653,0.21716796315495,-0.0900038968312333
4.654,0.213918548158288,-0.093926434898792
4.655,0.210631999109986,-0.0978210416493676
4.656,0.207308633694495,-0.10168723065794
4.657,0.203948777895036,-0.105524520267226
4.658,0.200552765904109,-0.109332433763299
4.659,0.197120940029559,-0.113110499549204
4.66,0.193653650596284,-0.116858251316381
4.661,0.190151255843525,-0.120575228213934
4.662,0.186614121818009,-0.124260975015355
4.663,0.183042622262792,-0.127915042282828
4.664,0.179437138502016,-0.131536986528841
4.665,0.175798059321593,-0.135126370375042
4.666,0.172125780845915,-0.138682762708198
4.667,0.168420706410655,-0.142205738833159
4.668,0.164683246431774,-0.145694880622696
4.669,0.160913818270774,-0.149149776664133
4.67,0.157112846096355,-0.152570022402608
4.671,0.153280760742509,-0.155955220280937
4.672,0.149417999563189,-0.159304979875906
4.673,0.145525006283692,-0.162618918030915
4.674,0.141602230848721,-0.165896658984947
4.675,0.137650129267417,-0.169137834497655
4.676,0.133669163455397,-0.172342083970532
4.677,0.129659801073817,-0.175509054564155
4.678,0.125622515365761,-0.178638401311285
4.679,0.121557784989937,-0.181729787225851
4.68,0.117466093851862,-0.184782883407698
4.681,0.113347930932634,-0.187797369143069
4.682,0.109203790115452,-0.190772932000709
4.683,0.105034170009972,-0.193709267923579
4.684,0.100839573774673,-0.196606081316091
4.685,0.0966205089373068,-0.199463085126847
4.686,0.0923774872136621,-0.202280000926785
4.687,0.0881110243246288,-0.205056558982771
4.688,0.0838216398118576,-0.207792498326517
4.689,0.0795098568520747,-0.210487566818822
4.69,0.0751762020701139,-0.213141521209176
4.691,0.0708212053509855,-0.215754127190569
4.692,0.0664453996509881,-0.218325159449589
4.693,0.0620493208079561,-0.22085440171181
4.694,0.0576335073509639,-0.223341646782351
4.695,0.0531985003094454,-0.225786696581719
4.696,0.0487448430219661,-0.228189362176859
4.697,0.0442730809447485,-0.230549463807457
4.698,0.0397837614601034,-0.232866830907481
4.699,0.0352774336848686,-0.235141302122001
4.7,0.0307546482790586,-0.237372725319255
4.701,0.026215957254771,-0.239560957598052
4.702,0.0216619137855877,-0.241705865290462
4.703,0.0170930720164358,-0.243807323959917
4.704,0.0125099868742762,-0.24586521839464
4.705,0.00791321387952057,-0.247879442596544
4.706,0.00330330895841318,-0.249849899765605
4.707,-0.00131917174350586,-0.251776502279734
4.708,-0.0059536720466899,-0.253659171670209
4.709,-0.0105996359217175,-0.255497838592784
4.71,-0.0152565076717969,-0.2572924427944
4.711,-0.0199237321138793,-0.259042933075697
4.712,-0.0246007547580393,-0.260749267249301
4.713,-0.0292870219851179,-0.262411412093991
4.714,-0.0339819812224797,-0.264029343304802
4.715,-0.0386850811178128,-0.26560304543915
4.716,-0.0433957717108154,-0.26713251185904
4.717,-0.0481135046027711,-0.268617744669454
4.718,-0.0528377331237736,-0.270058754652974
4.719,-0.0575679124976807,-0.271455561200766
4.72,-0.062303500004558,-0.27280819223996
4.721,-0.067043955140567,-0.274116684157544
4.722,-0.0717887397753586,-0.275381081720884
4.723,-0.0765373183066358,-0.276601437994906
4.724,-0.0812891578120296,-0.277777814256081
4.725,-0.0860437281981203,-0.278910279903294
4.726,-0.0908005023465435,-0.279998912365688
4.727,-0.0955589562571406,-0.281043797007598
4.728,-0.100318569188068,-0.282045027030653
4.729,-0.105078823792832,-0.283002703373172
4.73,-0.109839206254178,-0.28391693460694
4.731,-0.114599206414787,-0.284787836831463
4.732,-0.11935831790474,-0.285615533565829
4.733,-0.124116038265719,-0.286400155638256
4.734,-0.128871869071845,-0.287141841073438
4.735,-0.133625316047239,-0.287840734977806
4.736,-0.138375889180162,-0.288496989422797
4.737,-0.143123102833659,-0.289110763326229
4.738,-0.14786647585296,-0.289682222331922
4.739,-0.152605531669232,-0.290211538687625
4.74,-0.157339798399954,-0.290698891121384
4.741,-0.162068808945791,-0.291144464716454
4.742,-0.166792101083947,-0.29154845078484
4.743,-0.171509217558016,-0.291911046739596
4.744,-0.176219706164319,-0.292232455965968
4.745,-0.180923119834731,-0.29251288769148
4.746,-0.185619016715969,-0.292752556855084
4.747,-0.190306960245412,-0.292951683975457
4.748,-0.194986519223376,-0.293110495018542
4.749,-0.199657267881919,-0.293229221264451
4.75,-0.204318785950136,-0.2933080991738
4.751,-0.208970658716063,-0.293347370253596
4.752,-0.213612477085054,-0.293347280922749
4.753,-0.218243837634731,-0.29330808237732
4.754,-0.22286434266664,-0.293230030455574
4.755,-0.227473600254408,-0.293113385502958
4.756,-0.232071224288614,-0.292958412237052
4.757,-0.236656834518339,-0.292765379612621
4.758,-0.241230056589428,-0.29253456068681
4.759,-0.245790522079481,-0.292266232484607
4.76,-0.250337868529689,-0.29196067586461
4.761,-0.254871739473432,-0.291618175385215
4.762,-0.259391784461791,-0.291239019171279
4.763,-0.263897659085945,-0.290823498781334
4.764,-0.268389024996532,-0.290371909075435
4.765,-0.272865549920004,-0.289884548083699
4.766,-0.277326907672036,-0.289361716875617
4.767,-0.281772778168032,-0.288803719430184
4.768,-0.28620284743078,-0.288210862506938
4.769,-0.290616807595233,-0.287583455517955
4.77,-0.295014356910696,-0.286921810400842
4.771,-0.299395199740134,-0.286226241492828
4.772,-0.303759046556963,-0.285497065405967
4.773,-0.308105613939193,-0.284734600903529
4.774,-0.312434624561051,-0.283939168777622
4.775,-0.316745807182136,-0.283111091728098
4.776,-0.321038896634142,-0.282250694242779
4.777,-0.325313633805218,-0.281358302479065
4.778,-0.329569765622052,-0.280434244146947
4.779,-0.333807045029667,-0.279478848393482
4.78,-0.338025230969073,-0.278492445688754
4.781,-0.342224088352777,-0.277475367713365
4.782,-0.346403388038196,-0.276427947247494
4.783,-0.350562906799142,-0.275350518061535
4.784,-0.354702427295303,-0.274243414808369
4.785,-0.358821738039794,-0.273106972917301
4.786,-0.362920633365027,-0.271941528489632
4.787,-0.366998913386666,-0.270747418195979
4.788,-0.371056383965956,-0.269524979175286
4.789,-0.375092856670379,-0.268274548935594
4.79,-0.379108148732747,-0.26699646525656
4.791,-0.383102083008733,-0.265691066093765
4.792,-0.387074487932963,-0.264358689484802
4.793,-0.391025197473679,-0.262999673457181
4.794,-0.394954051086058,-0.261614355938037
4.795,-0.398860893664217,-0.260203074665678
4.796,-0.402745575492031,-0.258766167102949
4.797,-0.406607952192696,-0.257303970352447
4.798,-0.410447884677202,-0.255816821073592
4.799,-0.414265239091771,-0.254305055401505
4.8,-0.418059886764209,-0.252769008867782
4.801,-0.421831704149303,-0.251209016323105
4.802,-0.425580572773388,-0.249625411861668
4.803,-0.429306379177949,-0.248018528747503
4.804,-0.433009014862482,-0.24638869934261
4.805,-0.436688376226576,-0.24473625503694
4.806,-0.440344364511292,-0.243061526180211
4.807,-0.443976885739873,-0.241364842015547
4.808,-0.447585850657871,-0.239646530614932
4.809,-0.451171174672683,-0.237906918816467
4.81,-0.454732777792586,-0.236146332163441
4.811,-0.458270584565271,-0.234365094845176
4.812,-0.46178452401603,-0.232563529639626
4.813,-0.465274529585435,-0.230741957857783
4.814,-0.468740539066787,-0.228900699289789
4.815,-0.472182494543216,-0.227040072152785
4.816,-0.475600342324527,-0.225160393040486
4.817,-0.478994032883792,-0.223261976874472
4.818,-0.482363520793863,-0.221345136857098
4.819,-0.48570876466361,-0.219410184426146
4.82,-0.489029727074152,-0.217457429211062
4.821,-0.492326374514968,-0.215487178990858
4.822,-0.495598677319987,-0.21349973965359
4.823,-0.49884660960367,-0.211495415157447
4.824,-0.502070149197126,-0.209474507493391
4.825,-0.505269277584279,-0.207437316649354
4.826,-0.50844397983815,-0.205384140575931
4.827,-0.511594244557225,-0.203315275153619
4.828,-0.514720063802021,-0.201231014161482
4.829,-0.517821433031784,-0.199131649247318
4.83,-0.520898351041408,-0.197017469899236
4.831,-0.523950819898614,-0.19488876341864
4.832,-0.526978844881361,-0.192745814894599
4.833,-0.529982434415493,-0.190588907179626
4.834,-0.532961600012803,-0.188418320866702
4.835,-0.53591635620931,-0.186234334267711
4.836,-0.53884672050395,-0.184037223393108
4.837,-0.541752713297602,-0.181827261932879
4.838,-0.544634357832534,-0.179604721238728
4.839,-0.547491680132226,-0.177369870307491
4.84,-0.550324708941633,-0.175122975765746
4.841,-0.553133475667893,-0.172864301855582
4.842,-0.555918014321482,-0.170594110421523
4.843,-0.558678361457846,-0.168312660898577
4.844,-0.561414556119547,-0.166020210301349
4.845,-0.564126639778885,-0.163717013214259
4.846,-0.566814656281015,-0.161403321782824
4.847,-0.569478651787671,-0.159079385705889
4.848,-0.572118674721353,-0.156745452228936
4.849,-0.574734775710102,-0.154401766138335
4.85,-0.577327007532839,-0.152048569756537
4.851,-0.57989542506527,-0.149686102938214
4.852,-0.582440085226373,-0.147314603067293
4.853,-0.584961046925478,-0.144934305054879
4.854,-0.587458371009949,-0.142545441338022
4.855,-0.589932120213458,-0.140148241879346
4.856,-0.592382359104902,-0.137742934167449
4.857,-0.594809154037898,-0.13532974321814
4.858,-0.597212573100948,-0.132908891576399
4.859,-0.599592686068175,-0.13048059931914
4.86,-0.601949564350773,-0.128045084058617
4.861,-0.604283280949022,-0.125602560946609
4.862,-0.606593910404965,-0.123153242679269
4.863,-0.608881528755771,-0.12069733950258
4.864,-0.611146213487681,-0.118235059218533
4.865,-0.613388043490654,-0.115766607191858
4.866,-0.61560709901364,-0.113292186357391
4.867,-0.617803461620504,-0.110811997228016
4.868,-0.619977214146622,-0.108326237903145
4.869,-0.622128440656106,-0.105835104077774
4.87,-0.624257226399704,-0.103338789052027
4.871,-0.626363657773342,-0.100837483741228
4.872,-0.628447822277319,-0.0983313766864478
4.873,-0.630509808476157,-0.0958206540655221
4.874,-0.632549705959099,-0.0933054997045082
4.875,-0.634567605301258,-0.0907860950895954
4.876,-0.636563598025412,-0.0882626193794042
4.877,-0.638537776564448,-0.0857352494176968
4.878,-0.640490234224416,-0.0832041597465034
4.879,-0.642421065148291,-0.0806695226195269
4.88,-0.644330364280293,-0.0781315080159941
4.881,-0.646218227330888,-0.0755902836547896
4.882,-0.648084750742407,-0.0730460150089102
4.883,-0.649930031655286,-0.0704988653202435
4.884,-0.651754167874923,-0.0679489956146261
4.885,-0.653557257839172,-0.065396564717172
4.886,-0.655339400586419,-0.062841729267881
4.887,-0.657100695724299,-0.0602846437374731
4.888,-0.65884124339899,-0.0577254604434757
4.889,-0.66056114426512,-0.055164329566528
4.89,-0.662260499456267,-0.0526013991668894
4.891,-0.663939410556025,-0.0500368152011667
4.892,-0.665597979569698,-0.0474707215391804
4.893,-0.667236308896534,-0.0449032599810513
4.894,-0.66885450130252,-0.0423345702744523
4.895,-0.670452659893801,-0.0397647901319467
4.896,-0.672030888090596,-0.0371940552485424
4.897,-0.673589289601704,-0.034622499319333
4.898,-0.675127968399548,-0.0320502540572723
4.899,-0.676647028695759,-0.0294774492110474
4.9,-0.678146574917309,-0.0269042125830559
4.901,-0.679626711683154,-0.0243306700474817
4.902,-0.681087543781414,-0.0217569455684354
4.903,-0.68252917614707,-0.0191831612181702
4.904,-0.683951713840166,-0.0166094371953776
4.905,-0.68535526202452,-0.0140358918435052
4.906,-0.686739925946933,-0.0114626416691421
4.907,-0.68810581091688,-0.00888980136045214
4.908,-0.689453022286708,-0.00631748380559539
4.909,-0.690781665432289,-0.00374580011120901
4.91,-0.692091845734148,-0.00117485962092063
4.911,-0.693383668559082,0.00139523006620992
4.912,-0.694657239242198,0.00396436307715575
4.913,-0.695912663069436,0.00653243524645105
4.914,-0.69715004526052,0.00909934409770941
4.915,-0.698369490952354,0.0116649888251695
4.916,-0.699571105182847,0.0142292702752502
4.917,-0.70075499287517,0.0167920909281602
4.918,-0.701921258822426,0.019353354879518
4.919,-0.703070007672735,0.0219129678220306
4.92,-0.704201343914719,0.0244708370271926
4.921,-0.70531537186341,0.0270268713270931
4.922,-0.706412195646511,0.0295809810961977
4.923,-0.707491919191086,0.0321330782332533
