Freq [GHz],"SimuldB(S(2,1)) []",Meausre_S21 Log Mag(dB),,,,,"dB(S(1,1)) []"
1.493,-0.094453339,0.018986706,,,,,-51.75752968
1.494,-0.09445064,-0.014980058,,,,,-51.74593007
1.495,-0.094447919,-0.014069856,,,,,-51.73440097
1.496,-0.094445176,-0.004276929,,,,,-51.72294211
1.497,-0.094442413,-0.029018003,,,,,-51.71155321
1.498,-0.094439628,-0.001968312,,,,,-51.70023399
1.499,-0.094436823,-0.01578193,,,,,-51.68898419
1.5,-0.094433996,-0.03977748,,,,,-51.67780352
1.501,-0.094431149,0.008555973,,,,,-51.66669172
1.502,-0.094428282,-0.00186582,,,,,-51.65564853
1.503,-0.094425394,-0.015138702,,,,,-51.64467367
1.504,-0.094422486,-0.007973539,,,,,-51.63376687
1.505,-0.094419557,-0.026648523,,,,,-51.62292789
1.506,-0.094416609,-0.020387996,,,,,-51.61215644
1.507,-0.09441364,-0.025909599,,,,,-51.60145228
1.508,-0.094410652,0.014814382,,,,,-51.59081515
1.509,-0.094407644,0.007005577,,,,,-51.58024479
1.51,-0.094404617,-0.004178835,,,,,-51.56974094
1.511,-0.09440157,-0.000850822,,,,,-51.55930334
1.512,-0.094398503,-0.010479045,,,,,-51.54893176
1.513,-0.094395418,-0.017190104,,,,,-51.53862593
1.514,-0.094392313,-0.010054262,,,,,-51.52838561
1.515,-0.094389189,0.003763313,,,,,-51.51821055
1.516,-0.094386047,-0.016050503,,,,,-51.50810051
1.517,-0.094382886,-0.025363972,,,,,-51.49805523
1.518,-0.094379706,-0.030287696,,,,,-51.48807448
1.519,-0.094376507,0.008531909,,,,,-51.47815801
1.52,-0.09437329,0.001716749,,,,,-51.46830558
1.521,-0.094370055,-0.01034427,,,,,-51.45851696
1.522,-0.094366802,-0.026252858,,,,,-51.44879191
1.523,-0.09436353,-0.006439448,,,,,-51.43913019
1.524,-0.094360241,0.035643775,,,,,-51.42953157
1.525,-0.094356933,-0.002837698,,,,,-51.41999581
1.526,-0.094353608,-0.00231765,,,,,-51.41052268
1.527,-0.094350265,-0.014636251,,,,,-51.40111196
1.528,-0.094346905,-0.026783153,,,,,-51.3917634
1.529,-0.094343527,-0.026404981,,,,,-51.3824768
1.53,-0.094340132,-0.015536862,,,,,-51.37325191
1.531,-0.09433672,-0.02694175,,,,,-51.36408851
1.532,-0.094333291,-0.018442528,,,,,-51.35498638
1.533,-0.094329845,0.000378283,,,,,-51.34594531
1.534,-0.094326381,-0.002139528,,,,,-51.33696505
1.535,-0.094322901,-0.011321841,,,,,-51.32804541
1.536,-0.094319405,-0.018773003,,,,,-51.31918615
1.537,-0.094315892,-0.003953227,,,,,-51.31038706
1.538,-0.094312362,-0.012171688,,,,,-51.30164793
1.539,-0.094308816,-0.045797348,,,,,-51.29296853
1.54,-0.094305254,-0.023839314,,,,,-51.28434867
1.541,-0.094301675,-0.028509932,,,,,-51.27578811
1.542,-0.094298081,-0.013689886,,,,,-51.26728666
1.543,-0.09429447,-0.027296832,,,,,-51.2588441
1.544,-0.094290844,-0.008446211,,,,,-51.25046023
1.545,-0.094287202,-0.019346084,,,,,-51.24213483
1.546,-0.094283544,-0.027694831,,,,,-51.23386771
1.547,-0.094279871,0.001572003,,,,,-51.22565865
1.548,-0.094276182,-0.022846088,,,,,-51.21750745
1.549,-0.094272478,0.005454905,,,,,-51.20941391
1.55,-0.094268759,-0.030050805,,,,,-51.20137782
1.551,-0.094265024,-0.005912664,,,,,-51.19339899
1.552,-0.094261275,-0.012885535,,,,,-51.18547722
1.553,-0.09425751,-0.014528546,,,,,-51.17761231
1.554,-0.094253731,-0.020420317,,,,,-51.16980405
1.555,-0.094249937,-0.003389144,,,,,-51.16205227
1.556,-0.094246128,-0.033581022,,,,,-51.15435675
1.557,-0.094242304,-0.011415435,,,,,-51.14671731
1.558,-0.094238467,-0.014725641,,,,,-51.13913375
1.559,-0.094234614,0.000485567,,,,,-51.13160588
1.56,-0.094230748,-0.013217792,,,,,-51.12413352
1.561,-0.094226867,-0.043607425,,,,,-51.11671647
1.562,-0.094222972,-0.029127492,,,,,-51.10935453
1.563,-0.094219063,-0.004900929,,,,,-51.10204754
1.564,-0.09421514,-0.03364078,,,,,-51.09479529
1.565,-0.094211204,-0.021508265,,,,,-51.0875976
1.566,-0.094207253,-0.028103199,,,,,-51.0804543
1.567,-0.094203289,-0.023516592,,,,,-51.07336518
1.568,-0.094199312,-0.01194702,,,,,-51.06633008
1.569,-0.094195321,0.003902904,,,,,-51.05934881
1.57,-0.094191316,-0.026514011,,,,,-51.05242119
1.571,-0.094187299,-0.017343095,,,,,-51.04554704
1.572,-0.094183268,-0.047123652,,,,,-51.03872619
1.573,-0.094179223,0.004028065,,,,,-51.03195844
1.574,-0.094175166,-0.021117607,,,,,-51.02524364
1.575,-0.094171096,-0.02304728,,,,,-51.01858159
1.576,-0.094167013,-0.0184421,,,,,-51.01197213
1.577,-0.094162918,-0.033543713,,,,,-51.00541509
1.578,-0.094158809,-0.030809708,,,,,-50.99891029
1.579,-0.094154688,-0.014396195,,,,,-50.99245755
1.58,-0.094150555,-0.014301089,,,,,-50.98605671
1.581,-0.094146409,-0.030309942,,,,,-50.9797076
1.582,-0.094142251,-0.020996688,,,,,-50.97341004
1.583,-0.09413808,-0.047555454,,,,,-50.96716387
1.584,-0.094133897,-0.043968931,,,,,-50.96096893
1.585,-0.094129703,-0.032830421,,,,,-50.95482504
1.586,-0.094125496,-0.021060508,,,,,-50.94873204
1.587,-0.094121277,-0.03955083,,,,,-50.94268976
1.588,-0.094117046,-0.0056422,,,,,-50.93669804
1.589,-0.094112804,-0.022285189,,,,,-50.93075672
1.59,-0.09410855,-0.047675952,,,,,-50.92486563
1.591,-0.094104284,-0.005635296,,,,,-50.91902462
1.592,-0.094100007,-0.006047029,,,,,-50.91323351
1.593,-0.094095718,-0.038665377,,,,,-50.90749216
1.594,-0.094091418,-0.022477988,,,,,-50.9018004
1.595,-0.094087107,-0.024758184,,,,,-50.89615808
1.596,-0.094082784,-0.020334141,,,,,-50.89056504
1.597,-0.09407845,0.003077551,,,,,-50.88502111
1.598,-0.094074106,-0.010431137,,,,,-50.87952615
1.599,-0.09406975,-0.003435883,,,,,-50.87408
1.6,-0.094065383,-0.004607785,,,,,-50.86868251
1.601,-0.094061006,-0.026674073,,,,,-50.86333352
1.602,-0.094056617,-0.02405443,,,,,-50.85803287
1.603,-0.094052218,-0.047150265,,,,,-50.85278043
1.604,-0.094047809,-0.004741082,,,,,-50.84757603
1.605,-0.094043389,-0.011076036,,,,,-50.84241953
1.606,-0.094038958,-0.013105819,,,,,-50.83731077
1.607,-0.094034517,-0.028189834,,,,,-50.83224962
1.608,-0.094030066,-0.032372352,,,,,-50.82723591
1.609,-0.094025604,-0.019803967,,,,,-50.82226951
1.61,-0.094021133,-0.019668976,,,,,-50.81735026
1.611,-0.094016651,-0.027955644,,,,,-50.81247802
1.612,-0.094012159,-0.020678716,,,,,-50.80765264
1.613,-0.094007657,-0.026837423,,,,,-50.80287399
1.614,-0.094003146,-0.009092661,,,,,-50.79814191
1.615,-0.093998624,-0.014934141,,,,,-50.79345626
1.616,-0.093994093,-0.031686675,,,,,-50.78881691
1.617,-0.093989552,-0.004912511,,,,,-50.78422371
1.618,-0.093985002,-0.038357012,,,,,-50.77967651
1.619,-0.093980442,-0.008768268,,,,,-50.77517518
1.62,-0.093975872,-0.026439071,,,,,-50.77071958
1.621,-0.093971294,-0.001635963,,,,,-50.76630957
1.622,-0.093966705,-0.013088505,,,,,-50.76194501
1.623,-0.093962108,-0.019144204,,,,,-50.75762577
1.624,-0.093957501,-0.005532586,,,,,-50.7533517
1.625,-0.093952886,-0.003107098,,,,,-50.74912268
1.626,-0.093948261,-0.030264225,,,,,-50.74493856
1.627,-0.093943627,-0.005680739,,,,,-50.74079921
1.628,-0.093938984,0.002751584,,,,,-50.7367045
1.629,-0.093934333,-0.013410786,,,,,-50.73265429
1.63,-0.093929672,-0.024804782,,,,,-50.72864845
1.631,-0.093925003,-0.029554078,,,,,-50.72468684
1.632,-0.093920325,-0.069478102,,,,,-50.72076935
1.633,-0.093915639,-0.015196281,,,,,-50.71689583
1.634,-0.093910944,0.000989654,,,,,-50.71306615
1.635,-0.093906241,-0.020984631,,,,,-50.70928019
1.636,-0.093901529,-0.012465708,,,,,-50.70553781
1.637,-0.093896809,-0.008924746,,,,,-50.70183889
1.638,-0.09389208,0.018532822,,,,,-50.6981833
1.639,-0.093887343,-0.038299818,,,,,-50.69457091
1.64,-0.093882599,-0.021841627,,,,,-50.69100159
1.641,-0.093877846,-0.02700139,,,,,-50.68747522
1.642,-0.093873085,-0.015283282,,,,,-50.68399168
1.643,-0.093868316,-0.026402496,,,,,-50.68055083
1.644,-0.093863539,-0.002622162,,,,,-50.67715256
1.645,-0.093858754,-0.011506336,,,,,-50.67379674
1.646,-0.093853961,-0.022567665,,,,,-50.67048324
1.647,-0.093849161,-0.011091603,,,,,-50.66721195
1.648,-0.093844353,-0.027864143,,,,,-50.66398273
1.649,-0.093839537,-0.047750123,,,,,-50.66079548
1.65,-0.093834714,-0.018066593,,,,,-50.65765007
1.651,-0.093829883,-0.029864596,,,,,-50.65454638
1.652,-0.093825045,-0.043926314,,,,,-50.65148428
1.653,-0.0938202,-0.027393067,,,,,-50.64846367
1.654,-0.093815347,-0.014058853,,,,,-50.64548441
1.655,-0.093810487,0.025350094,,,,,-50.6425464
1.656,-0.093805619,-0.038695458,,,,,-50.63964951
1.657,-0.093800745,-0.00826624,,,,,-50.63679363
1.658,-0.093795863,-0.027408332,,,,,-50.63397864
1.659,-0.093790974,-0.019720851,,,,,-50.63120443
1.66,-0.093786078,-0.02733052,,,,,-50.62847087
1.661,-0.093781176,-0.025173757,,,,,-50.62577786
1.662,-0.093776266,-0.02323835,,,,,-50.62312527
1.663,-0.09377135,-0.013860689,,,,,-50.62051301
1.664,-0.093766426,-0.047649056,,,,,-50.61794094
1.665,-0.093761496,-0.014432008,,,,,-50.61540897
1.666,-0.09375656,-0.027031697,,,,,-50.61291696
1.667,-0.093751617,-0.050851949,,,,,-50.61046483
1.668,-0.093746667,-0.032665234,,,,,-50.60805245
1.669,-0.09374171,-0.01253702,,,,,-50.6056797
1.67,-0.093736747,-0.058800884,,,,,-50.60334649
1.671,-0.093731778,-0.027604081,,,,,-50.6010527
1.672,-0.093726803,-0.027206594,,,,,-50.59879823
1.673,-0.093721821,-0.038831152,,,,,-50.59658295
1.674,-0.093716832,-0.02357151,,,,,-50.59440677
1.675,-0.093711838,-0.024527291,,,,,-50.59226957
1.676,-0.093706837,-0.024483271,,,,,-50.59017126
1.677,-0.093701831,-0.006126193,,,,,-50.58811171
1.678,-0.093696818,-0.006339204,,,,,-50.58609083
1.679,-0.093691799,-0.006514595,,,,,-50.5841085
1.68,-0.093686774,-0.035629179,,,,,-50.58216463
1.681,-0.093681744,-0.035627406,,,,,-50.5802591
1.682,-0.093676707,-0.031184893,,,,,-50.57839182
1.683,-0.093671665,-0.022544099,,,,,-50.57656267
1.684,-0.093666616,-0.024838757,,,,,-50.57477156
1.685,-0.093661562,-0.038560547,,,,,-50.57301838
1.686,-0.093656503,-0.044947412,,,,,-50.57130302
1.687,-0.093651438,0.005404313,,,,,-50.56962539
1.688,-0.093646367,-0.015644167,,,,,-50.56798538
1.689,-0.09364129,0.002629065,,,,,-50.56638289
1.69,-0.093636209,-0.026861966,,,,,-50.56481781
1.691,-0.093631121,-0.015012648,,,,,-50.56329006
1.692,-0.093626029,-0.026823437,,,,,-50.56179952
1.693,-0.09362093,-0.028697807,,,,,-50.5603461
1.694,-0.093615827,-0.036269162,,,,,-50.5589297
1.695,-0.093610718,0.009550829,,,,,-50.55755021
1.696,-0.093605604,-0.028712252,,,,,-50.55620755
1.697,-0.093600485,-0.006799706,,,,,-50.5549016
1.698,-0.093595361,-0.038765926,,,,,-50.55363228
1.699,-0.093590232,-0.040180806,,,,,-50.55239948
1.7,-0.093585097,0.008163198,,,,,-50.55120311
1.701,-0.093579958,-0.037700444,,,,,-50.55004307
1.702,-0.093574814,-0.030183628,,,,,-50.54891927
1.703,-0.093569664,-0.017655075,,,,,-50.54783161
1.704,-0.09356451,-0.031264011,,,,,-50.54677998
1.705,-0.093559351,-0.028085103,,,,,-50.54576431
1.706,-0.093554188,-0.03459629,,,,,-50.54478449
1.707,-0.093549019,-0.031699691,,,,,-50.54384043
1.708,-0.093543846,-0.039540172,,,,,-50.54293203
1.709,-0.093538668,-0.042984392,,,,,-50.5420592
1.71,-0.093533485,-0.02795521,,,,,-50.54122185
1.711,-0.093528298,-0.045203287,,,,,-50.54041988
1.712,-0.093523106,-0.021788597,,,,,-50.53965321
1.713,-0.09351791,-0.062457062,,,,,-50.53892173
1.714,-0.093512709,-0.043186337,,,,,-50.53822536
1.715,-0.093507504,-0.023473296,,,,,-50.53756401
1.716,-0.093502295,-0.024033405,,,,,-50.53693758
1.717,-0.093497081,-0.057295658,,,,,-50.53634599
1.718,-0.093491862,-0.026454009,,,,,-50.53578914
1.719,-0.09348664,-0.030013045,,,,,-50.53526694
1.72,-0.093481413,-0.013469555,,,,,-50.53477931
1.721,-0.093476182,-0.021516694,,,,,-50.53432615
1.722,-0.093470947,-0.029340345,,,,,-50.53390738
1.723,-0.093465708,-0.060952056,,,,,-50.5335229
1.724,-0.093460464,-0.019595554,,,,,-50.53317263
1.725,-0.093455217,-0.03095104,,,,,-50.53285649
1.726,-0.093449965,-0.034216721,,,,,-50.53257437
1.727,-0.09344471,-0.03960903,,,,,-50.5323262
1.728,-0.09343945,-0.023860643,,,,,-50.53211189
1.729,-0.093434187,-0.045454629,,,,,-50.53193135
1.73,-0.09342892,-0.025213985,,,,,-50.5317845
1.731,-0.093423649,-0.006186198,,,,,-50.53167124
1.732,-0.093418374,-0.022581173,,,,,-50.5315915
1.733,-0.093413095,-0.017619211,,,,,-50.53154519
1.734,-0.093407813,-0.050513957,,,,,-50.53153222
1.735,-0.093402527,-0.024057453,,,,,-50.53155251
1.736,-0.093397237,-0.050455015,,,,,-50.53160597
1.737,-0.093391944,-0.06358213,,,,,-50.53169253
1.738,-0.093386647,-0.017662205,,,,,-50.53181208
1.739,-0.093381346,-0.011102177,,,,,-50.53196457
1.74,-0.093376042,-0.025409106,,,,,-50.53214989
1.741,-0.093370735,-0.025427567,,,,,-50.53236796
1.742,-0.093365424,0.008997171,,,,,-50.53261872
1.743,-0.093360109,-0.01610375,,,,,-50.53290206
1.744,-0.093354791,-0.017848719,,,,,-50.53321791
1.745,-0.09334947,-0.027460778,,,,,-50.53356619
1.746,-0.093344145,-0.056812182,,,,,-50.53394682
1.747,-0.093338818,-0.023375688,,,,,-50.53435971
1.748,-0.093333486,-0.001147161,,,,,-50.53480479
1.749,-0.093328152,-0.035888273,,,,,-50.53528197
1.75,-0.093322814,-0.023770418,,,,,-50.53579117
1.751,-0.093317473,-0.019960601,,,,,-50.53633232
1.752,-0.093312129,-0.023855602,,,,,-50.53690533
1.753,-0.093306782,-0.056588288,,,,,-50.53751013
1.754,-0.093301432,-0.01954574,,,,,-50.53814663
1.755,-0.093296079,-0.033830874,,,,,-50.53881476
1.756,-0.093290722,-0.023758018,,,,,-50.53951443
1.757,-0.093285363,-0.034036409,,,,,-50.54024558
1.758,-0.093280001,-0.016281614,,,,,-50.54100811
1.759,-0.093274636,-0.024044557,,,,,-50.54180196
1.76,-0.093269267,-0.020094141,,,,,-50.54262705
1.761,-0.093263896,-0.04234622,,,,,-50.54348329
1.762,-0.093258522,-0.026314571,,,,,-50.54437062
1.763,-0.093253146,-0.038299635,,,,,-50.54528895
1.764,-0.093247766,-0.021580506,,,,,-50.54623821
1.765,-0.093242384,-0.020310292,,,,,-50.54721832
1.766,-0.093236999,-0.035450973,,,,,-50.54822921
1.767,-0.093231611,-0.01682217,,,,,-50.54927079
1.768,-0.09322622,-0.024291677,,,,,-50.550343
1.769,-0.093220827,-0.030329607,,,,,-50.55144576
1.77,-0.093215431,-0.013378577,,,,,-50.552579
1.771,-0.093210033,-0.016600609,,,,,-50.55374263
1.772,-0.093204632,-0.030394953,,,,,-50.55493659
1.773,-0.093199228,-0.020334428,,,,,-50.5561608
1.774,-0.093193822,-0.018956721,,,,,-50.55741518
1.775,-0.093188413,-0.007082381,,,,,-50.55869966
1.776,-0.093183002,-0.034105055,,,,,-50.56001418
1.777,-0.093177589,-0.02378645,,,,,-50.56135865
1.778,-0.093172173,-0.050804332,,,,,-50.562733
1.779,-0.093166754,-0.037117243,,,,,-50.56413716
1.78,-0.093161333,-0.019800153,,,,,-50.56557105
1.781,-0.09315591,-0.057302013,,,,,-50.56703461
1.782,-0.093150485,-0.017067557,,,,,-50.56852776
1.783,-0.093145057,-0.015437102,,,,,-50.57005043
1.784,-0.093139627,-0.01923158,,,,,-50.57160255
1.785,-0.093134194,-0.023355719,,,,,-50.57318404
1.786,-0.09312876,-0.010889689,,,,,-50.57479483
1.787,-0.093123323,-0.025086697,,,,,-50.57643486
1.788,-0.093117884,-0.034473784,,,,,-50.57810404
1.789,-0.093112443,-0.041544557,,,,,-50.57980232
1.79,-0.093106999,-0.006080673,,,,,-50.58152962
1.791,-0.093101554,-0.01002223,,,,,-50.58328586
1.792,-0.093096106,-0.021142317,,,,,-50.58507098
1.793,-0.093090657,-0.034791708,,,,,-50.58688492
1.794,-0.093085205,-0.032437578,,,,,-50.58872759
1.795,-0.093079751,-0.016279206,,,,,-50.59059893
1.796,-0.093074295,-0.022210591,,,,,-50.59249886
1.797,-0.093068837,-0.031617478,,,,,-50.59442733
1.798,-0.093063378,-0.041123658,,,,,-50.59638426
1.799,-0.093057916,-0.0365435,,,,,-50.59836958
1.8,-0.093052452,-0.036996935,,,,,-50.60038322
1.801,-0.093046987,-0.022043774,,,,,-50.60242512
1.802,-0.093041519,-0.030659853,,,,,-50.6044952
1.803,-0.09303605,0.002088007,,,,,-50.6065934
1.804,-0.093030579,-0.040369324,,,,,-50.60871964
1.805,-0.093025106,-0.028359283,,,,,-50.61087387
1.806,-0.093019631,-0.038636584,,,,,-50.61305601
1.807,-0.093014154,-0.029519727,,,,,-50.61526599
1.808,-0.093008676,-0.046603233,,,,,-50.61750376
1.809,-0.093003196,-0.024536137,,,,,-50.61976923
1.81,-0.092997714,-0.041745294,,,,,-50.62206235
1.811,-0.092992231,-0.025142604,,,,,-50.62438304
1.812,-0.092986745,-0.033077009,,,,,-50.62673124
1.813,-0.092981259,-0.014168126,,,,,-50.62910689
1.814,-0.09297577,-0.027002575,,,,,-50.63150991
1.815,-0.09297028,-0.028328625,,,,,-50.63394024
1.816,-0.092964788,-0.027386582,,,,,-50.63639781
1.817,-0.092959295,-0.022322336,,,,,-50.63888256
1.818,-0.0929538,-0.031702839,,,,,-50.64139442
1.819,-0.092948303,-0.012927655,,,,,-50.64393333
1.82,-0.092942805,-0.047816012,,,,,-50.64649921
1.821,-0.092937305,-0.027369678,,,,,-50.64909201
1.822,-0.092931804,-0.027251123,,,,,-50.65171166
1.823,-0.092926302,-0.019186089,,,,,-50.65435809
1.824,-0.092920797,-0.014199371,,,,,-50.65703123
1.825,-0.092915292,-0.01827663,,,,,-50.65973103
1.826,-0.092909785,-0.01901985,,,,,-50.66245742
1.827,-0.092904276,-0.048833128,,,,,-50.66521033
1.828,-0.092898767,-0.023289517,,,,,-50.6679897
1.829,-0.092893255,-0.018161066,,,,,-50.67079546
1.83,-0.092887743,-0.034636267,,,,,-50.67362755
1.831,-0.092882229,-0.071047328,,,,,-50.67648591
1.832,-0.092876713,-0.05044657,,,,,-50.67937046
1.833,-0.092871197,-0.036632612,,,,,-50.68228116
1.834,-0.092865679,-0.034854311,,,,,-50.68521792
1.835,-0.09286016,-0.067896269,,,,,-50.68818069
1.836,-0.092854639,-0.032213964,,,,,-50.69116941
1.837,-0.092849117,-0.047802307,,,,,-50.694184
1.838,-0.092843594,-0.032604482,,,,,-50.69722442
1.839,-0.09283807,-0.019422917,,,,,-50.70029058
1.84,-0.092832544,-0.042610671,,,,,-50.70338244
1.841,-0.092827018,-0.031298224,,,,,-50.70649992
1.842,-0.09282149,-0.010427868,,,,,-50.70964297
1.843,-0.092815961,-0.012275283,,,,,-50.71281151
1.844,-0.09281043,-0.03448939,,,,,-50.7160055
1.845,-0.092804899,-0.018608365,,,,,-50.71922485
1.846,-0.092799366,-0.007677742,,,,,-50.72246952
1.847,-0.092793833,-0.048526976,,,,,-50.72573944
1.848,-0.092788298,-0.034456547,,,,,-50.72903454
1.849,-0.092782762,-0.023629162,,,,,-50.73235476
1.85,-0.092777225,-0.029646782,,,,,-50.73570005
1.851,-0.092771687,-0.017509786,,,,,-50.73907033
1.852,-0.092766148,-0.012219921,,,,,-50.74246554
1.853,-0.092760607,-0.019615771,,,,,-50.74588563
1.854,-0.092755066,-0.019984942,,,,,-50.74933053
1.855,-0.092749524,-0.03592746,,,,,-50.75280018
1.856,-0.092743981,-0.03373839,,,,,-50.75629451
1.857,-0.092738436,-0.012757179,,,,,-50.75981347
1.858,-0.092732891,-0.031621687,,,,,-50.76335698
1.859,-0.092727345,-0.018537361,,,,,-50.766925
1.86,-0.092721798,-0.016702723,,,,,-50.77051745
1.861,-0.09271625,-0.02927012,,,,,-50.77413428
1.862,-0.092710701,-0.028509041,,,,,-50.77777542
1.863,-0.092705151,-0.053875573,,,,,-50.78144081
1.864,-0.0926996,-0.034687765,,,,,-50.78513039
1.865,-0.092694048,-0.029210165,,,,,-50.7888441
1.866,-0.092688495,-0.033150394,,,,,-50.79258188
1.867,-0.092682942,-0.039886083,,,,,-50.79634366
1.868,-0.092677387,-0.030259322,,,,,-50.80012938
1.869,-0.092671832,7.64E-05,,,,,-50.80393898
1.87,-0.092666276,-0.003543525,,,,,-50.80777241
1.871,-0.092660719,-0.050170135,,,,,-50.81162959
1.872,-0.092655161,-0.046278536,,,,,-50.81551046
1.873,-0.092649602,-0.026724899,,,,,-50.81941497
1.874,-0.092644043,-0.016979624,,,,,-50.82334305
1.875,-0.092638482,-0.013906293,,,,,-50.82729465
1.876,-0.092632921,-0.023477301,,,,,-50.83126969
1.877,-0.092627359,-0.040535755,,,,,-50.83526812
1.878,-0.092621797,-0.03166233,,,,,-50.83928988
1.879,-0.092616233,-0.01843478,,,,,-50.8433349
1.88,-0.092610669,-0.019079335,,,,,-50.84740312
1.881,-0.092605104,0.005293727,,,,,-50.85149449
1.882,-0.092599539,-0.005564088,,,,,-50.85560894
1.883,-0.092593972,-0.021112595,,,,,-50.85974641
1.884,-0.092588405,-0.027283592,,,,,-50.86390683
1.885,-0.092582838,-0.037584212,,,,,-50.86809015
1.886,-0.092577269,-0.021722645,,,,,-50.87229631
1.887,-0.0925717,-0.041670229,,,,,-50.87652524
1.888,-0.09256613,-0.003223009,,,,,-50.88077688
1.889,-0.09256056,-0.037269715,,,,,-50.88505117
1.89,-0.092554988,-0.025946317,,,,,-50.88934804
1.891,-0.092549417,-0.035417099,,,,,-50.89366745
1.892,-0.092543844,-0.028320605,,,,,-50.89800931
1.893,-0.092538271,-0.021801222,,,,,-50.90237359
1.894,-0.092532697,-0.035802778,,,,,-50.9067602
1.895,-0.092527123,0.008178058,,,,,-50.91116909
1.896,-0.092521548,-0.050563078,,,,,-50.9156002
1.897,-0.092515972,-0.011873701,,,,,-50.92005347
1.898,-0.092510396,-0.023972733,,,,,-50.92452883
1.899,-0.092504819,-0.043679256,,,,,-50.92902622
1.9,-0.092499242,-0.02126484,,,,,-50.93354558
1.901,-0.092493664,-0.028908437,,,,,-50.93808685
1.902,-0.092488085,-0.020920563,,,,,-50.94264997
1.903,-0.092482506,-0.028143955,,,,,-50.94723487
1.904,-0.092476926,-0.043952994,,,,,-50.95184149
1.905,-0.092471346,-0.022978486,,,,,-50.95646978
1.906,-0.092465765,-0.026281379,,,,,-50.96111966
1.907,-0.092460184,-0.041125774,,,,,-50.96579107
1.908,-0.092454602,-0.047859102,,,,,-50.97048396
1.909,-0.092449019,-0.023215618,,,,,-50.97519826
1.91,-0.092443436,-0.042341638,,,,,-50.9799339
1.911,-0.092437853,-0.02692485,,,,,-50.98469083
1.912,-0.092432269,-0.024405463,,,,,-50.98946898
1.913,-0.092426684,-0.002424447,,,,,-50.99426829
1.914,-0.092421099,-0.028992964,,,,,-50.9990887
1.915,-0.092415514,-0.054939061,,,,,-51.00393014
1.916,-0.092409928,-0.044839542,,,,,-51.00879255
1.917,-0.092404341,-0.039828025,,,,,-51.01367587
1.918,-0.092398754,-0.074222133,,,,,-51.01858004
1.919,-0.092393167,-0.034721907,,,,,-51.02350498
1.92,-0.092387579,-0.048209429,,,,,-51.02845064
1.921,-0.09238199,-0.039026983,,,,,-51.03341695
1.922,-0.092376401,-0.024066806,,,,,-51.03840386
1.923,-0.092370812,-0.018825743,,,,,-51.04341129
1.924,-0.092365222,-0.014384536,,,,,-51.04843918
1.925,-0.092359632,-0.030696038,,,,,-51.05348747
1.926,-0.092354041,-0.039160613,,,,,-51.0585561
1.927,-0.09234845,-0.037769414,,,,,-51.06364499
1.928,-0.092342858,-0.011068634,,,,,-51.06875409
1.929,-0.092337266,-0.03998429,,,,,-51.07388333
1.93,-0.092331674,-0.036212631,,,,,-51.07903265
1.931,-0.092326081,-0.033801433,,,,,-51.08420198
1.932,-0.092320488,-0.035927471,,,,,-51.08939126
1.933,-0.092314894,-0.043013215,,,,,-51.09460041
1.934,-0.0923093,-0.063019559,,,,,-51.09982939
