Freq,S11M,S22M,S33M,S44M,S11H,S22H,S33H,S44H
2.248,-24.031288,-19.482618,-24.834192,-19.265499,-24.70448689,-23.13020213,-25.02087493,-23.68007995
2.249,-24.075621,-19.460436,-24.892056,-19.246981,-24.71358694,-23.14619251,-25.03040928,-23.69572072
2.25,-24.093554,-19.505175,-24.868668,-19.293388,-24.72239839,-23.16210524,-25.03963731,-23.71127202
2.251,-24.151747,-19.545584,-24.950363,-19.308222,-24.73092264,-23.17793998,-25.04856041,-23.7267335
2.252,-24.206547,-19.52655,-24.985834,-19.328484,-24.73916112,-23.19369637,-25.05718003,-23.74210482
2.253,-24.208244,-19.56358,-24.964645,-19.35655,-24.74711535,-23.20937407,-25.0654977,-23.75738564
2.254,-24.197664,-19.576881,-25.016048,-19.385172,-24.75478686,-23.22497277,-25.07351501,-23.77257564
2.255,-24.241388,-19.540844,-25.039053,-19.341549,-24.76217728,-23.24049212,-25.08123359,-23.78767449
2.256,-24.281237,-19.607985,-25.053968,-19.401821,-24.76928825,-23.25593181,-25.08865515,-23.80268188
2.257,-24.315098,-19.624464,-25.096529,-19.435499,-24.7761215,-23.27129153,-25.09578146,-23.81759752
2.258,-24.346346,-19.613562,-25.126932,-19.440784,-24.78267877,-23.28657097,-25.10261433,-23.83242111
2.259,-24.41058,-19.612999,-25.165142,-19.426767,-24.78896189,-23.30176982,-25.10915564,-23.84715235
2.26,-24.379084,-19.633615,-25.119949,-19.477076,-24.79497272,-23.31688778,-25.11540732,-23.86179098
2.261,-24.424511,-19.612574,-25.210871,-19.445322,-24.80071314,-23.33192458,-25.12137137,-23.87633671
2.262,-24.421631,-19.642458,-25.258118,-19.477045,-24.80618513,-23.34687993,-25.1270498,-23.8907893
2.263,-24.494471,-19.644104,-25.2974,-19.470854,-24.81139068,-23.36175355,-25.13244472,-23.90514848
2.264,-24.541498,-19.71756,-25.260494,-19.551228,-24.81633181,-23.37654518,-25.13755826,-23.919414
2.265,-24.529936,-19.667807,-25.314138,-19.507723,-24.82101063,-23.39125454,-25.1423926,-23.93358564
2.266,-24.637312,-19.66839,-25.354788,-19.533184,-24.82542924,-23.40588139,-25.14694998,-23.94766317
2.267,-24.552046,-19.724354,-25.297302,-19.553514,-24.82958981,-23.42042547,-25.15123269,-23.96164635
2.268,-24.562601,-19.715883,-25.364603,-19.571785,-24.83349453,-23.43488654,-25.15524303,-23.97553499
2.269,-24.619181,-19.735195,-25.449959,-19.612089,-24.83714566,-23.44926437,-25.15898337,-23.98932888
2.27,-24.675491,-19.73423,-25.461124,-19.624212,-24.84054545,-23.46355872,-25.16245613,-24.00302782
2.271,-24.696241,-19.706253,-25.488771,-19.602207,-24.84369622,-23.47776937,-25.16566374,-24.01663163
2.272,-24.729382,-19.754574,-25.510588,-19.651625,-24.8466003,-23.49189611,-25.16860869,-24.03014013
2.273,-24.74781,-19.806078,-25.491961,-19.68877,-24.84926007,-23.50593873,-25.1712935,-24.04355315
2.274,-24.765165,-19.812639,-25.406761,-19.688923,-24.85167794,-23.51989702,-25.17372073,-24.05687053
2.275,-24.758171,-19.812948,-25.526405,-19.708124,-24.85385632,-23.53377079,-25.17589296,-24.07009213
2.276,-24.812397,-19.85463,-25.50778,-19.740883,-24.85579768,-23.54755985,-25.17781283,-24.0832178
2.277,-24.870041,-19.842163,-25.53196,-19.738888,-24.85750452,-23.56126402,-25.17948297,-24.0962474
2.278,-24.876238,-19.800396,-25.580061,-19.729897,-24.85897933,-23.57488313,-25.18090607,-24.1091808
2.279,-24.896202,-19.872898,-25.571905,-19.767441,-24.86022465,-23.588417,-25.18208485,-24.12201791
2.28,-24.942171,-19.873005,-25.628431,-19.761669,-24.86124305,-23.60186547,-25.18302203,-24.1347586
2.281,-24.886175,-19.865234,-25.561062,-19.785427,-24.8620371,-23.6152284,-25.18372038,-24.14740277
2.282,-24.982244,-19.908453,-25.717493,-19.804607,-24.86260941,-23.62850564,-25.18418269,-24.15995034
2.283,-24.974503,-19.939835,-25.561806,-19.849007,-24.86296258,-23.64169704,-25.18441175,-24.17240123
2.284,-24.952902,-19.907122,-25.660749,-19.853758,-24.86309926,-23.65480247,-25.1844104,-24.18475536
2.285,-25.02269,-19.920574,-25.67317,-19.858206,-24.86302209,-23.66782181,-25.18418148,-24.19701266
2.286,-25.076933,-19.902792,-25.68634,-19.836666,-24.86273376,-23.68075494,-25.18372786,-24.20917309
2.287,-25.017284,-19.954391,-25.673843,-19.876781,-24.86223693,-23.69360174,-25.18305241,-24.2212366
2.288,-25.059959,-19.930769,-25.770054,-19.853668,-24.8615343,-23.70636211,-25.18215803,-24.23320314
2.289,-25.022112,-19.957657,-25.600245,-19.898186,-24.86062858,-23.71903596,-25.18104763,-24.24507269
2.29,-24.975977,-19.981802,-25.628275,-19.926561,-24.85952248,-23.73162319,-25.17972412,-24.25684522
2.291,-25.110064,-19.983282,-25.787952,-19.915979,-24.85821873,-23.74412372,-25.17819045,-24.26852073
2.292,-25.147228,-19.997887,-25.83346,-19.953728,-24.85672005,-23.75653747,-25.17644955,-24.28009921
2.293,-25.096581,-20.029778,-25.716646,-19.962929,-24.8550292,-23.76886437,-25.17450436,-24.29158067
2.294,-25.073414,-20.02187,-25.731638,-19.961617,-24.85314892,-23.78110436,-25.17235785,-24.30296511
2.295,-25.104578,-20.0634,-25.70776,-20.002419,-24.85108194,-23.79325739,-25.17001298,-24.31425256
2.296,-25.225506,-20.065943,-25.741274,-20.01116,-24.84883104,-23.8053234,-25.1674727,-24.32544306
2.297,-25.166761,-20.057394,-25.768784,-20.00036,-24.84639895,-23.81730235,-25.16474,-24.33653663
2.298,-25.178904,-20.071672,-25.775368,-20.02099,-24.84378845,-23.8291942,-25.16181784,-24.34753333
2.299,-25.195087,-20.108477,-25.78458,-20.043312,-24.84100229,-23.84099894,-25.15870919,-24.3584332
2.3,-25.217789,-20.068794,-25.836966,-20.013504,-24.83804322,-23.85271653,-25.15541703,-24.36923633
2.301,-25.26524,-20.10413,-25.789246,-20.048695,-24.834914,-23.86434697,-25.15194432,-24.37994276
2.302,-25.24836,-20.052227,-25.793837,-19.998404,-24.83161739,-23.87589023,-25.14829403,-24.39055259
2.303,-25.239304,-20.180996,-25.777733,-20.110262,-24.82815612,-23.88734634,-25.14446913,-24.40106591
2.304,-25.186377,-20.127687,-25.707672,-20.077667,-24.82453296,-23.89871528,-25.14047258,-24.4114828
2.305,-25.255825,-20.166872,-25.736671,-20.118359,-24.82075063,-23.90999707,-25.13630732,-24.42180337
2.306,-25.32608,-20.145226,-25.852665,-20.115431,-24.81681187,-23.92119173,-25.13197631,-24.43202774
2.307,-25.28866,-20.159485,-25.817308,-20.086433,-24.8127194,-23.93229928,-25.12748249,-24.44215602
2.308,-25.297541,-20.203043,-25.8323,-20.138235,-24.80847595,-23.94331977,-25.12282879,-24.45218834
2.309,-25.39459,-20.209364,-25.870989,-20.156633,-24.80408423,-23.95425322,-25.11801812,-24.46212483
2.31,-25.351961,-20.208567,-25.884558,-20.168203,-24.79954693,-23.96509968,-25.1130534,-24.47196565
2.311,-25.388945,-20.194029,-25.890821,-20.128651,-24.79486675,-23.97585921,-25.10793753,-24.48171093
2.312,-25.357136,-20.249315,-25.93619,-20.198154,-24.79004636,-23.98653185,-25.1026734,-24.49136084
2.313,-25.401104,-20.252577,-25.920599,-20.197969,-24.78508843,-23.99711769,-25.09726389,-24.50091553
2.314,-25.421551,-20.262014,-25.904026,-20.212893,-24.77999563,-24.00761678,-25.09171185,-24.51037519
2.315,-25.429363,-20.209475,-25.939272,-20.167913,-24.77477059,-24.0180292,-25.08602013,-24.51974
2.316,-25.421186,-20.273046,-25.915314,-20.228197,-24.76941593,-24.02835504,-25.08019156,-24.52901013
2.317,-25.390734,-20.309584,-25.88891,-20.292982,-24.76393429,-24.03859439,-25.07422897,-24.53818579
2.318,-25.444435,-20.295059,-25.904455,-20.270918,-24.75832825,-24.04874733,-25.06813514,-24.54726718
2.319,-25.437763,-20.301823,-25.909195,-20.254051,-24.75260041,-24.05881399,-25.06191288,-24.5562545
2.32,-25.53882,-20.314257,-25.972063,-20.313725,-24.74675332,-24.06879445,-25.05556493,-24.56514796
2.321,-25.424126,-20.315342,-25.872559,-20.295862,-24.74078955,-24.07868884,-25.04909405,-24.5739478
2.322,-25.534769,-20.357155,-25.921761,-20.33692,-24.73471163,-24.08849727,-25.04250296,-24.58265423
2.323,-25.423805,-20.343662,-25.893641,-20.324329,-24.72852208,-24.09821988,-25.03579438,-24.5912675
2.324,-25.450897,-20.293949,-25.868742,-20.28113,-24.7222234,-24.10785678,-25.028971,-24.59978784
2.325,-25.50205,-20.373327,-25.956221,-20.348284,-24.71581806,-24.11740812,-25.02203548,-24.60821551
2.326,-25.491495,-20.372545,-25.919935,-20.360367,-24.70930855,-24.12687405,-25.01499047,-24.61655075
2.327,-25.491467,-20.373131,-25.914114,-20.370653,-24.7026973,-24.1362547,-25.0078386,-24.62479383
2.328,-25.432701,-20.364397,-25.926605,-20.360044,-24.69598673,-24.14555023,-25.00058247,-24.63294501
2.329,-25.455225,-20.411753,-25.861408,-20.40917,-24.68917925,-24.1547608,-24.99322467,-24.64100457
2.33,-25.515907,-20.420715,-25.949043,-20.428591,-24.68227725,-24.16388658,-24.98576776,-24.64897278
2.331,-25.536541,-20.438585,-25.879526,-20.430481,-24.6752831,-24.17292773,-24.97821427,-24.65684994
2.332,-25.544518,-20.417379,-25.91176,-20.412899,-24.66819912,-24.18188443,-24.97056672,-24.66463632
2.333,-25.580408,-20.391918,-25.939819,-20.393072,-24.66102766,-24.19075685,-24.9628276,-24.67233222
2.334,-25.52231,-20.450069,-25.909412,-20.48,-24.65377101,-24.1995452,-24.95499939,-24.67993795
2.335,-25.587059,-20.457243,-25.949839,-20.449709,-24.64643145,-24.20824964,-24.94708452,-24.68745381
2.336,-25.482931,-20.466801,-25.863403,-20.48247,-24.63901124,-24.21687038,-24.9390854,-24.69488011
2.337,-25.51396,-20.520517,-25.833122,-20.525915,-24.63151262,-24.22540762,-24.93100445,-24.70221717
2.338,-25.530859,-20.461666,-25.788277,-20.501163,-24.6239378,-24.23386157,-24.92284403,-24.70946532
2.339,-25.463694,-20.466024,-25.788759,-20.488482,-24.61628898,-24.24223242,-24.91460648,-24.71662487
2.34,-25.556503,-20.5156,-25.802914,-20.551908,-24.60856831,-24.2505204,-24.90629412,-24.72369616
2.341,-25.476789,-20.509777,-25.849617,-20.552509,-24.60077796,-24.25872572,-24.89790925,-24.73067952
2.342,-25.562254,-20.51721,-25.834002,-20.549658,-24.59292004,-24.2668486,-24.88945415,-24.73757531
2.343,-25.592522,-20.534607,-25.855404,-20.562912,-24.58499665,-24.27488928,-24.88093104,-24.74438385
2.344,-25.566982,-20.592068,-25.830008,-20.633951,-24.57700988,-24.28284798,-24.87234216,-24.75110551
2.345,-25.408007,-20.534494,-25.757181,-20.554201,-24.56896178,-24.29072494,-24.8636897,-24.75774063
2.346,-25.638729,-20.546341,-25.840221,-20.581177,-24.56085438,-24.2985204,-24.85497582,-24.76428958
2.347,-25.603655,-20.592691,-25.724865,-20.631332,-24.55268969,-24.30623459,-24.84620267,-24.77075271
2.348,-25.508018,-20.609039,-25.738319,-20.646997,-24.5444697,-24.31386778,-24.83737237,-24.7771304
2.349,-25.513769,-20.599339,-25.660112,-20.655689,-24.53619637,-24.3214202,-24.82848699,-24.78342301
2.35,-25.453613,-20.639023,-25.652491,-20.704376,-24.52787163,-24.32889212,-24.81954862,-24.78963091
2.351,-25.502918,-20.690969,-25.709028,-20.76697,-24.5194974,-24.3362838,-24.81055928,-24.79575449
2.352,-25.591087,-20.646502,-25.736555,-20.71047,-24.51107558,-24.34359548,-24.80152099,-24.80179413
2.353,-25.525702,-20.689264,-25.63578,-20.77109,-24.50260803,-24.35082745,-24.79243573,-24.8077502
2.354,-25.508163,-20.661509,-25.632019,-20.732155,-24.49409661,-24.35797996,-24.78330548,-24.8136231
2.355,-25.516069,-20.715651,-25.690804,-20.813162,-24.48554312,-24.3650533,-24.77413216,-24.81941321
2.356,-25.443378,-20.726587,-25.525276,-20.81856,-24.47694937,-24.37204773,-24.76491768,-24.82512094
2.357,-25.432381,-20.72016,-25.535152,-20.83703,-24.46831715,-24.37896354,-24.75566394,-24.83074667
2.358,-25.526695,-20.7248,-25.589632,-20.840622,-24.45964819,-24.385801,-24.74637278,-24.8362908
2.359,-25.541348,-20.782673,-25.593651,-20.890554,-24.45094423,-24.3925604,-24.73704604,-24.84175375
2.36,-25.458008,-20.762148,-25.597607,-20.888557,-24.44220698,-24.39924203,-24.72768552,-24.8471359
2.361,-25.533352,-20.764477,-25.568378,-20.907049,-24.43343811,-24.40584618,-24.71829302,-24.85243767
2.362,-25.416443,-20.788582,-25.542702,-20.917521,-24.4246393,-24.41237314,-24.70887029,-24.85765947
2.363,-25.414516,-20.821424,-25.492104,-20.950335,-24.41581217,-24.4188232,-24.69941906,-24.86280171
2.364,-25.445097,-20.778276,-25.492153,-20.925886,-24.40695835,-24.42519667,-24.68994104,-24.8678648
2.365,-25.35029,-20.841196,-25.412498,-20.986038,-24.39807943,-24.43149383,-24.68043791,-24.87284916
2.366,-25.367901,-20.85269,-25.419424,-21.010256,-24.38917697,-24.43771501,-24.67091134,-24.8777552
2.367,-25.421024,-20.81778,-25.459755,-20.990917,-24.38025253,-24.44386049,-24.66136294,-24.88258334
2.368,-25.468571,-20.821936,-25.478109,-21.008177,-24.37130763,-24.44993059,-24.65179434,-24.88733401
2.369,-25.400791,-20.863245,-25.426878,-21.051126,-24.36234378,-24.45592562,-24.64220712,-24.89200762
2.37,-25.477009,-20.879925,-25.464275,-21.083162,-24.35336246,-24.46184588,-24.63260284,-24.89660461
2.371,-25.365826,-20.952543,-25.348917,-21.136883,-24.34436512,-24.46769169,-24.62298303,-24.90112538
2.372,-25.336197,-20.956579,-25.314466,-21.143322,-24.33535321,-24.47346336,-24.61334922,-24.90557038
2.373,-25.413174,-20.918104,-25.377907,-21.10965,-24.32632815,-24.4791612,-24.60370289,-24.90994002
2.374,-25.362051,-20.959593,-25.332888,-21.161882,-24.31729133,-24.48478554,-24.59404551,-24.91423474
2.375,-25.330099,-20.937391,-25.331161,-21.155521,-24.30824412,-24.4903367,-24.58437853,-24.91845496
2.376,-25.3377,-20.955217,-25.286791,-21.191921,-24.29918788,-24.49581499,-24.57470335,-24.92260112
2.377,-25.391052,-20.970074,-25.350828,-21.199984,-24.29012395,-24.50122073,-24.56502139,-24.92667363
2.378,-25.311163,-20.94891,-25.272793,-21.177486,-24.28105363,-24.50655426,-24.55533402,-24.93067295
2.379,-25.366434,-20.998556,-25.283934,-21.231453,-24.27197822,-24.51181588,-24.54564259,-24.93459948
2.38,-25.296419,-21.000597,-25.210808,-21.233522,-24.26289899,-24.51700593,-24.53594843,-24.93845368
2.381,-25.292486,-21.022747,-25.237181,-21.258429,-24.25381719,-24.52212473,-24.52625286,-24.94223596
2.382,-25.262474,-21.044077,-25.161131,-21.274807,-24.24473405,-24.52717261,-24.51655716,-24.94594677
2.383,-25.241512,-21.018461,-25.18322,-21.270166,-24.23565079,-24.5321499,-24.50686259,-24.94958653
2.384,-25.218876,-21.048029,-25.101452,-21.307615,-24.2265686,-24.53705692,-24.49717041,-24.95315567
2.385,-25.208492,-21.025442,-25.113541,-21.279776,-24.21748864,-24.54189401,-24.48748183,-24.95665463
2.386,-25.226435,-21.050505,-25.111162,-21.316931,-24.20841209,-24.54666148,-24.47779807,-24.96008383
2.387,-25.221928,-21.078033,-25.068178,-21.341242,-24.19934006,-24.55135968,-24.46812029,-24.96344372
2.388,-25.148289,-21.059216,-25.015146,-21.323784,-24.19027367,-24.55598893,-24.45844968,-24.96673471
2.389,-25.128057,-21.10885,-24.953341,-21.402802,-24.18121403,-24.56054956,-24.44878735,-24.96995725
2.39,-25.100681,-21.137821,-24.901228,-21.418056,-24.17216221,-24.5650419,-24.43913445,-24.97311175
2.391,-25.081724,-21.134022,-24.916897,-21.40387,-24.16311928,-24.56946629,-24.42949207,-24.97619865
2.392,-25.133612,-21.164726,-25.025146,-21.448248,-24.15408627,-24.57382305,-24.41986129,-24.97921838
2.393,-25.010296,-21.166668,-24.927078,-21.479259,-24.14506421,-24.57811251,-24.41024318,-24.98217136
2.394,-25.028534,-21.202137,-24.816914,-21.473621,-24.13605411,-24.582335,-24.40063878,-24.98505802
2.395,-25.041571,-21.154055,-24.835693,-21.430748,-24.12705697,-24.58649086,-24.39104912,-24.98787878
2.396,-25.012436,-21.156057,-24.844839,-21.450758,-24.11807374,-24.59058041,-24.38147521,-24.99063407
2.397,-24.979425,-21.229691,-24.781157,-21.497093,-24.10910539,-24.59460399,-24.37191803,-24.99332431
2.398,-25.007605,-21.222565,-24.824129,-21.505144,-24.10015285,-24.59856191,-24.36237856,-24.99594991
2.399,-25.036612,-21.230896,-24.824282,-21.520506,-24.09121706,-24.60245452,-24.35285774,-24.99851131
2.4,-24.993622,-21.248905,-24.76223,-21.54105,-24.08229891,-24.60628213,-24.34335651,-25.00100892
2.401,-24.888599,-21.231596,-24.698349,-21.527081,-24.07339929,-24.61004508,-24.3338758,-25.00344315
2.402,-24.895226,-21.223164,-24.714277,-21.524715,-24.06451908,-24.61374369,-24.3244165,-25.00581442
2.403,-24.921637,-21.23752,-24.64447,-21.525023,-24.05565914,-24.61737829,-24.31497948,-25.00812314
2.404,-24.83724,-21.250275,-24.614014,-21.55246,-24.0468203,-24.6209492,-24.30556563,-25.01036972
2.405,-24.868732,-21.288399,-24.633757,-21.574505,-24.0380034,-24.62445675,-24.29617579,-25.01255458
2.406,-24.872128,-21.258253,-24.611582,-21.564713,-24.02920924,-24.62790125,-24.28681079,-25.01467812
2.407,-24.780838,-21.289255,-24.611599,-21.600681,-24.02043862,-24.63128304,-24.27747145,-25.01674074
2.408,-24.776457,-21.302135,-24.562967,-21.611515,-24.01169233,-24.63460242,-24.26815858,-25.01874285
2.409,-24.715233,-21.266708,-24.471817,-21.567438,-24.00297112,-24.63785973,-24.25887295,-25.02068485
2.41,-24.804649,-21.301928,-24.533079,-21.62678,-23.99427576,-24.64105527,-24.24961533,-25.02256714
2.411,-24.668898,-21.301014,-24.429136,-21.619928,-23.98560698,-24.64418936,-24.24038649,-25.02439011
2.412,-24.732018,-21.383286,-24.450161,-21.70672,-23.97696549,-24.64726233,-24.23118715,-25.02615416
2.413,-24.7402,-21.357845,-24.426527,-21.689943,-23.96835202,-24.65027448,-24.22201805,-25.02785968
2.414,-24.735729,-21.344885,-24.362076,-21.700911,-23.95976726,-24.65322612,-24.2128799,-25.02950706
2.415,-24.743158,-21.366442,-24.391617,-21.701605,-23.95121189,-24.65611757,-24.20377338,-25.03109668
2.416,-24.691004,-21.404081,-24.385981,-21.756477,-23.94268657,-24.65894914,-24.19469919,-25.03262893
2.417,-24.725573,-21.394255,-24.379061,-21.748449,-23.93419197,-24.66172112,-24.18565799,-25.03410419
2.418,-24.60565,-21.440697,-24.310783,-21.79192,-23.92572873,-24.66443384,-24.17665042,-25.03552284
2.419,-24.6234,-21.413588,-24.344057,-21.787962,-23.91729748,-24.66708758,-24.16767714,-25.03688525
2.42,-24.557981,-21.486198,-24.25218,-21.849958,-23.90889883,-24.66968266,-24.15873876,-25.0381918
2.421,-24.612591,-21.411041,-24.247122,-21.787453,-23.90053338,-24.67221937,-24.1498359,-25.03944285
2.422,-24.492237,-21.440182,-24.215502,-21.807713,-23.89220174,-24.67469801,-24.14096916,-25.04063878
2.423,-24.495844,-21.446564,-24.171492,-21.833784,-23.88390448,-24.67711888,-24.13213912,-25.04177993
2.424,-24.584518,-21.497066,-24.258219,-21.893103,-23.87564216,-24.67948226,-24.12334636,-25.04286669
2.425,-24.493324,-21.472385,-24.153591,-21.872694,-23.86741535,-24.68178846,-24.11459144,-25.0438994
2.426,-24.481228,-21.555668,-24.142115,-21.952927,-23.85922459,-24.68403775,-24.1058749,-25.04487841
2.427,-24.436071,-21.523449,-24.049698,-21.937799,-23.85107041,-24.68623044,-24.09719729,-25.04580409
2.428,-24.393721,-21.504965,-24.070227,-21.911165,-23.84295334,-24.68836679,-24.08855913,-25.04667677
2.429,-24.388319,-21.482513,-24.0117,-21.90501,-23.83487388,-24.6904471,-24.07996093,-25.0474968
2.43,-24.446632,-21.549805,-24.070219,-21.970573,-23.82683253,-24.69247164,-24.07140319,-25.04826452
2.431,-24.333073,-21.560167,-24.015245,-22.020464,-23.81882978,-24.6944407,-24.0628864,-25.04898027
2.432,-24.429842,-21.539318,-24.01058,-21.979271,-23.81086611,-24.69635454,-24.05441105,-25.04964438
2.433,-24.369818,-21.558836,-23.963133,-22.021538,-23.80294199,-24.69821345,-24.04597758,-25.05025719
2.434,-24.282019,-21.570063,-23.912035,-22.024008,-23.79505787,-24.70001768,-24.03758648,-25.05081902
2.435,-24.29146,-21.589918,-23.89386,-22.064657,-23.7872142,-24.70176751,-24.02923817,-25.05133019
2.436,-24.266136,-21.604038,-23.8762,-22.077822,-23.77941141,-24.7034632,-24.02093309,-25.05179103
2.437,-24.225681,-21.61949,-23.781879,-22.10182,-23.77164994,-24.70510502,-24.01267166,-25.05220184
2.438,-24.172497,-21.584997,-23.815876,-22.07522,-23.7639302,-24.70669322,-24.00445431,-25.05256295
2.439,-24.172405,-21.622656,-23.762547,-22.120398,-23.75625259,-24.70822806,-23.99628143,-25.05287467
2.44,-24.166872,-21.600588,-23.771143,-22.107866,-23.74861752,-24.7097098,-23.98815342,-25.05313729
2.441,-24.09273,-21.683489,-23.666124,-22.201233,-23.74102536,-24.71113868,-23.98007065,-25.05335112
2.442,-24.142391,-21.678211,-23.733046,-22.205627,-23.73347651,-24.71251496,-23.97203351,-25.05351646
2.443,-24.011488,-21.680235,-23.645834,-22.210461,-23.72597132,-24.71383888,-23.96404236,-25.0536336
2.444,-24.041342,-21.70278,-23.655191,-22.254583,-23.71851017,-24.71511068,-23.95609755,-25.05370283
