"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]","ang_deg(S(2,2)) [deg]","ang_deg(S(3,1)) [deg]","ang_deg(S(3,2)) [deg]","ang_deg(S(3,3)) [deg]"
1.261,48.2061454202854,177.799383644512,-85.4776759450398,177.739830206539,112.326117554393,-86.2337693803648
1.262,48.12618331576,177.65322871456,-85.6185079297597,177.593675526985,112.14525624044,-86.3746649925303
1.263,48.0462586079022,177.507071074126,-85.7592547732181,177.447518591053,111.964397071805,-86.5154721470672
1.264,47.9663713358506,177.360910721706,-85.8999164937048,177.30135939674,111.783540025717,-86.6561908802716
1.265,47.8865215390602,177.214747655792,-86.0404931095483,177.15519794203,111.602685079515,-86.7968212283965
1.266,47.8067092573026,177.068581874869,-86.1809846391202,177.009034224903,111.421832210655,-86.9373632276555
1.267,47.7269345306675,176.92241337742,-86.3213911008382,176.862868243324,111.240981396702,-87.0778169142251
1.268,47.6471973995629,176.776242161922,-86.4617125131695,176.716699995251,111.060132615334,-87.2181823242479
1.269,47.5674979047162,176.63006822685,-86.601948894634,176.570529478633,110.879285844342,-87.3584594938352
1.27,47.4878360871752,176.483891570672,-86.7421002638083,176.424356691409,110.698441061626,-87.4986484590699
1.271,47.4082119883085,176.337712191853,-86.882166639329,176.278181631507,110.517598245199,-87.6387492560098
1.272,47.3286256498064,176.191530088854,-87.0221480398958,176.132004296848,110.336757373187,-87.7787619206903
1.273,47.2490771136821,176.045345260133,-87.1620444842757,175.985824685343,110.155918423823,-87.9186864891271
1.274,47.169566422272,175.899157704141,-87.3018559913056,175.839642794894,109.975081375453,-88.0585229973194
1.275,47.0900936182369,175.752967419328,-87.4415825798967,175.693458623393,109.794246206533,-88.1982714812533
1.276,47.0106587445625,175.606774404139,-87.5812242690378,175.547272168725,109.613412895631,-88.3379319769038
1.277,46.9312618445603,175.460578657014,-87.7207810777985,175.401083428763,109.432581421421,-88.477504520239
1.278,46.8519029618688,175.314380176391,-87.8602530253331,175.254892401374,109.251751762691,-88.6169891472221
1.279,46.7725821404534,175.168178960702,-87.9996401308845,175.108699084416,109.070923898335,-88.7563858938154
1.28,46.6932994246084,175.021975008379,-88.1389424137871,174.962503475735,108.89009780736,-88.8956947959825
1.281,46.6140548589566,174.875768317846,-88.2781598934708,174.816305573174,108.70927346888,-89.0349158896921
1.282,46.5348484884513,174.729558887526,-88.4172925894648,174.670105374561,108.528450862116,-89.1740492109208
1.283,46.4556803583758,174.583346715837,-88.5563405214012,174.523902877721,108.347629966402,-89.3130947956562
1.284,46.3765505143455,174.437131801196,-88.6953037090183,174.377698080467,108.166810761177,-89.4520526799001
1.285,46.2974590023077,174.290914142013,-88.8341821721648,174.231490980605,107.985993225989,-89.5909228996721
1.286,46.2184058685431,174.144693736698,-88.9729759308031,174.085281575932,107.805177340495,-89.7297054910118
1.287,46.1393911596662,173.998470583654,-89.1116850050132,173.939069864239,107.624363084458,-89.868400489983
1.288,46.0604149226261,173.852244681285,-89.2503094149966,173.792855843305,107.443550437751,-90.0070079326765
1.289,45.9814772047076,173.706016027988,-89.3888491810796,173.646639510905,107.262739380352,-90.1455278552133
1.29,45.9025780535318,173.559784622158,-89.5273043237176,173.500420864802,107.081929892346,-90.2839602937481
1.291,45.8237175170569,173.413550462189,-89.6656748634983,173.354199902755,106.901121953927,-90.4223052844722
1.292,45.7448956435789,173.267313546468,-89.8039608211461,173.207976622511,106.720315545393,-90.5605628636172
1.293,45.6661124817329,173.121073873383,-89.9421622175255,173.061751021814,106.53951064715,-90.6987330674582
1.294,45.587368080493,172.974831441316,-90.0802790736449,172.915523098395,106.35870723971,-90.836815932317
1.295,45.5086624891741,172.828586248647,-90.2183114106605,172.769292849981,106.17790530369,-90.9748114945654
1.296,45.429995757432,172.682338293754,-90.3562592498806,172.623060274291,105.997104819812,-91.112719790629
1.297,45.3513679352646,172.53608757501,-90.4941226127686,172.476825369035,105.816305768907,-91.25054085699
1.298,45.2727790730122,172.389834090789,-90.6319015209476,172.330588131917,105.635508131907,-91.3882747301913
1.299,45.1942292213589,172.243577839459,-90.7695959962039,172.184348560632,105.454711889851,-91.5259214468391
1.3,45.115718431333,172.097318819387,-90.9072060604911,172.03810665287,105.273917023882,-91.6634810436069
1.301,45.0372467543081,171.951057028936,-91.0447317359339,171.891862406312,105.093123515249,-91.8009535572391
1.302,44.9588142420033,171.804792466468,-91.1821730448321,171.745615818633,104.912331345304,-91.9383390245538
1.303,44.8804209464849,171.658525130341,-91.3195300096645,171.599366887498,104.731540495502,-92.075637482447
1.304,44.8020669201663,171.512255018913,-91.4568026530928,171.45311561057,104.550750947403,-92.2128489678956
1.305,44.7237522158092,171.365982130537,-91.5939909979657,171.306861985501,104.369962682671,-92.3499735179612
1.306,44.6454768865246,171.219706463565,-91.7310950673229,171.160606009938,104.189175683074,-92.4870111697937
1.307,44.5672409857732,171.073428016348,-91.8681148843988,171.014347681521,104.008389930479,-92.6239619606347
1.308,44.4890445673662,170.927146787231,-92.0050504726269,170.868086997882,103.827605406861,-92.7608259278209
1.309,44.4108876854665,170.780862774562,-92.1419018556437,170.721823956648,103.646822094295,-92.8976031087882
1.31,44.3327703945891,170.634575976682,-92.2786690572923,170.575558555439,103.466039974958,-93.0342935410748
1.311,44.2546927496018,170.488286391934,-92.4153521016272,170.429290791868,103.28525903113,-93.1708972623253
1.312,44.1766548057264,170.341994018657,-92.5519510129178,170.283020663542,103.104479245192,-93.3074143102939
1.313,44.0986566185392,170.195698855187,-92.6884658156526,170.136748168063,102.923700599629,-93.4438447228482
1.314,44.0206982439717,170.049400899862,-92.8248965345435,169.990473303024,102.742923077025,-93.5801885379733
1.315,43.9427797383116,169.903100151014,-92.9612431945295,169.844196066014,102.562146660066,-93.7164457937747
1.316,43.8649011582034,169.756796606977,-93.0975058207812,169.697916454615,102.381371331538,-93.8526165284829
1.317,43.7870625606495,169.61049026608,-93.2336844387045,169.551634466403,102.200597074331,-93.9887007804562
1.318,43.7092640030103,169.464181126652,-93.3697790739452,169.405350098948,102.019823871431,-94.1246985881853
1.319,43.6315055430057,169.317869187021,-93.5057897523927,169.259063349815,101.839051705928,-94.2606099902965
1.32,43.5537872387154,169.171554445513,-93.6417165001846,169.112774216563,101.658280561009,-94.3964350255557
1.321,43.47610914858,169.025236900453,-93.7775593437102,168.966482696744,101.477510419963,-94.5321737328722
1.322,43.3984713314013,168.878916550164,-93.9133183096156,168.820188787906,101.296741266178,-94.6678261513023
1.323,43.3208738463436,168.732593392967,-94.0489934248069,168.67389248759,101.115973083141,-94.8033923200535
1.324,43.2433167529341,168.586267427183,-94.1845847164549,168.527593793333,100.935205854438,-94.938872278488
1.325,43.1658001110637,168.439938651133,-94.3200922119997,168.381292702666,100.754439563753,-95.0742660661267
1.326,43.0883239809881,168.293607063134,-94.4555159391539,168.234989213114,100.573674194872,-95.209573722653
1.327,43.0108884233279,168.147272661505,-94.5908559259078,168.088683322198,100.392909731674,-95.3447952879168
1.328,42.9334934990701,168.00093544456,-94.726112200533,167.942375027433,100.212146158142,-95.4799308019382
1.329,42.8561392695681,167.854595410617,-94.8612847915869,167.796064326329,100.031383458351,-95.6149803049118
1.33,42.7788257965431,167.708252557989,-94.9963737279171,167.649751216391,99.8506216164786,-95.74994383721
1.331,42.7015531420844,167.561906884991,-95.1313790386652,167.503435695119,99.6698606167971,-95.8848214393878
1.332,42.6243213686506,167.415558389935,-95.2663007532716,167.35711776001,99.4891004436766,-96.0196131521859
1.333,42.5471305390697,167.269207071135,-95.4011389014794,167.210797408553,99.3083410815841,-96.1543190165352
1.334,42.4699807165405,167.122852926901,-95.5358935133388,167.064474638236,99.1275825150836,-96.2889390735605
1.335,42.3928719646327,166.976495955547,-95.6705646192117,166.918149446538,98.946824728835,-96.4234733645851
1.336,42.3158043472883,166.830136155381,-95.8051522497753,166.771821830937,98.766067707595,-96.5579219311337
1.337,42.2387779288219,166.683773524715,-95.9396564360272,166.625491788906,98.5853114362157,-96.6922848149377
1.338,42.1617927739214,166.537408061859,-96.0740772092892,166.479159317913,98.4045558996453,-96.8265620579382
1.339,42.084848947649,166.391039765123,-96.2084146012119,166.332824415421,98.2238010829275,-96.9607537022909
1.34,42.0079465154416,166.244668632816,-96.3426686437788,166.186487078891,98.0430469712011,-97.0948597903694
1.341,41.9310855431118,166.098294663247,-96.476839369311,166.040147305778,97.8622935496999,-97.22888036477
1.342,41.8542660968487,165.951917854727,-96.6109268104712,165.893805093533,97.6815408037526,-97.3628154683152
1.343,41.7774882432182,165.805538205563,-96.7449310002683,165.747460439605,97.5007887187823,-97.4966651440582
1.344,41.7007520491638,165.659155714066,-96.8788519720615,165.601113341437,97.3200372803067,-97.6304294352869
1.345,41.6240575820079,165.512770378545,-97.0126897595651,165.454763796468,97.1392864739371,-97.7641083855281
1.346,41.5474049094516,165.366382197309,-97.1464443968526,165.308411802136,96.958536285379,-97.8977020385515
1.347,41.4707940995761,165.219991168668,-97.2801159183609,165.162057355874,96.7777867004313,-98.0312104383741
1.348,41.3942252208431,165.073597290932,-97.4137043588952,165.015700455109,96.5970377049863,-98.1646336292639
1.349,41.3176983420956,164.927200562411,-97.547209753633,164.869341097269,96.4162892850293,-98.297971655745
1.35,41.2412135325584,164.780800981416,-97.6806321381287,164.722979279775,96.2355414266386,-98.4312245626008
1.351,41.1647708618392,164.634398546259,-97.8139715483178,164.576615000046,96.054794115985,-98.5643923948787
1.352,41.0883703999288,164.48799325525,-97.9472280205217,164.430248255499,95.8740473393317,-98.6974751978944
1.353,41.0120122172019,164.341585106703,-98.0804015914519,164.283879043546,95.6933010830341,-98.830473017236
1.354,40.9356963844183,164.195174098931,-98.2134922982141,164.137507361598,95.5125553335395,-98.9633858987683
1.355,40.8594229727227,164.048760230246,-98.3465001783134,163.99113320706,95.3318100773867,-99.0962138886368
1.356,40.7831920536462,163.902343498964,-98.4794252696579,163.844756577336,95.1510653012063,-99.2289570332725
1.357,40.7070036991063,163.755923903401,-98.612267610564,163.698377469829,94.9703209917194,-99.3616153793957
1.358,40.6308579814081,163.609501441872,-98.74502723976,163.551995881937,94.7895771357387,-99.4941889740206
1.359,40.5547549732446,163.463076112694,-98.8777041963911,163.405611811054,94.6088337201674,-99.6266778644593
1.36,40.4786947476975,163.316647914187,-99.0102985200238,163.259225254576,94.4280907319989,-99.7590820983265
1.361,40.4026773782377,163.170216844669,-99.1428102506502,163.112836209892,94.2473481583171,-99.8914017235437
1.362,40.3267029387265,163.023782902461,-99.2752394286924,162.966444674391,94.0666059862958,-100.023636788343
1.363,40.2507715034153,162.877346085886,-99.4075860950073,162.820050645459,93.8858642031985,-100.155787341273
1.364,40.1748831469472,162.730906393266,-99.5398502908909,162.673654120481,93.7051227963782,-100.2878534312
1.365,40.0990379443569,162.584463822926,-99.6720320580826,162.527255096839,93.5243817532771,-100.419835107317
1.366,40.0232359710717,162.438018373192,-99.8041314387698,162.380853571912,93.3436410614265,-100.551732419143
1.367,39.9474773029123,162.291570042393,-99.9361484755925,162.234449543078,93.1629007084465,-100.683545416532
1.368,39.8717620160929,162.145118828856,-100.068083211648,162.088043007714,92.9821606820455,-100.815274149675
1.369,39.7960901872223,161.998664730913,-100.199935690494,161.941633963194,92.8014209700204,-100.946918669103
1.37,39.7204618933041,161.852207746896,-100.331705956155,161.795222406891,92.6206815602561,-101.078479025695
1.371,39.6448772117377,161.70574787514,-100.463394053126,161.648808336176,92.4399424407254,-101.209955270679
1.372,39.5693362203187,161.559285113981,-100.595000026377,161.502391748418,92.2592035994883,-101.34134745564
1.373,39.4938389972395,161.412819461757,-100.726523921356,161.355972640986,92.0784650246927,-101.472655632519
1.374,39.4183856210899,161.266350916808,-100.857965783997,161.209551011247,91.8977267045729,-101.603879853625
1.375,39.3429761708579,161.119879477476,-100.989325660721,161.063126856566,91.7169886274507,-101.735020171633
1.376,39.2676107259299,160.973405142106,-101.120603598442,160.916700174307,91.536250781734,-101.86607663959
1.377,39.1922893660914,160.826927909043,-101.251799644572,160.770270961835,91.3555131559173,-101.997049310922
1.378,39.117012171528,160.680447776638,-101.382913847023,160.623839216511,91.1747757385812,-102.127938239435
1.379,39.0417792228253,160.53396474324,-101.513946254216,160.477404935697,90.9940385183921,-102.258743479323
1.38,38.9665906009699,160.387478807203,-101.644896915081,160.330968116753,90.8133014841021,-102.389465085169
1.381,38.8914463873499,160.240989966882,-101.775765879063,160.18452875704,90.6325646245487,-102.520103111952
1.382,38.8163466637553,160.094498220637,-101.906553196127,160.038086853917,90.4518279286543,-102.650657615051
1.383,38.7412915123787,159.948003566829,-102.037258916765,159.891642404742,90.2710913854267,-102.781128650248
1.384,38.6662810158158,159.80150600382,-102.167883091992,159.745195406873,90.090354983958,-102.911516273735
1.385,38.5913152570658,159.655005529978,-102.298425773363,159.598745857669,89.9096187134248,-103.041820542116
1.386,38.5163943195322,159.50850214367,-102.428887012964,159.452293754487,89.7288825630879,-103.172041512412
1.387,38.4415182870233,159.361995843271,-102.559266863428,159.305839094685,89.5481465222921,-103.30217924207
1.388,38.3666872437521,159.215486627153,-102.689565377932,159.159381875619,89.3674105804658,-103.432233788958
1.389,38.2919012743378,159.068974493696,-102.819782610205,159.012922094646,89.186674727121,-103.562205211381
1.39,38.2171604638055,158.92245944128,-102.949918614532,158.866459749125,89.0059389518527,-103.692093568076
1.391,38.1424648975873,158.775941468289,-103.079973445756,158.719994836411,88.8252032443392,-103.821898918221
1.392,38.0678146615222,158.629420573111,-103.209947159286,158.573527353863,88.6444675943412,-103.951621321441
1.393,37.9932098418572,158.482896754137,-103.3398398111,158.427057298839,88.4637319917022,-104.081260837807
1.394,37.918650525247,158.33637000976,-103.469651457749,158.280584668697,88.2829964263477,-104.210817527848
1.395,37.8441367987554,158.189840338377,-103.599382156359,158.134109460795,88.1022608882854,-104.340291452547
1.396,37.7696687498551,158.043307738391,-103.729031964643,157.987631672493,87.9215253676048,-104.469682673355
1.397,37.6952464664284,157.896772208204,-103.858600940897,157.841151301151,87.7407898544766,-104.598991252187
1.398,37.6208700367676,157.750233746224,-103.988089144009,157.69466834413,87.5600543391533,-104.728217251432
1.399,37.5465395495754,157.603692350865,-104.117496633463,157.54818279879,87.3793188119681,-104.857360733955
1.4,37.4722550939656,157.457148020541,-104.246823469341,157.401694662495,87.198583263335,-104.986421763102
1.401,37.3980167594632,157.31060075367,-104.37606971233,157.255203932608,87.0178476837488,-105.115400402706
1.402,37.3238246360048,157.164050548678,-104.505235423727,157.108710606494,86.8371120637845,-105.244296717091
1.403,37.2496788139396,157.01749740399,-104.63432066544,156.962214681517,86.6563763940973,-105.373110771073
1.404,37.1755793840289,156.870941318037,-104.763325499995,156.815716155046,86.4756406654219,-105.501842629972
1.405,37.1015264374472,156.724382289256,-104.892249990539,156.669215024449,86.2949048685732,-105.630492359609
