Freq,Milled,HFSS,Measured
3.872,-12.938693,-5.914267401,-22.68222
3.873,-12.867143,-5.871973937,-22.61591
3.874,-12.899424,-5.830288266,-22.532991
3.875,-12.853669,-5.78920564,-22.363981
3.876,-12.771027,-5.748721109,-22.261276
3.877,-12.700422,-5.708829537,-22.123825
3.878,-12.69923,-5.669525624,-22.080948
3.879,-12.688007,-5.630803919,-21.980896
3.88,-12.655015,-5.592658838,-21.881115
3.881,-12.578751,-5.555084679,-21.729486
3.882,-12.571591,-5.518075634,-21.648567
3.883,-12.537873,-5.481625805,-21.501341
3.884,-12.524241,-5.445729214,-21.417116
3.885,-12.445024,-5.410379816,-21.36536
3.886,-12.427641,-5.375571509,-21.19478
3.887,-12.369831,-5.341298144,-21.149256
3.888,-12.335989,-5.307553534,-21.174898
3.889,-12.3513,-5.274331467,-20.918871
3.89,-12.305194,-5.241625706,-20.929184
3.891,-12.207551,-5.209430006,-20.81748
3.892,-12.258831,-5.177738114,-20.807388
3.893,-12.230719,-5.14654378,-20.582958
3.894,-12.187247,-5.11584076,-20.475534
3.895,-12.131182,-5.085622827,-20.477415
3.896,-12.105186,-5.055883769,-20.406446
3.897,-12.09643,-5.026617398,-20.256237
3.898,-12.047792,-4.997817558,-20.25658
3.899,-12.074131,-4.969478121,-20.140518
3.9,-11.985662,-4.941592998,-19.962383
3.901,-11.957977,-4.914156139,-19.996069
3.902,-11.957216,-4.887161539,-19.976734
3.903,-11.931286,-4.860603237,-19.905304
3.904,-11.895474,-4.834475322,-19.757908
3.905,-11.866689,-4.808771936,-19.7644
3.906,-11.853146,-4.783487271,-19.606993
3.907,-11.828187,-4.758615579,-19.589659
3.908,-11.767982,-4.734151168,-19.472191
3.909,-11.764789,-4.710088405,-19.349363
3.91,-11.748673,-4.686421717,-19.331673
3.911,-11.749255,-4.663145597,-19.286272
3.912,-11.679962,-4.640254596,-19.122822
3.913,-11.662022,-4.617743334,-19.176458
3.914,-11.601567,-4.595606492,-19.086761
3.915,-11.675761,-4.573838822,-18.96822
3.916,-11.619403,-4.552435138,-18.97526
3.917,-11.58421,-4.531390322,-18.796268
3.918,-11.547617,-4.510699326,-18.792858
3.919,-11.543801,-4.490357167,-18.798557
3.92,-11.492499,-4.47035893,-18.735027
3.921,-11.523443,-4.450699771,-18.625813
3.922,-11.472725,-4.431374911,-18.602661
3.923,-11.487404,-4.412379641,-18.420019
3.924,-11.420176,-4.393709319,-18.451996
3.925,-11.40907,-4.375359371,-18.361168
3.926,-11.40412,-4.357325291,-18.340313
3.927,-11.394138,-4.339602641,-18.319263
3.928,-11.36746,-4.32218705,-18.214027
3.929,-11.311687,-4.305074211,-18.136297
3.93,-11.32665,-4.288259887,-18.108313
3.931,-11.329742,-4.271739905,-18.03866
3.932,-11.30476,-4.255510159,-17.986078
3.933,-11.301607,-4.239566605,-17.899546
3.934,-11.258739,-4.223905266,-17.917397
3.935,-11.275012,-4.208522228,-17.836241
3.936,-11.289886,-4.19341364,-17.802202
3.937,-11.204538,-4.178575713,-17.738499
3.938,-11.170157,-4.164004721,-17.66732
3.939,-11.206898,-4.149697,-17.676477
3.94,-11.187567,-4.135648944,-17.603275
3.941,-11.166096,-4.12185701,-17.569881
3.942,-11.150531,-4.108317712,-17.467825
3.943,-11.15745,-4.095027625,-17.459307
3.944,-11.139606,-4.081983378,-17.445404
3.945,-11.107687,-4.069181661,-17.381624
3.946,-11.079786,-4.056619219,-17.334911
3.947,-11.094249,-4.044292853,-17.235907
3.948,-11.106995,-4.032199418,-17.244587
3.949,-11.051286,-4.020335825,-17.205114
3.95,-11.061068,-4.008699036,-17.149458
3.951,-11.046485,-3.997286069,-17.081322
3.952,-10.982244,-3.986093991,-17.077606
3.953,-10.984785,-3.975119923,-16.990501
3.954,-11.017309,-3.964361034,-16.983139
3.955,-11.010011,-3.953814546,-16.89963
3.956,-10.999156,-3.943477726,-16.860544
3.957,-11.010395,-3.933347894,-16.852036
3.958,-11.011592,-3.923422415,-16.802931
3.959,-10.939986,-3.9136987,-16.743374
3.96,-10.956161,-3.90417421,-16.694614
3.961,-10.943074,-3.894846447,-16.699713
3.962,-10.963094,-3.885712963,-16.656157
3.963,-10.919466,-3.876771349,-16.57052
3.964,-10.909476,-3.868019244,-16.550501
3.965,-10.935105,-3.859454326,-16.519873
3.966,-10.902022,-3.851074318,-16.465858
3.967,-10.890106,-3.842876983,-16.442247
3.968,-10.907149,-3.834860126,-16.447977
3.969,-10.894149,-3.827021591,-16.393652
3.97,-10.879148,-3.819359262,-16.380188
3.971,-10.878224,-3.811871063,-16.281769
3.972,-10.880843,-3.804554954,-16.278351
3.973,-10.884572,-3.797408935,-16.198345
3.974,-10.889272,-3.790431041,-16.166136
3.975,-10.890169,-3.783619345,-16.1427
3.976,-10.905872,-3.776971957,-16.151115
3.977,-10.867509,-3.770487018,-16.099806
3.978,-10.850114,-3.764162709,-16.075165
3.979,-10.885484,-3.757997241,-15.998966
3.98,-10.897149,-3.751988861,-16.022072
3.981,-10.836488,-3.746135848,-15.941347
3.982,-10.827281,-3.740436514,-15.948381
3.983,-10.836978,-3.734889202,-15.882313
3.984,-10.859344,-3.729492289,-15.919069
3.985,-10.845883,-3.72424418,-15.83504
3.986,-10.849339,-3.719143312,-15.779898
3.987,-10.816969,-3.714188151,-15.818945
3.988,-10.88349,-3.709377193,-15.775665
3.989,-10.809505,-3.704708964,-15.768061
3.99,-10.848598,-3.700182017,-15.728764
3.991,-10.820779,-3.695794933,-15.681084
3.992,-10.850591,-3.691546321,-15.690697
3.993,-10.848597,-3.687434818,-15.601254
3.994,-10.846061,-3.683459086,-15.601782
3.995,-10.835995,-3.679617815,-15.568627
3.996,-10.832628,-3.675909718,-15.531481
3.997,-10.878909,-3.672333538,-15.535176
3.998,-10.857203,-3.668888037,-15.509928
3.999,-10.853177,-3.665572007,-15.461832
4,-10.825929,-3.662384262,-15.448236
4.001,-10.879295,-3.659323638,-15.457559
4.002,-10.822413,-3.656388997,-15.416043
4.003,-10.899817,-3.653579223,-15.377563
4.004,-10.872995,-3.650893223,-15.372226
4.005,-10.897353,-3.648329926,-15.364242
4.006,-10.847058,-3.645888282,-15.330736
4.007,-10.871849,-3.643567265,-15.295247
4.008,-10.835184,-3.641365868,-15.254199
4.009,-10.881179,-3.639283105,-15.238043
4.01,-10.874609,-3.637318011,-15.233569
4.011,-10.924854,-3.635469643,-15.219484
4.012,-10.923074,-3.633737075,-15.193238
4.013,-10.842425,-3.632119403,-15.140942
4.014,-10.907843,-3.630615739,-15.129936
4.015,-10.928665,-3.629225219,-15.127441
4.016,-10.953574,-3.627946993,-15.126386
4.017,-10.94838,-3.626780231,-15.048558
4.018,-10.91756,-3.625724123,-15.05905
4.019,-10.937473,-3.624777875,-15.042989
4.02,-10.965485,-3.62394071,-15.044024
4.021,-11.013264,-3.623211869,-15.054857
4.022,-11.008174,-3.622590611,-15.009596
4.023,-10.973877,-3.622076211,-14.987354
4.024,-10.993681,-3.621667961,-14.985086
4.025,-10.995413,-3.621365167,-14.939602
4.026,-10.988627,-3.621167154,-14.948693
4.027,-10.921441,-3.621073262,-14.878006
4.028,-10.985294,-3.621082846,-14.867291
4.029,-11.045321,-3.621195276,-14.852654
4.03,-11.009735,-3.621409938,-14.867661
4.031,-11.065326,-3.621726233,-14.863998
4.032,-11.025475,-3.622143576,-14.802617
4.033,-11.027919,-3.622661398,-14.781528
4.034,-11.060069,-3.623279141,-14.713269
4.035,-11.111041,-3.623996264,-14.754983
4.036,-11.099516,-3.624812239,-14.724769
4.037,-11.072636,-3.625726552,-14.72791
4.038,-11.076037,-3.626738701,-14.658274
4.039,-11.143517,-3.627848201,-14.693528
4.04,-11.131955,-3.629054575,-14.660933
4.041,-11.163738,-3.630357362,-14.670429
4.042,-11.151348,-3.631756114,-14.62116
4.043,-11.129873,-3.633250395,-14.606727
4.044,-11.132168,-3.63483978,-14.633194
4.045,-11.174696,-3.636523859,-14.574258
4.046,-11.201246,-3.638302233,-14.581374
4.047,-11.145506,-3.640174512,-14.545015
4.048,-11.221461,-3.642140323,-14.557905
4.049,-11.218295,-3.644199301,-14.469158
4.05,-11.182263,-3.646351093,-14.515409
4.051,-11.21415,-3.648595358,-14.509142
4.052,-11.241079,-3.650931767,-14.452926
4.053,-11.260647,-3.65336,-14.467915
4.054,-11.268355,-3.655879749,-14.502271
4.055,-11.26248,-3.658490718,-14.486859
4.056,-11.292816,-3.661192619,-14.420447
4.057,-11.29909,-3.663985177,-14.424541
4.058,-11.311399,-3.666868125,-14.424606
4.059,-11.367049,-3.669841209,-14.398558
4.06,-11.353295,-3.672904184,-14.350788
4.061,-11.342746,-3.676056813,-14.309398
4.062,-11.397017,-3.679298872,-14.371483
4.063,-11.451732,-3.682630146,-14.344741
4.064,-11.381424,-3.686050428,-14.37077
4.065,-11.417653,-3.689559523,-14.32915
4.066,-11.442917,-3.693157244,-14.284817
4.067,-11.411361,-3.696843414,-14.293247
4.068,-11.457212,-3.700617864,-14.328565
4.069,-11.468575,-3.704480437,-14.274933
4.07,-11.471904,-3.708430981,-14.294983
4.071,-11.543653,-3.712469357,-14.329879
4.072,-11.538399,-3.716595433,-14.290464
4.073,-11.493302,-3.720809086,-14.228023
4.074,-11.558445,-3.725110201,-14.263236
4.075,-11.638352,-3.729498674,-14.269705
4.076,-11.582921,-3.733974406,-14.271866
4.077,-11.626352,-3.738537309,-14.248307
4.078,-11.652658,-3.743187303,-14.186141
4.079,-11.636723,-3.747924317,-14.169813
4.08,-11.684966,-3.752748286,-14.264427
4.081,-11.719426,-3.757659155,-14.214902
4.082,-11.724228,-3.762656877,-14.190983
4.083,-11.720039,-3.767741412,-14.172227
4.084,-11.726637,-3.772912728,-14.163477
4.085,-11.809763,-3.778170803,-14.185822
4.086,-11.789162,-3.783515621,-14.131018
4.087,-11.853962,-3.788947173,-14.150462
4.088,-11.782508,-3.794465458,-14.177155
4.089,-11.874816,-3.800070486,-14.142879
4.09,-11.945714,-3.805762269,-14.14652
4.091,-11.910698,-3.811540831,-14.14
4.092,-11.907928,-3.817406201,-14.157572
4.093,-11.95284,-3.823358417,-14.087805
4.094,-11.947701,-3.829397522,-14.118329
4.095,-11.905155,-3.835523569,-14.091826
4.096,-11.986948,-3.841736617,-14.100864
4.097,-12.011941,-3.848036731,-14.114088
4.098,-12.03408,-3.854423985,-14.108322
4.099,-12.052525,-3.860898459,-14.108399
4.1,-12.104145,-3.867460242,-14.082492
4.101,-12.074657,-3.874109426,-14.072588
4.102,-12.093367,-3.880846113,-14.108256
4.103,-12.074579,-3.887670411,-14.068669
4.104,-12.120157,-3.894582436,-14.069164
4.105,-12.204404,-3.901582309,-14.099737
4.106,-12.228982,-3.908670159,-14.037478
4.107,-12.233249,-3.91584612,-14.072674
4.108,-12.296737,-3.923110335,-14.022421
4.109,-12.28213,-3.930462953,-14.044413
4.11,-12.353432,-3.937904129,-14.023808
4.111,-12.341378,-3.945434023,-14.04519
4.112,-12.443825,-3.953052806,-14.064481
4.113,-12.394754,-3.960760652,-14.035617
4.114,-12.424299,-3.968557741,-14.052249
4.115,-12.453081,-3.976444262,-13.976024
4.116,-12.517669,-3.984420409,-14.007608
4.117,-12.481172,-3.992486383,-13.984715
4.118,-12.589996,-4.00064239,-13.990317
4.119,-12.560257,-4.008888644,-14.014258
4.12,-12.592999,-4.017225364,-14.029774
4.121,-12.635859,-4.025652776,-13.976883
4.122,-12.65687,-4.034171112,-13.991413
4.123,-12.648794,-4.042780611,-13.972024
4.124,-12.718938,-4.051481516,-13.909381
4.125,-12.707335,-4.06027408,-13.989025
4.126,-12.786054,-4.069158558,-13.999731
4.127,-12.788341,-4.078135213,-13.964086
4.128,-12.81819,-4.087204315,-14.007349
4.129,-12.820353,-4.096366138,-13.997794
4.13,-12.857479,-4.105620965,-13.963997
4.131,-12.917935,-4.114969082,-13.984692
4.132,-12.911793,-4.124410783,-14.026674
4.133,-13.001884,-4.133946366,-13.957953
4.134,-13.026355,-4.143576139,-13.972369
4.135,-13.06552,-4.153300411,-13.992843
4.136,-13.056561,-4.163119501,-13.976854
4.137,-13.066381,-4.173033731,-13.918324
4.138,-13.16165,-4.183043431,-13.99021
4.139,-13.200867,-4.193148936,-14.009483
4.14,-13.287078,-4.203350587,-14.014038
4.141,-13.299212,-4.213648732,-14.022593
4.142,-13.275114,-4.224043722,-13.994397
4.143,-13.32212,-4.234535918,-13.952122
4.144,-13.404123,-4.245125683,-13.96379
4.145,-13.385643,-4.255813389,-13.982844
4.146,-13.474338,-4.266599411,-13.957924
4.147,-13.497349,-4.277484132,-13.992375
4.148,-13.494941,-4.28846794,-13.966278
4.149,-13.552146,-4.299551229,-14.022026
4.15,-13.636167,-4.310734399,-14.017102
4.151,-13.602183,-4.322017855,-13.968229
4.152,-13.655003,-4.333402009,-13.937652
4.153,-13.733677,-4.344887277,-13.972718
4.154,-13.711313,-4.356474084,-14.037503
4.155,-13.730814,-4.368162857,-14.048118
4.156,-13.77187,-4.379954031,-14.00456
4.157,-13.893932,-4.391848047,-14.081717
4.158,-13.909278,-4.403845351,-14.08633
4.159,-13.975697,-4.415946394,-14.045219
4.16,-13.997503,-4.428151634,-14.045752
4.161,-13.981952,-4.440461536,-13.997561
4.162,-14.086364,-4.452876567,-14.078916
4.163,-14.122205,-4.465397204,-14.085565
4.164,-14.107899,-4.478023927,-14.089556
4.165,-14.203952,-4.490757222,-14.049809
4.166,-14.244582,-4.503597581,-14.032474
4.167,-14.248242,-4.516545504,-14.080191
4.168,-14.317302,-4.529601493,-14.092888
4.169,-14.28053,-4.542766058,-14.086321
4.17,-14.408161,-4.556039715,-14.082548
4.171,-14.441481,-4.569422985,-14.110704
4.172,-14.413618,-4.582916395,-14.07164
4.173,-14.536154,-4.596520477,-14.123499
4.174,-14.531108,-4.610235771,-14.068211
4.175,-14.639294,-4.624062819,-14.133282
4.176,-14.65967,-4.638002173,-14.16185
4.177,-14.682137,-4.652054387,-14.138614
4.178,-14.699826,-4.666220025,-14.147452
4.179,-14.771467,-4.680499652,-14.164149
4.18,-14.790647,-4.694893843,-14.181216
4.181,-14.876949,-4.709403176,-14.153515
4.182,-14.891609,-4.724028236,-14.173571
4.183,-14.961164,-4.738769614,-14.211535
4.184,-15.059717,-4.753627905,-14.178871
4.185,-15.040719,-4.768603713,-14.197673
4.186,-15.027514,-4.783697646,-14.212861
4.187,-15.15066,-4.798910316,-14.162578
4.188,-15.217158,-4.814242345,-14.246625
4.189,-15.258875,-4.829694357,-14.268095
4.19,-15.276887,-4.845266984,-14.199381
4.191,-15.364032,-4.860960864,-14.28214
4.192,-15.326851,-4.876776638,-14.211546
4.193,-15.470429,-4.892714957,-14.333422
4.194,-15.452699,-4.908776476,-14.255924
4.195,-15.548753,-4.924961854,-14.285989
4.196,-15.595163,-4.941271759,-14.247766
4.197,-15.688235,-4.957706864,-14.3114
4.198,-15.702722,-4.974267846,-14.318574
4.199,-15.775946,-4.990955391,-14.331631
4.2,-15.781066,-5.007770188,-14.252006
4.201,-15.880188,-5.024712933,-14.278594
4.202,-15.940141,-5.04178433,-14.351127
4.203,-15.997158,-5.058985086,-14.326524
4.204,-16.007858,-5.076315915,-14.352156
4.205,-16.119331,-5.093777538,-14.428823
4.206,-16.145613,-5.11137068,-14.383872
4.207,-16.198753,-5.129096074,-14.467095
4.208,-16.282782,-5.146954457,-14.377212
4.209,-16.380669,-5.164946574,-14.382047
4.21,-16.415537,-5.183073176,-14.387628
4.211,-16.407707,-5.201335018,-14.406037
4.212,-16.413128,-5.219732862,-14.404859
4.213,-16.517702,-5.238267477,-14.461284
4.214,-16.572548,-5.256939637,-14.473161
4.215,-16.633839,-5.275750122,-14.458696
4.216,-16.704014,-5.294699721,-14.467153
4.217,-16.786114,-5.313789224,-14.465069
4.218,-16.826599,-5.33301943,-14.471358
4.219,-16.845116,-5.352391146,-14.466859
4.22,-16.9587,-5.371905181,-14.506996
4.221,-16.993868,-5.391562353,-14.52946
4.222,-17.070724,-5.411363486,-14.480371
4.223,-17.118126,-5.431309409,-14.565449
4.224,-17.254112,-5.451400958,-14.559614
4.225,-17.280807,-5.471638976,-14.516807
4.226,-17.377445,-5.492024309,-14.550127
4.227,-17.38303,-5.512557814,-14.612456
4.228,-17.537006,-5.53324035,-14.624937
4.229,-17.456907,-5.554072785,-14.648312
4.23,-17.580954,-5.575055992,-14.602241
4.231,-17.63785,-5.596190851,-14.581803
4.232,-17.757277,-5.617478248,-14.648053
4.233,-17.798109,-5.638919076,-14.680525
4.234,-17.853224,-5.660514232,-14.671183
4.235,-17.828791,-5.682264622,-14.650649
4.236,-18.039515,-5.704171157,-14.705147
4.237,-17.914549,-5.726234756,-14.699687
4.238,-17.994751,-5.748456342,-14.69578
4.239,-18.17487,-5.770836847,-14.785586
4.24,-18.260061,-5.793377207,-14.739685
4.241,-18.160574,-5.816078366,-14.674044
4.242,-18.231432,-5.838941274,-14.716415
4.243,-18.409027,-5.861966887,-14.725052
4.244,-18.382664,-5.88515617,-14.737149
4.245,-18.516129,-5.908510092,-14.821848
4.246,-18.726429,-5.932029628,-14.846738
4.247,-18.613478,-5.955715762,-14.815714
4.248,-18.681791,-5.979569483,-14.859451
4.249,-18.721811,-6.003591787,-14.838727
4.25,-18.888077,-6.027783676,-14.86859
4.251,-18.850515,-6.052146161,-14.821795
4.252,-18.926834,-6.076680257,-14.883611
4.253,-19.061356,-6.101386987,-14.91631
4.254,-19.040571,-6.12626738,-14.849549
4.255,-19.1591,-6.151322472,-14.978119
4.256,-19.234617,-6.176553307,-14.934118
4.257,-19.338799,-6.201960933,-14.977468
4.258,-19.328392,-6.227546408,-14.963099
4.259,-19.341291,-6.253310794,-15.027304
4.26,-19.481125,-6.279255162,-15.043511
4.261,-19.528097,-6.305380588,-15.061649
4.262,-19.675112,-6.331688158,-15.09467
4.263,-19.707644,-6.35817896,-15.083405
4.264,-19.662586,-6.384854093,-15.037189
4.265,-19.921518,-6.411714663,-15.104526
4.266,-19.750751,-6.438761779,-15.094593
4.267,-19.807352,-6.465996561,-15.124548
4.268,-19.923635,-6.493420135,-15.133718
4.269,-20.002554,-6.521033633,-15.200771
4.27,-19.973806,-6.548838194,-15.17802
4.271,-20.041306,-6.576834967,-15.221481
4.272,-20.178852,-6.605025103,-15.21769
4.273,-20.195538,-6.633409766,-15.250267
4.274,-20.248001,-6.661990122,-15.236198
4.275,-20.263372,-6.690767348,-15.298676
4.276,-20.321087,-6.719742625,-15.327655
4.277,-20.44747,-6.748917144,-15.324081
4.278,-20.534128,-6.778292102,-15.38155
4.279,-20.497662,-6.807868703,-15.333948
4.28,-20.519949,-6.837648158,-15.380806
4.281,-20.551249,-6.867631687,-15.397501
4.282,-20.706512,-6.897820517,-15.47725
4.283,-20.653164,-6.92821588,-15.352548
4.284,-20.800888,-6.958819018,-15.418003
4.285,-20.760124,-6.98963118,-15.401398
4.286,-20.801525,-7.020653621,-15.511367
4.287,-20.804539,-7.051887605,-15.463137
4.288,-20.968121,-7.083334403,-15.500803
4.289,-21.01268,-7.114995294,-15.523784
4.29,-20.942261,-7.146871563,-15.556207
4.291,-20.905272,-7.178964504,-15.558424
4.292,-20.933277,-7.211275419,-15.631165
4.293,-20.934999,-7.243805615,-15.647343
4.294,-21.025778,-7.276556411,-15.555985
4.295,-20.932096,-7.309529129,-15.632887
4.296,-21.017178,-7.342725101,-15.621509
4.297,-20.977453,-7.376145668,-15.647996
4.298,-21.085629,-7.409792176,-15.68768
4.299,-20.954367,-7.44366598,-15.713927
4.3,-21.00399,-7.477768444,-15.704529
4.301,-20.99213,-7.512100936,-15.781715
4.302,-21.069492,-7.546664837,-15.767386
4.303,-21.080814,-7.581461532,-15.885963
4.304,-21.085541,-7.616492415,-15.830293
4.305,-21.108694,-7.651758888,-15.846025
4.306,-20.995066,-7.68726236,-15.940397
4.307,-21.065722,-7.723004249,-15.93432
4.308,-21.007963,-7.758985981,-15.950831
4.309,-21.125744,-7.795208989,-15.985034
4.31,-21.000126,-7.831674714,-15.977045
4.311,-21.086214,-7.868384605,-15.975499
4.312,-20.973526,-7.90534012,-16.007582
4.313,-20.975597,-7.942542723,-16.079649
4.314,-20.98274,-7.979993887,-16.109425
4.315,-20.914738,-8.017695093,-16.086866
4.316,-20.841909,-8.05564783,-16.140429
4.317,-20.838737,-8.093853594,-16.136236
4.318,-20.82155,-8.132313891,-16.19969
4.319,-20.836115,-8.171030231,-16.204733
4.32,-20.702095,-8.210004136,-16.175241
4.321,-20.752954,-8.249237134,-16.243101
4.322,-20.596502,-8.288730761,-16.190023
4.323,-20.661842,-8.32848656,-16.233253
4.324,-20.526026,-8.368506083,-16.236826
4.325,-20.565475,-8.408790889,-16.315056
4.326,-20.588913,-8.449342545,-16.380587
4.327,-20.487904,-8.490162625,-16.279762
4.328,-20.337864,-8.531252713,-16.303608
4.329,-20.331278,-8.572614397,-16.350763
4.33,-20.271492,-8.614249276,-16.360622
4.331,-20.282372,-8.656158953,-16.389011
4.332,-20.146011,-8.69834504,-16.387054
4.333,-20.108143,-8.740809158,-16.471441
4.334,-20.114485,-8.783552932,-16.428919
4.335,-20.103832,-8.826577996,-16.450834
4.336,-20.026047,-8.869885991,-16.57749
4.337,-19.913485,-8.913478564,-16.571272
4.338,-19.762192,-8.957357369,-16.570274
4.339,-19.807217,-9.001524068,-16.591055
4.34,-19.790545,-9.045980328,-16.695023
4.341,-19.647732,-9.090727822,-16.598696
4.342,-19.663918,-9.135768231,-16.689699
4.343,-19.532087,-9.18110324,-16.744253
4.344,-19.471058,-9.226734542,-16.741123
4.345,-19.387144,-9.272663834,-16.761047
4.346,-19.357174,-9.318892818,-16.756685
4.347,-19.278643,-9.365423204,-16.782261
4.348,-19.170616,-9.412256704,-16.777998
4.349,-19.123919,-9.459395036,-16.859407
4.35,-19.062046,-9.506839922,-16.854271
4.351,-19.011887,-9.55459309,-16.882036
4.352,-18.924026,-9.602656269,-16.975368
4.353,-18.896414,-9.651031192,-16.955692
4.354,-18.808418,-9.699719598,-17.041346
4.355,-18.759014,-9.748723226,-16.98604
4.356,-18.69985,-9.798043819,-16.939163
4.357,-18.546759,-9.84768312,-16.977114
4.358,-18.553621,-9.897642876,-17.041731
4.359,-18.445694,-9.947924832,-17.096607
4.36,-18.34841,-9.998530738,-17.067722
4.361,-18.372391,-10.04946234,-17.148418
4.362,-18.212112,-10.10072139,-17.202141
4.363,-18.245789,-10.15230962,-17.165033
4.364,-18.057636,-10.20422879,-17.221226
4.365,-18.094332,-10.25648064,-17.226845
4.366,-17.951069,-10.3090669,-17.273117
4.367,-17.890575,-10.3619893,-17.353148
4.368,-17.8409,-10.41524959,-17.279089
4.369,-17.739801,-10.46884949,-17.349104
4.37,-17.664921,-10.5227907,-17.37817
4.371,-17.628862,-10.57707496,-17.501095
4.372,-17.53882,-10.63170395,-17.427006
4.373,-17.524408,-10.68667937,-17.572231
4.374,-17.38349,-10.74200291,-17.434032
4.375,-17.390928,-10.79767624,-17.527987
4.376,-17.333063,-10.85370101,-17.531183
4.377,-17.248079,-10.91007888,-17.569513
4.378,-17.21549,-10.96681147,-17.635422
4.379,-17.160782,-11.02390041,-17.642406
4.38,-17.000481,-11.08134727,-17.624441
4.381,-16.983118,-11.13915365,-17.670959
4.382,-16.982317,-11.19732109,-17.678717
4.383,-16.76009,-11.25585112,-17.744768
4.384,-16.75318,-11.31474526,-17.806101
4.385,-16.678873,-11.37400498,-17.765026
4.386,-16.588104,-11.43363173,-17.773302
4.387,-16.600185,-11.49362694,-17.826719
4.388,-16.546038,-11.55399198,-17.882324
4.389,-16.396101,-11.61472822,-17.928644
4.39,-16.409487,-11.67583696,-17.893795
4.391,-16.321499,-11.73731947,-17.970045
4.392,-16.268106,-11.79917698,-18.046295
4.393,-16.170198,-11.86141069,-18.040453
4.394,-16.110313,-11.92402171,-17.966904
4.395,-16.108107,-11.98701113,-18.163275
4.396,-16.007954,-12.05037997,-18.103252
4.397,-15.934847,-12.1141292,-18.083368
4.398,-15.930274,-12.17825972,-18.101669
4.399,-15.854198,-12.24277237,-18.182356
4.4,-15.817127,-12.3076679,-18.296387
4.401,-15.678497,-12.37294701,-18.222239
4.402,-15.630192,-12.43861031,-18.229874
4.403,-15.584922,-12.50465831,-18.291374
4.404,-15.57638,-12.57109146,-18.429846
4.405,-15.50462,-12.63791008,-18.346725
4.406,-15.3945,-12.70511443,-18.454376
4.407,-15.395841,-12.77270464,-18.396664
4.408,-15.318334,-12.84068072,-18.442533
4.409,-15.200354,-12.90904258,-18.555367
4.41,-15.169075,-12.97778999,-18.55205
4.411,-15.148474,-13.04692261,-18.64657
4.412,-15.07178,-13.11643995,-18.589191
4.413,-15.010523,-13.18634135,-18.63966
4.414,-15.00406,-13.25662604,-18.588818
4.415,-14.941952,-13.32729304,-18.734016
4.416,-14.892369,-13.39834125,-18.738497
4.417,-14.796282,-13.46976934,-18.699577
4.418,-14.791115,-13.54157582,-18.787386
4.419,-14.68856,-13.61375899,-18.661644
4.42,-14.655936,-13.68631695,-18.829824
4.421,-14.628304,-13.75924755,-18.88319
4.422,-14.528848,-13.83254845,-18.808632
4.423,-14.508938,-13.90621703,-18.979004
4.424,-14.422849,-13.98025043,-18.874908
4.425,-14.407587,-14.05464551,-18.9209
4.426,-14.356268,-14.12939887,-18.95767
4.427,-14.290061,-14.20450677,-18.987576
4.428,-14.265524,-14.2799652,-18.974632
4.429,-14.180293,-14.3557698,-19.107361
4.43,-14.146036,-14.43191587,-19.106199
4.431,-14.07141,-14.50839836,-19.183521
4.432,-14.042807,-14.58521183,-19.067518
4.433,-14.037958,-14.66235046,-19.251198
4.434,-13.932066,-14.73980801,-19.191265
4.435,-13.91505,-14.81757779,-19.246992
4.436,-13.843841,-14.89565269,-19.222845
4.437,-13.798729,-14.9740251,-19.305147
4.438,-13.740238,-15.05268693,-19.391708
4.439,-13.725656,-15.13162958,-19.394981
4.44,-13.714541,-15.21084389,-19.465479
4.441,-13.631417,-15.29032015,-19.323637
4.442,-13.566262,-15.37004808,-19.449524
4.443,-13.571118,-15.45001675,-19.432032
4.444,-13.487175,-15.53021463,-19.64941
4.445,-13.485223,-15.61062951,-19.590771
4.446,-13.427684,-15.69124848,-19.689739
4.447,-13.30117,-15.77205794,-19.551098
4.448,-13.330012,-15.85304353,-19.67243
4.449,-13.312797,-15.9341901,-19.740501
4.45,-13.265718,-16.01548173,-19.721386
4.451,-13.154419,-16.09690165,-19.720427
4.452,-13.104906,-16.17843222,-19.715193
4.453,-13.08428,-16.26005494,-19.82843
4.454,-13.087502,-16.34175034,-19.898535
4.455,-13.051078,-16.42349805,-19.924963
4.456,-13.004192,-16.5052767,-19.944942
4.457,-12.990597,-16.58706389,-20.011086
4.458,-12.902407,-16.66883621,-19.939457
4.459,-12.892473,-16.75056916,-20.038279
4.46,-12.864756,-16.83223716,-19.97916
4.461,-12.785824,-16.91381351,-20.087841
4.462,-12.763584,-16.99527034,-20.182951
4.463,-12.740375,-17.07657863,-20.233688
4.464,-12.669354,-17.15770816,-20.219595
4.465,-12.611856,-17.2386275,-20.279827
4.466,-12.602663,-17.31930396,-20.272057
4.467,-12.507802,-17.39970365,-20.389595
4.468,-12.516211,-17.47979138,-20.415653
4.469,-12.51366,-17.55953071,-20.287048
4.47,-12.408129,-17.63888391,-20.417892
4.471,-12.366034,-17.71781199,-20.519892
4.472,-12.38017,-17.79627469,-20.585386
4.473,-12.369612,-17.87423046,-20.710148
4.474,-12.27015,-17.95163653,-20.645067
4.475,-12.214375,-18.02844887,-20.599613
4.476,-12.252769,-18.10462227,-20.673264
4.477,-12.150249,-18.18011033,-20.672838
4.478,-12.163027,-18.25486552,-20.773735
4.479,-12.087461,-18.32883922,-20.752134
