Freq [GHz],Phase_Difference,S21 Phase(ç),S31 Phase(Á),S21-S31
2.475,89.36633369,-104.11475,-196.22707,92.11232
2.476,89.36606643,-104.14245,-196.28564,92.14319
2.477,89.36571913,-104.21291,-196.14848,91.93557
2.478,89.36529233,-104.22358,-196.14894,91.92536
2.479,89.36478656,-104.28288,-196.26244,91.97956
2.48,89.36420236,-104.5163,-196.13191,91.61561
2.481,89.36354026,-104.55365,-196.52293,91.96928
2.482,89.36280081,-104.40763,-196.32674,91.91911
2.483,89.36198452,-104.55624,-196.40236,91.84612
2.484,89.36109195,-104.56482,-196.6582,92.09338
2.485,89.36012363,-104.86411,-196.7592,91.89509
2.486,89.35908009,-104.88864,-196.89362,92.00498
2.487,89.35796187,-104.96981,-196.97537,92.00556
2.488,89.35676951,-105.05562,-197.26315,92.20753
2.489,89.35550355,-105.35671,-197.35236,91.99565
2.49,89.35416453,-105.03476,-197.2646,92.22984
2.491,89.35275298,-105.65812,-197.45865,91.80053
2.492,89.35126944,-105.61386,-197.73483,92.12097
2.493,89.34971446,-105.54503,-197.65866,92.11363
2.494,89.34808856,-105.54256,-197.61264,92.07008
2.495,89.3463923,-105.73814,-197.77005,92.03191
2.496,89.3446262,-105.99993,-198.13416,92.13423
2.497,89.34279082,-105.95976,-197.92915,91.96939
2.498,89.34088668,-105.99973,-197.97882,91.97909
2.499,89.33891434,-106.06499,-198.1671,92.10211
2.5,89.33687432,-106.14027,-198.34502,92.20475
2.501,89.33476718,-106.23405,-198.36537,92.13132
2.502,89.33259345,-106.40195,-198.54799,92.14604
2.503,89.33035367,-106.56637,-198.58464,92.01827
2.504,89.32804838,-106.53184,-198.62956,92.09772
2.505,89.32567813,-106.6002,-198.52538,91.92518
2.506,89.32324345,-106.84199,-198.85147,92.00948
2.507,89.32074489,-106.87135,-198.99591,92.12456
2.508,89.31818299,-106.85356,-198.89293,92.03937
2.509,89.31555829,-106.95331,-199.0808,92.12749
2.51,89.31287134,-107.13588,-199.11781,91.98193
2.511,89.31012266,-107.00526,-199.11891,92.11365
2.512,89.30731281,-107.27245,-199.29369,92.02124
2.513,89.30444233,-107.29671,-199.19763,91.90092
2.514,89.30151176,-107.55685,-199.60918,92.05233
2.515,89.29852163,-107.54371,-199.57471,92.031
2.516,89.2954725,-107.73885,-199.83936,92.10051
2.517,89.29236491,-107.81561,-199.9045,92.08889
2.518,89.28919939,-107.80386,-199.7625,91.95864
2.519,89.28597649,-107.83015,-200.20619,92.37604
2.52,89.28269674,-107.94374,-200.11589,92.17215
2.521,89.2793607,-108.11862,-200.18416,92.06554
2.522,89.27596891,-108.25629,-200.32533,92.06904
2.523,89.2725219,-108.02456,-200.15617,92.13161
2.524,89.26902021,-108.28934,-200.41826,92.12892
2.525,89.26546439,-108.14558,-200.22882,92.08324
2.526,89.26185498,-108.60105,-200.41319,91.81214
2.527,89.25819252,-108.6568,-200.7052,92.0484
2.528,89.25447756,-108.82274,-200.89467,92.07193
2.529,89.25071062,-108.68111,-200.72018,92.03907
2.53,89.24689226,-108.67961,-200.91232,92.23271
2.531,89.24302302,-109.1233,-201.19522,92.07192
2.532,89.23910343,-108.91561,-201.03175,92.11614
2.533,89.23513403,-109.18422,-201.12167,91.93745
2.534,89.23111537,-109.29002,-201.29529,92.00527
2.535,89.22704798,-109.49479,-201.61125,92.11646
2.536,89.22293241,-109.39194,-201.47179,92.07985
2.537,89.2187692,-109.4555,-201.63615,92.18065
2.538,89.21455887,-109.68461,-201.66669,91.98208
2.539,89.21030199,-109.79266,-201.91878,92.12612
2.54,89.20599907,-109.60124,-201.74979,92.14855
2.541,89.20165066,-109.79362,-201.92485,92.13123
2.542,89.19725731,-109.97256,-202.09161,92.11905
2.543,89.19281954,-110.14462,-202.23558,92.09096
2.544,89.18833789,-110.25902,-202.28871,92.02969
2.545,89.18381291,-110.28551,-202.55585,92.27034
2.546,89.17924512,-110.28845,-202.40028,92.11183
2.547,89.17463508,-110.34824,-202.50302,92.15478
2.548,89.1699833,-110.44241,-202.68155,92.23914
2.549,89.16529033,-110.68948,-202.83687,92.14739
2.55,89.16055671,-110.314,-202.57182,92.25782
2.551,89.15578297,-110.68375,-203.02869,92.34494
2.552,89.15096964,-110.91222,-202.93457,92.02235
2.553,89.14611726,-110.76285,-202.99487,92.23202
2.554,89.14122637,-110.97646,-203.32927,92.35281
2.555,89.13629749,-110.98167,-203.33258,92.35091
2.556,89.13133116,-111.17506,-203.34398,92.16892
2.557,89.12632792,-110.96083,-203.26733,92.3065
2.558,89.12128829,-111.34879,-203.33614,91.98735
2.559,89.11621281,-111.46274,-203.71648,92.25374
2.56,89.11110201,-111.42848,-203.67296,92.24448
2.561,89.10595642,-111.61177,-203.6534,92.04163
2.562,89.10077657,-111.51038,-203.69765,92.18727
2.563,89.09556299,-111.96755,-204.1989,92.23135
2.564,89.09031621,-111.67861,-203.86847,92.18986
2.565,89.08503676,-112.04413,-204.15619,92.11206
2.566,89.07972517,-111.75758,-204.09795,92.34037
2.567,89.07438196,-112.21484,-204.4633,92.24846
2.568,89.06900767,-111.90126,-204.43451,92.53325
2.569,89.06360282,-112.27835,-204.78351,92.50516
2.57,89.05816793,-112.63087,-204.90126,92.27039
2.571,89.05270354,-112.41459,-204.7944,92.37981
2.572,89.04721016,-112.67929,-204.82364,92.14435
2.573,89.04168833,-112.62159,-205.03682,92.41523
2.574,89.03613856,-112.57514,-205.11276,92.53762
2.575,89.03056137,-112.76093,-205.02974,92.26881
2.576,89.0249573,-112.91472,-205.40041,92.48569
2.577,89.01932686,-112.97992,-205.25203,92.27211
2.578,89.01367057,-112.9464,-205.39532,92.44892
2.579,89.00798896,-113.42325,-205.59113,92.16788
2.58,89.00228254,-113.28168,-205.59225,92.31057
2.581,88.99655183,-113.3457,-205.84628,92.50058
2.582,88.99079736,-113.58917,-206.02261,92.43344
2.583,88.98501963,-113.19344,-205.53625,92.34281
2.584,88.97921917,-113.6873,-205.96506,92.27776
2.585,88.97339649,-113.42588,-206.07326,92.64738
2.586,88.96755211,-113.55701,-206.14066,92.58365
2.587,88.96168654,-113.77705,-206.1656,92.38855
2.588,88.95580029,-113.96315,-206.3407,92.37755
2.589,88.94989389,-113.89137,-206.51312,92.62175
2.59,88.94396783,-114.11684,-206.59238,92.47554
2.591,88.93802264,-114.2178,-206.54167,92.32387
2.592,88.93205882,-114.34784,-206.76115,92.41331
2.593,88.92607689,-114.31679,-206.77443,92.45764
2.594,88.92007735,-114.22475,-207.07701,92.85226
2.595,88.91406071,-114.5574,-206.93295,92.37555
2.596,88.90802747,-114.50995,-207.07445,92.5645
2.597,88.90197816,-114.88364,-207.34819,92.46455
2.598,88.89591326,-114.92334,-207.55586,92.63252
2.599,88.88983328,-115.16874,-207.50209,92.33335
2.6,88.88373874,-114.97552,-207.43074,92.45522
2.601,88.87763013,-115.26887,-207.63687,92.368
2.602,88.87150795,-115.05223,-207.60776,92.55553
2.603,88.8653727,-115.21152,-207.62442,92.4129
2.604,88.85922489,-115.3502,-207.87212,92.52192
2.605,88.85306501,-115.41575,-207.8768,92.46105
2.606,88.84689357,-115.41226,-208.04453,92.63227
2.607,88.84071106,-115.40982,-207.90646,92.49664
2.608,88.83451797,-115.53713,-208.16261,92.62548
2.609,88.8283148,-115.69131,-208.25969,92.56838
2.61,88.82210205,-115.77155,-208.51826,92.74671
2.611,88.8158802,-116.07864,-208.33464,92.256
2.612,88.80964976,-115.88539,-208.58162,92.69623
2.613,88.80341121,-116.14227,-208.81683,92.67456
2.614,88.79716505,-116.15604,-208.91751,92.76147
2.615,88.79091175,-116.16026,-208.9026,92.74234
2.616,88.78465182,-116.23939,-208.76245,92.52306
2.617,88.77838573,-116.22676,-208.77795,92.55119
2.618,88.77211398,-116.61642,-209.11646,92.50004
2.619,88.76583704,-116.51031,-208.9617,92.45139
2.62,88.75955541,-116.66956,-209.20682,92.53726
2.621,88.75326956,-116.82682,-209.50989,92.68307
2.622,88.74697998,-117.08212,-209.50301,92.42089
2.623,88.74068715,-116.91723,-209.42252,92.50529
2.624,88.73439154,-117.00846,-209.72453,92.71607
2.625,88.72809364,-117.21789,-209.82074,92.60285
2.626,88.72179393,-117.20211,-210.12811,92.926
2.627,88.71549287,-117.39371,-209.98103,92.58732
2.628,88.70919094,-117.40565,-209.91437,92.50872
2.629,88.70288862,-117.46512,-209.99486,92.52974
2.63,88.69658638,-117.44357,-210.11575,92.67218
2.631,88.69028469,-117.74287,-210.30681,92.56394
2.632,88.68398402,-117.59896,-210.28716,92.6882
2.633,88.67768485,-117.798,-210.57597,92.77797
2.634,88.67138763,-117.99614,-210.71469,92.71855
2.635,88.66509283,-117.98517,-210.61172,92.62655
2.636,88.65880093,-118.14322,-210.90718,92.76396
2.637,88.65251238,-118.16209,-210.87123,92.70914
2.638,88.64622765,-118.1435,-210.8412,92.6977
2.639,88.63994719,-118.37484,-211.02565,92.65081
2.64,88.63367148,-118.39592,-211.13812,92.7422
2.641,88.62740096,-118.59216,-211.26926,92.6771
2.642,88.6211361,-118.59848,-211.33775,92.73927
2.643,88.61487735,-118.54445,-211.36076,92.81631
2.644,88.60862517,-118.69347,-211.65216,92.95869
2.645,88.60238001,-118.82438,-211.73604,92.91166
2.646,88.59614233,-118.94287,-211.66348,92.72061
2.647,88.58991257,-119.02999,-211.79819,92.7682
2.648,88.58369118,-118.91458,-211.7688,92.85422
2.649,88.57747862,-119.1403,-211.83961,92.69931
2.65,88.57127534,-119.05178,-211.84801,92.79623
2.651,88.56508177,-119.24681,-212.2047,92.95789
2.652,88.55889836,-119.21748,-212.05301,92.83553
2.653,88.55272556,-119.58088,-212.3688,92.78792
2.654,88.54656381,-119.44516,-212.42361,92.97845
2.655,88.54041355,-119.45259,-212.34154,92.88895
2.656,88.53427521,-119.55003,-212.69138,93.14135
2.657,88.52814924,-119.7432,-212.63626,92.89306
2.658,88.52203607,-119.97304,-212.81528,92.84224
2.659,88.51593614,-119.66345,-212.73502,93.07157
2.66,88.50984988,-120.0611,-213.05742,92.99632
2.661,88.50377773,-120.22966,-213.1022,92.87254
2.662,88.4977201,-120.30287,-213.1506,92.84773
2.663,88.49167744,-120.32926,-213.30467,92.97541
2.664,88.48565018,-120.28886,-213.33676,93.0479
2.665,88.47963873,-120.32705,-213.28159,92.95454
2.666,88.47364352,-120.37101,-213.58237,93.21136
2.667,88.46766498,-120.74249,-213.81459,93.0721
2.668,88.46170352,-120.81882,-213.89148,93.07266
2.669,88.45575958,-120.78635,-213.78288,92.99653
2.67,88.44983357,-120.82326,-213.8855,93.06224
2.671,88.4439259,-121.09689,-214.3266,93.22971
2.672,88.438037,-121.05426,-214.00816,92.9539
2.673,88.43216727,-121.06281,-214.06194,92.99913
2.674,88.42631713,-121.21671,-214.42764,93.21093
2.675,88.420487,-121.17884,-214.47884,93.3
2.676,88.41467728,-121.29353,-214.52055,93.22702
2.677,88.40888838,-121.52148,-214.64597,93.12449
2.678,88.40312071,-121.50049,-214.62556,93.12507
2.679,88.39737468,-121.68739,-214.76874,93.08135
2.68,88.39165068,-121.55059,-214.70354,93.15295
2.681,88.38594913,-121.92466,-214.9912,93.06654
2.682,88.38027042,-121.73513,-214.7722,93.03707
2.683,88.37461495,-121.89973,-215.23122,93.33149
2.684,88.36898312,-121.95329,-215.24847,93.29518
2.685,88.36337533,-122.1354,-215.3784,93.243
2.686,88.35779198,-122.04416,-215.37543,93.33127
2.687,88.35223344,-122.37927,-215.50845,93.12918
2.688,88.34670013,-122.3159,-215.644,93.3281
2.689,88.34119242,-122.32741,-215.64874,93.32133
2.69,88.33571071,-122.38712,-215.70775,93.32063
2.691,88.33025538,-122.72131,-215.95314,93.23183
2.692,88.32482682,-122.73083,-216.14552,93.41469
2.693,88.31942542,-122.69019,-216.03822,93.34803
2.694,88.31405155,-122.76669,-216.14482,93.37813
2.695,88.30870559,-122.87057,-216.19,93.31943
2.696,88.30338793,-123.2194,-216.49315,93.27375
2.697,88.29809894,-123.23241,-216.64383,93.41142
2.698,88.292839,-123.14678,-216.68826,93.54148
2.699,88.28760849,-123.18674,-216.6568,93.47006
2.7,88.28240777,-123.33591,-216.86821,93.5323
2.701,88.27723721,-123.31361,-216.91772,93.60411
2.702,88.27209719,-123.47536,-217.12881,93.65345
2.703,88.26698807,-123.49107,-217.0643,93.57323
2.704,88.26191022,-123.60983,-217.07076,93.46093
2.705,88.25686401,-123.60081,-217.11513,93.51432
2.706,88.25184979,-123.69971,-217.38046,93.68075
2.707,88.24686793,-123.84382,-217.48325,93.63943
2.708,88.24191879,-123.86523,-217.48442,93.61919
2.709,88.23700272,-124.07077,-217.69772,93.62695
2.71,88.23212008,-124.25091,-217.82327,93.57236
2.711,88.22727123,-123.99273,-217.48204,93.48931
2.712,88.22245652,-124.06673,-218.08994,94.02321
2.713,88.21767629,-124.20866,-217.9976,93.78894
2.714,88.21293091,-124.53257,-218.03177,93.4992
2.715,88.20822071,-124.36753,-218.20436,93.83683
2.716,88.20354604,-124.75188,-218.4082,93.65632
2.717,88.19890726,-124.41421,-218.31099,93.89678
2.718,88.19430469,-124.87682,-218.38441,93.50759
2.719,88.18973868,-125.04324,-218.67657,93.63333
2.72,88.18520957,-124.60496,-218.47121,93.86625
2.721,88.1807177,-124.92973,-218.77057,93.84084
2.722,88.17626341,-125.01913,-218.82054,93.80141
2.723,88.17184702,-125.01943,-218.89696,93.87753
2.724,88.16746888,-125.18583,-219.03207,93.84624
2.725,88.1631293,-125.03915,-218.97353,93.93438
2.726,88.15882863,-125.39912,-219.11539,93.71627
2.727,88.15456718,-125.50575,-219.2729,93.76715
2.728,88.15034529,-125.4782,-219.34651,93.86831
2.729,88.14616327,-125.51009,-219.48784,93.97775
2.73,88.14202146,-125.56553,-219.38416,93.81863
2.731,88.13792016,-125.68604,-219.64708,93.96104
2.732,88.13385971,-125.87658,-219.93629,94.05971
2.733,88.12984041,-125.96885,-219.95384,93.98499
2.734,88.12586258,-126.05117,-219.87651,93.82534
2.735,88.12192654,-126.23696,-220.06313,93.82617
2.736,88.11803259,-126.05266,-220.00241,93.94975
2.737,88.11418105,-126.11958,-220.14143,94.02185
2.738,88.11037223,-126.18871,-220.17831,93.9896
2.739,88.10660643,-126.38267,-220.47397,94.0913
2.74,88.10288395,-126.37592,-220.6179,94.24198
2.741,88.09920511,-126.46621,-220.49553,94.02932
2.742,88.09557019,-126.44794,-220.65994,94.212
2.743,88.09197951,-126.81253,-220.85284,94.04031
2.744,88.08843336,-126.72823,-220.80721,94.07898
2.745,88.08493203,-126.77193,-220.77229,94.00036
2.746,88.08147583,-126.87991,-221.04546,94.16555
2.747,88.07806503,-126.76643,-220.94592,94.17949
2.748,88.07469994,-126.97237,-221.2809,94.30853
2.749,88.07138084,-127.24242,-221.26401,94.02159
2.75,88.06810803,-127.25362,-221.6539,94.40028
2.751,88.06488177,-127.3886,-221.64409,94.25549
2.752,88.06170237,-127.41577,-221.606,94.19023
2.753,88.0585701,-127.40715,-221.48586,94.07871
2.754,88.05548524,-127.58066,-221.94397,94.36331
2.755,88.05244808,-127.5622,-221.94337,94.38117
2.756,88.04945888,-127.46044,-221.85295,94.39251
2.757,88.04651792,-127.73261,-222.1244,94.39179
2.758,88.04362548,-127.83517,-222.14299,94.30782
2.759,88.04078183,-128.00452,-222.30116,94.29664
2.76,88.03798723,-127.94524,-222.27263,94.32739
2.761,88.03524196,-128.07138,-222.64063,94.56925
2.762,88.03254629,-128.17482,-222.56015,94.38533
2.763,88.02990047,-128.29654,-222.71338,94.41684
2.764,88.02730476,-128.1723,-222.65797,94.48567
2.765,88.02475944,-128.51074,-222.8232,94.31246
2.766,88.02226477,-128.33771,-222.87831,94.5406
2.767,88.01982098,-128.53734,-223.01981,94.48247
2.768,88.01742835,-128.45387,-223.05202,94.59815
2.769,88.01508713,-128.5972,-223.21042,94.61322
2.77,88.01279757,-128.69876,-223.29443,94.59567
2.771,88.01055992,-129.05647,-223.54913,94.49266
2.772,88.00837442,-128.87338,-223.56638,94.693
2.773,88.00624133,-128.94664,-223.50096,94.55432
2.774,88.0041609,-129.05481,-223.89015,94.83534
2.775,88.00213335,-129.17773,-223.93097,94.75324
2.776,88.00015894,-129.16721,-223.91039,94.74318
2.777,87.99823791,-129.40654,-224.0172,94.61066
2.778,87.99637049,-129.44939,-224.1237,94.67431
2.779,87.99455693,-129.4005,-224.40224,95.00174
2.78,87.99279744,-129.80551,-224.36757,94.56206
2.781,87.99109228,-129.59457,-224.49281,94.89824
2.782,87.98944167,-129.53085,-224.49309,94.96224
2.783,87.98784583,-129.6263,-224.46112,94.83482
2.784,87.986305,-129.86113,-224.52235,94.66122
2.785,87.9848194,-129.79425,-224.68658,94.89233
2.786,87.98338926,-130.01556,-224.87807,94.86251
2.787,87.98201479,-129.93533,-224.83441,94.89908
2.788,87.98069623,-130.26646,-224.94749,94.68103
2.789,87.97943378,-130.29482,-225.08102,94.7862
2.79,87.97822767,-130.22517,-225.12392,94.89875
2.791,87.97707811,-130.3223,-225.33339,95.01109
2.792,87.97598531,-130.08434,-225.33565,95.25131
2.793,87.97494949,-130.4398,-225.4117,94.9719
2.794,87.97397086,-130.59578,-225.57281,94.97703
2.795,87.97304962,-130.73012,-225.76234,95.03222
2.796,87.97218598,-130.62787,-225.83896,95.21109
2.797,87.97138015,-130.79021,-225.95854,95.16833
2.798,87.97063232,-130.86375,-225.93712,95.07337
2.799,87.96994271,-130.88989,-226.01277,95.12288
2.8,87.96931151,-130.85208,-226.26566,95.41358
2.801,87.96873892,-131.0007,-226.25093,95.25023
2.802,87.96822514,-131.28111,-226.29367,95.01256
2.803,87.96777035,-131.28706,-226.28702,94.99996
2.804,87.96737475,-131.30571,-226.57002,95.26431
2.805,87.96703854,-131.47105,-226.43587,94.96482
2.806,87.96676191,-131.39783,-226.89009,95.49226
2.807,87.96654503,-131.30341,-226.87415,95.57074
2.808,87.9663881,-131.47249,-226.81136,95.33887
2.809,87.9662913,-131.50658,-227.21367,95.70709
2.81,87.96625482,-131.89857,-227.33904,95.44047
2.811,87.96627883,-131.56851,-227.13466,95.56615
2.812,87.96636351,-132.10564,-227.41011,95.30447
2.813,87.96650905,-131.86023,-227.46263,95.6024
2.814,87.96671561,-132.07744,-227.32631,95.24887
2.815,87.96698337,-132.24384,-227.65485,95.41101
2.816,87.9673125,-132.09122,-227.49634,95.40512
2.817,87.96770318,-132.36021,-227.87079,95.51058
2.818,87.96815558,-132.18823,-227.69975,95.51152
2.819,87.96866985,-132.05507,-227.87944,95.82437
2.82,87.96924616,-132.44774,-228.11438,95.66664
2.821,87.96988469,-132.54866,-228.05246,95.5038
2.822,87.97058559,-132.50758,-228.31938,95.8118
2.823,87.97134902,-132.69797,-228.13081,95.43284
2.824,87.97217514,-132.73431,-228.34535,95.61104
2.825,87.97306411,-132.73137,-228.48824,95.75687
2.826,87.97401609,-132.91122,-228.69273,95.78151
2.827,87.97503122,-133.10857,-228.7394,95.63083
2.828,87.97610966,-132.93657,-228.77678,95.84021
2.829,87.97725156,-132.86559,-228.77254,95.90695
2.83,87.97845707,-133.29498,-228.73451,95.43953
2.831,87.97972634,-133.45691,-229.21812,95.76121
2.832,87.98105951,-133.58595,-229.26241,95.67646
2.833,87.98245673,-133.24765,-229.21399,95.96634
2.834,87.98391813,-133.5378,-229.3591,95.8213
2.835,87.98544387,-133.536,-229.35606,95.82006
2.836,87.98703407,-133.6591,-229.56879,95.90969
2.837,87.98868887,-133.56194,-229.63882,96.07688
2.838,87.99040842,-133.78947,-229.74232,95.95285
2.839,87.99219284,-133.74582,-229.68427,95.93845
2.84,87.99404227,-134.01715,-229.89928,95.88213
2.841,87.99595684,-133.73589,-229.87242,96.13653
2.842,87.99793668,-133.99643,-230.20628,96.20985
2.843,87.99998191,-133.9156,-230.46121,96.54561
2.844,88.00209266,-134.12433,-230.23314,96.10881
2.845,88.00426906,-134.4729,-230.36786,95.89496
2.846,88.00651123,-134.31693,-230.37184,96.05491
2.847,88.00881928,-134.6226,-230.74721,96.12461
2.848,88.01119335,-134.36588,-230.65883,96.29295
2.849,88.01363354,-134.38901,-230.78032,96.39131
2.85,88.01613998,-134.52322,-230.75223,96.22901
2.851,88.01871278,-134.70587,-231.07472,96.36885
2.852,88.02135205,-134.56517,-230.94888,96.38371
2.853,88.0240579,-134.98038,-231.21828,96.2379
2.854,88.02683044,-135.0676,-231.23865,96.17105
2.855,88.02966979,-134.9742,-231.48222,96.50802
2.856,88.03257605,-134.99187,-231.30341,96.31154
2.857,88.03554932,-135.23051,-231.57901,96.3485
2.858,88.03858971,-135.29036,-231.71854,96.42818
2.859,88.04169732,-135.23265,-231.66119,96.42854
2.86,88.04487226,-135.20561,-231.96498,96.75937
2.861,88.04811461,-135.47743,-231.92938,96.45195
2.862,88.05142448,-135.50693,-232.03773,96.5308
2.863,88.05480197,-135.39856,-231.98964,96.59108
2.864,88.05824717,-135.79234,-232.12097,96.32863
2.865,88.06176017,-135.55705,-232.20064,96.64359
2.866,88.06534106,-135.907,-232.28448,96.37748
2.867,88.06898994,-135.78755,-232.70346,96.91591
2.868,88.07270689,-136.01093,-232.63774,96.62681
2.869,88.076492,-136.01257,-232.82724,96.81467
2.87,88.08034536,-136.10736,-232.62975,96.52239
2.871,88.08426704,-135.82735,-232.80605,96.9787
2.872,88.08825714,-136.00342,-232.94841,96.94499
2.873,88.09231573,-136.24727,-233.21349,96.96622
2.874,88.09644289,-136.19652,-233.00851,96.81199
2.875,88.1006387,-136.20531,-233.01469,96.80938
2.876,88.10490324,-136.30804,-233.20541,96.89737
