"Freq [GHz]","ang_deg(S(4,2)) [deg]","ang_deg(S(3,2)) [deg]","ang_deg(S(4,3)) [deg]"
2.446,8.19525808514773,17.7206870603832,97.3420421120938
2.447,8.03229839379598,17.3538160218443,97.181515706709
2.448,7.86940703422519,16.9786825215566,97.0209627605992
2.449,7.70658399012099,16.594648810334,96.8603837730008
2.45,7.5438292428379,16.2010104054118,96.6997792414067
2.451,7.3811427714103,15.7969871889873,96.5391496615701
2.452,7.21852455256422,15.3817130527191,96.3784955275076
2.453,7.05597456072927,14.95422380543,96.2178173315044
2.454,6.89349276805053,14.5134429971764,96.0571155641176
2.455,6.73107914439961,14.0581652320701,95.8963907141793
2.456,6.56873365738815,13.5870364399143,95.7356432688026
2.457,6.40645627237881,13.0985304462643,95.574873713384
2.458,6.24424695249799,12.5909210132926,95.4140825316081
2.459,6.08210565864824,12.0622483079876,95.2532702054524
2.46,5.92003234952038,11.5102784738515,95.0924372151904
2.461,5.75802698160617,10.9324546155588,94.9315840393964
2.462,5.59608950921152,10.3258370229759,94.7707111549503
2.463,5.43421988446779,9.68702981989764,94.6098190370409
2.464,5.27241805734615,9.01209036570314,94.4489081591709
2.465,5.11068397566967,8.29641658294796,94.2879789931615
2.466,4.9490175851262,7.53460581477994,94.127032009156
2.467,4.78741882928184,6.72027666738847,93.9660676756252
2.468,4.62588764959389,5.84584232714634,93.8050864593713
2.469,4.46442398542382,4.90221971769168,93.6440888255324
2.47,4.3030277740514,3.87845308587952,93.4830752375878
2.471,4.14169895068657,2.76122246809248,93.322046157361
2.472,3.98043744848468,1.53419598086827,93.1610020450263
2.473,3.81924319855861,0.177168599652449,92.9999433591118
2.474,3.65811612999329,-1.33509281361556,92.8388705565049
2.475,3.4970561698586,-3.0344101679477,92.6777840924568
2.476,3.33606324322365,-4.96131465062582,92.5166844205868
2.477,3.17513727317047,-7.16793285268269,92.3555719928876
2.478,3.01427818080788,-9.72189399358837,92.1944472597298
2.479,2.85348588528489,-12.7115208841892,92.0333106698662
2.48,2.69276030380577,-16.2524128195598,91.8721626704374
2.481,2.53210135164314,-20.4948995732285,91.7110037069758
2.482,2.37150894215244,-25.6299993339187,91.5498342234109
2.483,2.21098298678623,-31.8869632428161,91.388654662074
2.484,2.05052339510811,-39.5063728406294,91.2274654637025
2.485,1.89013007480722,-48.6612495662464,91.0662670674457
2.486,1.72980293171274,-59.305620739323,90.9050599108689
2.487,1.5695418698076,-71.0044974963856,90.7438444299584
2.488,1.40934679124353,-82.9292537190631,90.5826210591262
2.489,1.24921759635556,-94.1534860244391,90.4213902312156
2.49,1.08915418367605,-104.038350563428,90.260152377505
2.491,0.929156449949697,-112.37056486337,90.0989079277137
2.492,0.769224290147969,-119.24244308768,89.9376573100063
2.493,0.609357597483696,-124.876822549525,89.7764009509975
2.494,0.449556263426151,-129.514095188596,89.6151392757576
2.495,0.289820177715011,-133.364634781827,89.4538727078165
2.496,0.130149228375939,-136.597531420412,89.2926016691694
2.497,-0.0294566982651481,-139.343870574635,89.1313265802811
2.498,-0.188997717566879,-141.703967248743,88.9700478600915
2.499,-0.348473946557841,-143.754497080815,88.8087659260198
2.5,-0.50788550392164,-145.554353319837,88.64748119397
2.501,-0.667232509981783,-147.149131422626,88.4861940783354
2.502,-0.826515086686834,-148.574463663025,88.3249049920038
2.503,-0.985733357595656,-149.858472484561,88.1636143463619
2.504,-1.14488744786191,-151.02357353693,88.0023225513009
2.505,-1.30397748421948,-152.087806097189,87.8410300152207
2.506,-1.4630035949672,-153.065821408742,87.6797371450349
2.507,-1.62196590995379,-153.969622927994,87.5184443461764
2.508,-1.78086456056279,-154.809125684207,87.3571520226009
2.509,-1.93969967969759,-155.592582804978,87.1958605767931
2.51,-2.09847140176582,-156.32691369871,87.0345704097707
2.511,-2.25717986266497,-157.017958802964,86.8732819210893
2.512,-2.41582519976655,-157.670679019985,86.7119955088479
2.513,-2.57440755190127,-158.289313128534,86.5507115696927
2.514,-2.73292705934372,-158.87750299848,86.3894304988227
2.515,-2.89138386379733,-159.438393935009,86.2281526899941
2.516,-3.04977810837892,-159.974715660611,86.0668785355253
2.517,-3.20810993760396,-160.488848109339,85.9056084263011
2.518,-3.36637949737046,-160.982875221734,85.7443427517787
2.519,-3.52458693494501,-161.458629194232,85.5830818999908
2.52,-3.68273239894656,-161.917727085106,85.4218262575516
2.521,-3.84081603933166,-162.361601261757,85.2605762096609
2.522,-3.99883800737893,-162.791524856065,85.0993321401089
2.523,-4.15679845567411,-163.208633150549,84.9380944312813
2.524,-4.31469753809504,-163.613941629506,84.776863464163
2.525,-4.47253540979571,-164.008361282762,84.6156396183437
2.526,-4.63031222719179,-164.392711634946,84.4544232720221
2.527,-4.78802814794525,-164.767731882971,84.2932148020104
2.528,-4.94568333094872,-165.134090452927,84.1320145837393
2.529,-5.10327793631098,-165.492393230762,83.9708229912621
2.53,-5.26081212534134,-165.843190675582,83.8096403972595
2.531,-5.41828606053437,-166.186983987864,83.6484671730443
2.532,-5.57569990555529,-166.524230475272,83.4873036885655
2.533,-5.73305382522442,-166.855348234776,83.3261503124129
2.534,-5.89034798550186,-167.180720250212,83.1650074118221
2.535,-6.04758255347296,-167.500697988375,83.0038753526781
2.536,-6.20475769733284,-167.815604563563,82.8427544995204
2.537,-6.36187358637121,-168.125737529603,82.6816452155471
2.538,-6.51893039095775,-168.431371349367,82.5205478626192
2.539,-6.67592828252627,-168.732759584292,82.3594628012659
2.54,-6.83286743356114,-169.030136840144,82.1983903906866
2.541,-6.98974801758041,-169.323720500005,82.0373309887584
2.542,-7.14657020912239,-169.613712271091,81.8762849520378
2.543,-7.30333418372983,-169.900299568241,81.7152526357663
2.544,-7.4600401179354,-170.183656753815,81.5542343938742
2.545,-7.6166881892467,-170.463946251039,81.3932305789849
2.546,-7.77327857613112,-170.741319545578,81.2322415424191
2.547,-7.92981145800138,-171.015918088198,81.0712676341993
2.548,-8.08628701520077,-171.287874109681,80.9103092030528
2.549,-8.24270542898774,-171.557311357783,80.7493665964177
2.55,-8.39906688152174,-171.824345764774,80.5884401604453
2.551,-8.55537155584849,-172.089086053052,80.4275302400048
2.552,-8.71161963588482,-172.351634285427,80.2666371786879
2.553,-8.86781130640446,-172.612086365863,80.1057613188118
2.554,-9.02394675302344,-172.870532495805,79.9449030014238
2.555,-9.18002616218472,-173.127057590599,79.7840625663056
2.556,-9.33604972114534,-173.381741660035,79.6232403519758
2.557,-9.49201761795979,-173.634660156526,79.4624366956958
2.558,-9.64793004146704,-173.885884294123,79.3016519334725
2.559,-9.80378718127561,-174.135481341141,79.140886400062
2.56,-9.95958922774929,-174.383514888927,78.9801404289741
2.561,-10.1153363719925,-174.630045098984,78.8194143524758
2.562,-10.2710288058364,-174.875128930481,78.6587085015948
2.563,-10.4266667218241,-175.118820349908,78.4980232061243
2.564,-10.5822503131975,-175.361170524517,78.3373587946249
2.565,-10.7377797738813,-175.60222800097,78.1767155944302
2.566,-10.8932552984707,-175.842038870506,78.0160939316493
2.567,-11.0486770822165,-176.080646921792,77.8554941311708
2.568,-11.2040453210107,-176.318093782525,77.6949165166665
2.569,-11.3593602113732,-176.554419050719,77.5343614105947
2.57,-11.5146219504375,-176.789660416568,77.373829134204
2.571,-11.6698307359367,-177.023853775635,77.2133200075371
2.572,-11.8249867661903,-177.257033334106,77.0528343494332
2.573,-11.9800902400894,-177.489231706724,76.892372477533
2.574,-12.1351413570836,-177.720480008014,76.7319347082809
2.575,-12.2901403171673,-177.950807937307,76.5715213569292
2.576,-12.4450873208659,-178.180243858061,76.411132737541
2.577,-12.5999825692223,-178.408814871922,76.2507691629937
2.578,-12.7548262637831,-178.636546887912,76.0904309449824
2.579,-12.9096186065854,-178.863464687134,75.9301183940235
2.58,-13.0643598001437,-179.089591983312,75.769831819457
2.581,-13.2190500474354,-179.314951479483,75.609571529451
2.582,-13.3736895518889,-179.539564921123,75.4493378310039
2.583,-13.5282785173692,-179.763453145966,75.2891310299482
2.584,-13.6828171481655,-179.986636130746,75.1289514309535
2.585,-13.8373056489773,179.790866964904,74.9687993375293
2.586,-13.9917442249023,179.569037757215,74.8086750520287
2.587,-14.1461330814221,179.347858599503,74.6485788756512
2.588,-14.3004724243907,179.127312545691,74.488511108445
2.589,-14.4547624600202,178.907383315969,74.3284720493118
2.59,-14.609003394869,178.688055264453,74.168461996008
2.591,-14.7631954358285,178.469313348693,74.0084812451484
2.592,-14.9173387901102,178.251143100934,73.8485300922096
2.593,-15.0714336652338,178.03353060099,73.6886088315318
2.594,-15.225480269014,177.816462450637,73.5287177563226
2.595,-15.3794788095476,177.599925749425,73.3688571586598
2.596,-15.5334294952023,177.383908071823,73.2090273294934
2.597,-15.687332534603,177.168397445598,73.0492285586493
2.598,-15.8411881366201,176.953382331373,72.8894611348318
2.599,-15.9949965103571,176.738851603269,72.7297253456261
2.6,-16.1487578651386,176.524794530572,72.5700214775013
2.601,-16.3024724104976,176.311200760372,72.4103498158128
2.602,-16.456140356164,176.098060301095,72.2507106448053
2.603,-16.6097619120521,175.885363506897,72.0911042476154
2.604,-16.7633372882493,175.673101062843,71.9315309062733
2.605,-16.9168666950036,175.461263970856,71.7719909017072
2.606,-17.070350342712,175.249843536354,71.6124845137442
2.607,-17.2237884419087,175.038831355574,71.4530120211133
2.608,-17.3771812032537,174.828219303505,71.2935737014484
2.609,-17.5305288375211,174.617999522429,71.1341698312901
2.61,-17.6838315555869,174.408164411012,70.9748006860886
2.611,-17.8370895684187,174.198706613922,70.8154665402059
2.612,-17.9903030870635,173.989619011951,70.6561676669182
2.613,-18.1434723226364,173.780894712603,70.4969043384183
2.614,-18.2965974863096,173.572527041123,70.3376768258181
2.615,-18.4496787893014,173.364509531953,70.1784853991506
2.616,-18.6027164428644,173.156835920583,70.0193303273725
2.617,-18.7557106582751,172.949500135772,69.8602118783663
2.618,-18.9086616468229,172.742496292137,69.7011303189424
2.619,-19.0615696197981,172.535818683065,69.5420859148421
2.62,-19.2144347884832,172.329461773956,69.3830789307383
2.621,-19.3672573641402,172.123420195764,69.2241096302393
2.622,-19.5200375580005,171.917688738821,69.0651782758898
2.623,-19.6727755812548,171.712262346944,68.9062851291737
2.624,-19.8254716450421,171.507136111788,68.7474304505158
2.625,-19.978125960439,171.302305267453,68.5886144992839
2.626,-20.1307387384502,171.097765185321,68.429837533791
2.627,-20.2833101899967,170.893511369116,68.2710998112976
2.628,-20.4358405259073,170.689539450168,68.1124015880131
2.629,-20.5883299569071,170.485845182889,67.9537431190979
2.63,-20.7407786936082,170.282424440426,67.7951246586659
2.631,-20.893186946499,170.079273210506,67.6365464597859
2.632,-21.0455549259347,169.876387591445,67.4780087744837
2.633,-21.1978828421276,169.673763788327,67.319511853744
2.634,-21.3501709051365,169.471398109337,67.1610559475122
2.635,-21.5024193248578,169.269286962241,67.0026413046965
2.636,-21.6546283110156,169.06742685101,66.8442681731693
2.637,-21.806798073152,168.865814372581,66.6859367997692
2.638,-21.9589288206176,168.664446213741,66.5276474303032
2.639,-22.111020762562,168.463319148143,66.3694003095476
2.64,-22.2630741079248,168.262430033431,66.2111956812507
2.641,-22.4150890654259,168.061775808479,66.0530337881338
2.642,-22.5670658435568,167.861353490743,65.8949148718932
2.643,-22.7190046505706,167.66116017371,65.7368391732021
2.644,-22.870905694474,167.461193024441,65.5788069317116
2.645,-23.0227691830178,167.261449281217,65.4208183860531
2.646,-23.1745953236876,167.061926251268,65.2628737738397
2.647,-23.3263843236958,166.862621308586,65.1049733316674
2.648,-23.4781363899722,166.663531891826,64.9471172951173
2.649,-23.6298517291558,166.464655502279,64.7893058987566
2.65,-23.7815305475859,166.265989701922,64.6315393761406
2.651,-23.9331730512933,166.067532111541,64.4738179598143
2.652,-24.0847794459926,165.86928040892,64.3161418813133
2.653,-24.2363499370732,165.671232327099,64.1585113711659
2.654,-24.3878847295914,165.473385652689,64.0009266588942
2.655,-24.5393840282618,165.275738224255,63.8433879730161
2.656,-24.6908480374492,165.078287930754,63.6858955410463
2.657,-24.8422769611611,164.881032710019,63.5284495894975
2.658,-24.9936710030389,164.683970547317,63.3710503438825
2.659,-25.1450303663502,164.487099473934,63.2136980287154
2.66,-25.2963552539817,164.290417565829,63.0563928675124
2.661,-25.4476458684302,164.093922942319,62.8991350827938
2.662,-25.5989024117958,163.897613764825,62.7419248960855
2.663,-25.750125085774,163.701488235644,62.5847625279193
2.664,-25.9013140916479,163.505544596778,62.427648197836
2.665,-26.0524696302814,163.309781128793,62.2705821243845
2.666,-26.203591902111,163.114196149719,62.113564525125
2.667,-26.354681107139,162.918788013992,61.9565956166295
2.668,-26.505737444926,162.723555111422,61.7996756144828
2.669,-26.6567611145841,162.528495866202,61.6428047332841
2.67,-26.807752314769,162.33360873595,61.4859831866485
2.671,-26.9587112436741,162.138892210776,61.3292111872077
2.672,-27.1096380990223,161.944344812389,61.1724889466118
2.673,-27.2605330780605,161.749965093223,61.0158166755294
2.674,-27.4113963775514,161.555751635601,60.8591945836503
2.675,-27.5622281937678,161.361703050917,60.7026228796856
2.676,-27.7130287224855,161.167817978852,60.5461017713694
2.677,-27.8637981589766,160.974095086606,60.3896314654595
2.678,-28.0145366980036,160.780533068167,60.2332121677389
2.679,-28.165244533812,160.58713064359,60.076844083017
2.68,-28.3159218601247,160.393886558307,59.9205274151304
2.681,-28.4665688701359,160.200799582453,59.7642623669439
2.682,-28.6171857565038,160.007868510222,59.6080491403526
2.683,-28.7677727113455,159.81509215923,59.4518879362816
2.684,-28.9183299262305,159.622469369908,59.295778954688
2.685,-29.0688575921747,159.42999900491,59.1397223945617
2.686,-29.2193558996345,159.237679948539,58.9837184539265
2.687,-29.3698250385011,159.045511106189,58.827767329841
2.688,-29.5202651980942,158.853491403807,58.6718692184003
2.689,-29.6706765671575,158.66161978737,58.5160243147355
2.69,-29.8210593338511,158.469895222376,58.3602328130167
2.691,-29.971413685748,158.278316693352,58.2044949064526
2.692,-30.121739809827,158.086883203376,58.0488107872921
2.693,-30.2720378924683,157.895593773613,57.8931806468252
2.694,-30.4223081194478,157.704447442866,57.7376046753838
2.695,-30.5725506759315,157.513443267136,57.5820830623429
2.696,-30.7227657464704,157.322580319202,57.4266159961219
2.697,-30.8729535149964,157.131857688205,57.2712036641844
2.698,-31.0231141648153,156.941274479252,57.1158462530409
