"Freq [GHz]","cang_deg(S(2,1)) [deg]","cang_deg(S(3,1)) [deg]"
4.483,-519.405507482594,-853.497881752454
4.484,-519.531698743447,-853.673132127532
4.485,-519.657880987263,-853.848380312371
4.486,-519.784054262373,-854.023626384465
4.487,-519.910218616949,-854.198870421431
4.488,-520.036374099004,-854.37411250101
4.489,-520.162520756394,-854.549352701069
4.49,-520.288658636813,-854.724591099593
4.491,-520.414787787798,-854.899827774688
4.492,-520.540908256727,-855.075062804578
4.493,-520.667020090817,-855.250296267606
4.494,-520.793123337127,-855.425528242226
4.495,-520.919218042555,-855.60075880701
4.496,-521.045304253842,-855.77598804064
4.497,-521.171382017566,-855.951216021909
4.498,-521.297451380146,-856.126442829718
4.499,-521.423512387842,-856.301668543077
4.5,-521.549565086752,-856.476893241102
4.501,-521.675609522816,-856.652117003011
4.502,-521.801645741812,-856.827339908129
4.503,-521.927673789356,-857.002562035878
4.504,-522.053693710907,-857.177783465781
4.505,-522.17970555176,-857.353004277461
4.506,-522.305709357051,-857.528224550634
4.507,-522.431705171753,-857.703444365112
4.508,-522.557693040681,-857.878663800802
4.509,-522.683673008486,-858.053882937701
4.51,-522.809645119659,-858.229101855894
4.511,-522.935609418528,-858.404320635557
4.512,-523.061565949262,-858.579539356951
4.513,-523.187514755867,-858.754758100424
4.514,-523.313455882186,-858.929976946404
4.515,-523.439389371903,-859.105195975402
4.516,-523.565315268537,-859.280415268011
4.517,-523.691233615448,-859.455634904898
4.518,-523.817144455832,-859.63085496681
4.519,-523.943047832722,-859.806075534567
4.52,-524.06894378899,-859.981296689062
4.521,-524.194832367347,-860.156518511261
4.522,-524.320713610338,-860.331741082198
4.523,-524.446587560349,-860.506964482975
4.524,-524.5724542596,-860.682188794761
4.525,-524.69831375015,-860.857414098789
4.526,-524.824166073896,-861.032640476355
4.527,-524.950011272571,-861.207868008815
4.528,-525.075849387744,-861.383096777585
4.529,-525.201680460822,-861.558326864137
4.53,-525.327504533049,-861.733558350001
4.531,-525.453321645506,-861.908791316759
4.532,-525.579131839109,-862.084025846044
4.533,-525.704935154612,-862.259262019543
4.534,-525.830731632605,-862.434499918987
4.535,-525.956521313514,-862.609739626157
4.536,-526.082304237602,-862.784981222876
4.537,-526.208080444968,-862.960224791011
4.538,-526.333849975547,-863.135470412472
4.539,-526.459612869111,-863.310718169205
4.54,-526.585369165267,-863.485968143196
4.541,-526.711118903457,-863.661220416464
4.542,-526.836862122961,-863.836475071063
4.543,-526.962598862894,-864.011732189079
4.544,-527.088329162205,-864.186991852628
4.545,-527.214053059683,-864.362254143853
4.546,-527.339770593947,-864.537519144924
4.547,-527.465481803456,-864.712786938034
4.548,-527.591186726502,-864.888057605399
4.549,-527.716885401213,-865.063331229256
4.55,-527.842577865553,-865.23860789186
4.551,-527.968264157321,-865.413887675482
4.552,-528.09394431415,-865.589170662406
4.553,-528.219618373509,-865.764456934932
4.554,-528.345286372703,-865.939746575369
4.555,-528.47094834887,-866.115039666033
4.556,-528.596604338984,-866.290336289249
4.557,-528.722254379854,-866.465636527346
4.558,-528.847898508125,-866.640940462654
4.559,-528.973536760274,-866.816248177507
4.56,-529.099169172615,-866.991559754235
4.561,-529.224795781294,-867.166875275164
4.562,-529.350416622295,-867.342194822618
4.563,-529.476031731435,-867.517518478911
4.564,-529.601641144365,-867.692846326348
4.565,-529.72724489657,-867.868178447222
4.566,-529.852843023371,-868.043514923814
4.567,-529.978435559922,-868.218855838388
4.568,-530.104022541213,-868.394201273191
4.569,-530.229604002065,-868.569551310449
4.57,-530.355179977136,-868.744906032369
4.571,-530.480750500917,-868.920265521131
4.572,-530.606315607734,-869.095629858891
4.573,-530.731875331745,-869.270999127774
4.574,-530.857429706944,-869.446373409879
4.575,-530.982978767158,-869.621752787268
4.576,-531.108522546048,-869.797137341973
4.577,-531.234061077108,-869.972527155985
4.578,-531.359594393668,-870.147922311259
4.579,-531.485122528889,-870.323322889709
4.58,-531.610645515768,-870.498728973203
4.581,-531.736163387134,-870.674140643566
4.582,-531.861676175651,-870.849557982577
4.583,-531.987183913814,-871.024981071961
4.584,-532.112686633956,-871.200409993395
4.585,-532.238184368238,-871.375844828499
4.586,-532.363677148659,-871.551285658838
4.587,-532.489165007049,-871.726732565919
4.588,-532.614647975072,-871.902185631187
4.589,-532.740126084224,-872.077644936024
4.59,-532.865599365838,-872.253110561747
4.591,-532.991067851076,-872.428582589606
4.592,-533.116531570936,-872.604061100781
4.593,-533.241990556246,-872.779546176377
4.594,-533.367444837672,-872.955037897429
4.595,-533.492894445708,-873.130536344894
4.596,-533.618339410685,-873.306041599648
4.597,-533.743779762765,-873.481553742487
4.598,-533.869215531943,-873.657072854124
4.599,-533.994646748047,-873.832599015185
4.6,-534.12007344074,-874.008132306208
4.601,-534.245495639514,-874.183672807641
4.602,-534.370913373697,-874.359220599838
4.603,-534.496326672449,-874.534775763057
4.604,-534.621735564763,-874.710338377461
4.605,-534.747140079463,-874.88590852311
4.606,-534.872540245209,-875.061486279964
4.607,-534.997936090491,-875.237071727876
4.608,-535.123327643632,-875.412664946592
4.609,-535.248714932788,-875.58826601575
4.61,-535.37409798595,-875.763875014873
4.611,-535.499476830937,-875.939492023374
4.612,-535.624851495405,-876.115117120543
4.613,-535.750222006839,-876.290750385556
4.614,-535.875588392558,-876.466391897464
4.615,-536.000950679715,-876.642041735193
4.616,-536.126308895294,-876.817699977546
4.617,-536.25166306611,-876.993366703193
4.618,-536.377013218814,-877.169041990673
4.619,-536.502359379886,-877.344725918392
4.62,-536.627701575639,-877.520418564618
4.621,-536.753039832221,-877.696120007481
4.622,-536.87837417561,-877.871830324966
4.623,-537.003704631617,-878.047549594917
4.624,-537.129031225884,-878.22327789503
4.625,-537.254353983887,-878.399015302851
4.626,-537.379672930935,-878.574761895774
4.627,-537.504988092166,-878.75051775104
4.628,-537.630299492553,-878.92628294573
4.629,-537.7556071569,-879.102057556768
4.63,-537.880911109845,-879.277841660912
4.631,-538.006211375855,-879.45363533476
4.632,-538.131507979233,-879.629438654739
4.633,-538.25680094411,-879.805251697106
4.634,-538.382090294452,-879.981074537946
4.635,-538.507376054057,-880.156907253169
4.636,-538.632658246554,-880.332749918505
4.637,-538.757936895405,-880.508602609506
4.638,-538.883212023904,-880.684465401537
4.639,-539.008483655176,-880.860338369781
4.64,-539.133751812179,-881.036221589228
4.641,-539.259016517703,-881.21211513468
4.642,-539.384277794371,-881.388019080744
4.643,-539.509535664635,-881.563933501828
4.644,-539.634790150783,-881.739858472143
4.645,-539.760041274931,-881.915794065695
4.646,-539.885289059031,-882.091740356289
4.647,-540.010533524865,-882.267697417519
4.648,-540.135774694045,-882.443665322769
4.649,-540.261012588019,-882.619644145209
4.65,-540.386247228065,-882.795633957796
4.651,-540.511478635292,-882.971634833264
4.652,-540.636706830643,-883.147646844129
4.653,-540.761931834891,-883.32367006268
4.654,-540.887153668642,-883.49970456098
4.655,-541.012372352335,-883.675750410862
4.656,-541.137587906239,-883.851807683925
4.657,-541.262800350455,-884.027876451535
4.658,-541.388009704918,-884.203956784816
4.659,-541.513215989394,-884.380048754653
4.66,-541.638419223479,-884.556152431686
4.661,-541.763619426604,-884.732267886308
4.662,-541.88881661803,-884.908395188662
4.663,-542.01401081685,-885.084534408638
4.664,-542.139202041991,-885.260685615872
4.665,-542.264390312208,-885.436848879738
4.666,-542.389575646093,-885.613024269352
4.667,-542.514758062065,-885.789211853563
4.668,-542.639937578378,-885.965411700954
4.669,-542.765114213118,-886.141623879839
4.67,-542.890287984201,-886.317848458254
4.671,-543.015458909376,-886.494085503965
4.672,-543.140627006226,-886.670335084454
4.673,-543.265792292162,-886.846597266925
4.674,-543.39095478443,-887.022872118292
4.675,-543.516114500107,-887.199159705187
4.676,-543.641271456102,-887.375460093947
4.677,-543.766425669156,-887.551773350614
4.678,-543.891577155842,-887.728099540937
4.679,-544.016725932565,-887.904438730363
4.68,-544.141872015562,-888.080790984035
4.681,-544.267015420903,-888.257156366791
4.682,-544.392156164488,-888.43353494316
4.683,-544.517294262051,-888.609926777359
4.684,-544.642429729157,-888.786331933288
4.685,-544.767562581204,-888.962750474533
4.686,-544.892692833421,-889.139182464354
4.687,-545.017820500869,-889.31562796569
4.688,-545.142945598444,-889.49208704115
4.689,-545.268068140869,-889.668559753014
4.69,-545.393188142703,-889.845046163229
4.691,-545.518305618337,-890.021546333404
4.692,-545.643420581993,-890.198060324807
4.693,-545.768533047725,-890.374588198367
4.694,-545.89364302942,-890.551130014663
4.695,-546.018750540797,-890.727685833926
4.696,-546.143855595408,-890.904255716036
4.697,-546.268958206635,-891.080839720516
4.698,-546.394058387694,-891.25743790653
4.699,-546.519156151635,-891.434050332883
4.7,-546.644251511336,-891.61067705801
4.701,-546.769344479511,-891.787318139984
4.702,-546.894435068704,-891.9639736365
4.703,-547.019523291293,-892.140643604884
4.704,-547.144609159489,-892.317328102083
4.705,-547.269692685333,-892.494027184659
4.706,-547.394773880699,-892.670740908796
4.707,-547.519852757296,-892.847469330286
4.708,-547.644929326662,-893.024212504533
4.709,-547.77000360017,-893.200970486545
4.71,-547.895075589025,-893.377743330935
4.711,-548.020145304264,-893.554531091915
4.712,-548.145212756757,-893.731333823292
4.713,-548.270277957206,-893.908151578468
4.714,-548.395340916147,-894.084984410435
4.715,-548.520401643947,-894.261832371769
4.716,-548.645460150807,-894.438695514633
4.717,-548.77051644676,-894.615573890768
4.718,-548.895570541671,-894.792467551491
4.719,-549.020622445241,-894.969376547694
4.72,-549.145672167001,-895.146300929839
4.721,-549.270719716314,-895.323240747955
4.722,-549.395765102379,-895.500196051632
4.723,-549.520808334225,-895.677166890025
4.724,-549.645849420716,-895.854153311841
4.725,-549.770888370549,-896.031155365344
4.726,-549.895925192251,-896.208173098346
4.727,-550.020959894186,-896.385206558208
4.728,-550.145992484549,-896.562255791833
4.729,-550.271022971369,-896.739320845664
4.73,-550.396051362506,-896.916401765682
4.731,-550.521077665656,-897.093498597401
4.732,-550.646101888347,-897.270611385865
4.733,-550.77112403794,-897.447740175644
4.734,-550.89614412163,-897.624885010832
4.735,-551.021162146445,-897.802045935043
4.736,-551.146178119246,-897.979222991408
4.737,-551.271192046728,-898.15641622257
4.738,-551.396203935419,-898.333625670683
4.739,-551.521213791681,-898.510851377407
4.74,-551.646221621709,-898.688093383904
4.741,-551.771227431532,-898.865351730836
4.742,-551.896231227014,-899.042626458362
4.743,-552.021233013849,-899.219917606133
4.744,-552.146232797568,-899.397225213289
4.745,-552.271230583535,-899.574549318456
4.746,-552.396226376947,-899.751889959743
4.747,-552.521220182836,-899.929247174738
4.748,-552.646212006066,-900.106621000503
4.749,-552.771201851338,-900.284011473574
4.75,-552.896189723185,-900.461418629955
4.751,-553.021175625973,-900.638842505114
4.752,-553.146159563905,-900.816283133982
4.753,-553.271141541015,-900.993740550948
4.754,-553.396121561175,-901.171214789857
4.755,-553.521099628087,-901.348705884002
4.756,-553.64607574529,-901.526213866128
4.757,-553.771049916158,-901.703738768422
4.758,-553.896022143897,-901.881280622512
4.759,-554.020992431548,-902.058839459464
4.76,-554.145960781989,-902.236415309778
4.761,-554.270927197929,-902.414008203384
4.762,-554.395891681914,-902.59161816964
4.763,-554.520854236325,-902.769245237326
4.764,-554.645814863375,-902.946889434645
4.765,-554.770773565116,-903.124550789212
4.766,-554.89573034343,-903.302229328059
4.767,-555.020685200038,-903.479925077627
4.768,-555.145638136495,-903.657638063762
4.769,-555.270589154189,-903.835368311711
4.77,-555.395538254345,-904.013115846125
4.771,-555.520485438023,-904.190880691046
4.772,-555.645430706118,-904.368662869911
4.773,-555.77037405936,-904.546462405543
4.774,-555.895315498315,-904.724279320153
4.775,-556.020255023383,-904.902113635331
4.776,-556.145192634803,-905.079965372048
4.777,-556.270128332645,-905.257834550646
4.778,-556.395062116817,-905.435721190842
4.779,-556.519993987063,-905.613625311717
4.78,-556.644923942963,-905.791546931719
4.781,-556.76985198393,-905.969486068657
4.782,-556.894778109216,-906.147442739692
4.783,-557.019702317909,-906.325416961345
4.784,-557.14462460893,-906.503408749485
4.785,-557.269544981039,-906.681418119324
4.786,-557.394463432832,-906.859445085423
4.787,-557.519379962739,-907.03748966168
4.788,-557.644294569028,-907.215551861327
4.789,-557.769207249805,-907.393631696933
4.79,-557.894118003008,-907.571729180392
4.791,-558.019026826417,-907.749844322927
4.792,-558.143933717644,-907.927977135081
4.793,-558.268838674141,-908.106127626718
4.794,-558.393741693194,-908.284295807014
4.795,-558.518642771928,-908.46248168446
4.796,-558.643541907304,-908.640685266853
4.797,-558.76843909612,-908.818906561296
4.798,-558.893334335012,-908.997145574193
4.799,-559.018227620453,-909.175402311246
4.8,-559.143118948751,-909.353676777452
4.801,-559.268008316055,-909.531968977098
4.802,-559.392895718349,-909.710278913757
4.803,-559.517781151454,-909.888606590291
4.804,-559.642664611031,-910.066952008837
4.805,-559.767546092577,-910.245315170812
4.806,-559.892425591428,-910.423696076908
4.807,-560.017303102756,-910.602094727083
4.808,-560.142178621572,-910.780511120567
4.809,-560.267052142725,-910.958945255849
4.81,-560.391923660904,-911.13739713068
4.811,-560.516793170632,-911.315866742068
4.812,-560.641660666275,-911.494354086274
4.813,-560.766526142033,-911.672859158807
4.814,-560.891389591948,-911.851381954424
4.815,-561.016251009899,-912.029922467125
4.816,-561.141110389604,-912.20848069015
4.817,-561.26596772462,-912.387056615973
4.818,-561.390823008342,-912.565650236303
4.819,-561.515676234004,-912.744261542077
4.82,-561.640527394682,-912.922890523458
4.821,-561.765376483286,-913.101537169835
4.822,-561.89022349257,-913.280201469812
4.823,-562.015068415125,-913.458883411211
4.824,-562.139911243383,-913.637582981066
4.825,-562.264751969612,-913.816300165622
4.826,-562.389590585925,-913.99503495033
4.827,-562.51442708427,-914.17378731984
4.828,-562.639261456438,-914.352557258006
4.829,-562.764093694058,-914.531344747876
4.83,-562.888923788601,-914.710149771691
4.831,-563.013751731376,-914.888972310881
4.832,-563.138577513535,-915.067812346066
4.833,-563.263401126067,-915.246669857044
4.834,-563.388222559805,-915.425544822795
4.835,-563.51304180542,-915.604437221477
4.836,-563.637858853426,-915.783347030419
4.837,-563.762673694175,-915.962274226122
4.838,-563.887486317863,-916.141218784253
4.839,-564.012296714525,-916.320180679642
4.84,-564.137104874038,-916.499159886282
4.841,-564.26191078612,-916.678156377321
4.842,-564.386714440332,-916.857170125063
4.843,-564.511515826072,-917.036201100961
4.844,-564.636314932586,-917.215249275618
4.845,-564.761111748957,-917.394314618782
4.846,-564.885906264111,-917.57339709934
4.847,-565.010698466818,-917.752496685321
4.848,-565.135488345688,-917.931613343888
4.849,-565.260275889173,-918.110747041334
4.85,-565.385061085569,-918.289897743087
4.851,-565.509843923013,-918.469065413696
4.852,-565.634624389486,-918.648250016837
4.853,-565.759402472811,-918.827451515303
4.854,-565.884178160654,-919.006669871008
4.855,-566.008951440523,-919.185905044976
4.856,-566.133722299772,-919.365156997348
4.857,-566.258490725594,-919.544425687367
4.858,-566.383256705029,-919.723711073386
4.859,-566.508020224958,-919.903013112858
4.86,-566.632781272108,-920.082331762336
4.861,-566.757539833048,-920.261666977473
4.862,-566.882295894192,-920.441018713009
4.863,-567.007049441797,-920.620386922782
4.864,-567.131800461964,-920.799771559713
4.865,-567.25654894064,-920.97917257581
4.866,-567.381294863615,-921.158589922164
4.867,-567.506038216524,-921.338023548945
4.868,-567.630778984847,-921.517473405399
4.869,-567.755517153907,-921.696939439848
4.87,-567.880252708875,-921.876421599682
4.871,-568.004985634765,-922.055919831364
4.872,-568.129715916437,-922.235434080419
4.873,-568.254443538596,-922.414964291438
4.874,-568.379168485793,-922.594510408069
4.875,-568.503890742424,-922.774072373021
4.876,-568.628610292732,-922.953650128056
4.877,-568.753327120806,-923.133243613992
4.878,-568.878041210578,-923.312852770692
4.879,-569.002752545831,-923.492477537069
4.88,-569.127461110191,-923.672117851082
4.881,-569.252166887131,-923.85177364973
4.882,-569.376869859973,-924.031444869053
4.883,-569.501570011884,-924.211131444128
4.884,-569.626267325877,-924.390833309066
4.885,-569.750961784815,-924.570550397012
4.886,-569.875653371405,-924.750282640139
4.887,-570.000342068204,-924.930029969649
4.888,-570.125027857617,-925.109792315768
4.889,-570.249710721894,-925.289569607746
4.89,-570.374390643136,-925.469361773852
4.891,-570.499067603289,-925.649168741374
4.892,-570.62374158415,-925.828990436615
4.893,-570.748412567363,-926.008826784893
4.894,-570.873080534421,-926.188677710535
4.895,-570.997745466666,-926.368543136879
4.896,-571.122407345288,-926.548422986269
4.897,-571.247066151327,-926.728317180053
4.898,-571.371721865672,-926.908225638583
4.899,-571.496374469061,-927.088148281209
4.9,-571.621023942081,-927.268085026283
4.901,-571.745670265171,-927.448035791151
4.902,-571.870313418617,-927.628000492151
4.903,-571.994953382557,-927.807979044617
4.904,-572.119590136979,-927.987971362871
4.905,-572.244223661721,-928.167977360224
4.906,-572.368853936471,-928.347996948973
4.907,-572.493480940768,-928.528030040397
4.908,-572.618104654004,-928.708076544762
4.909,-572.742725055419,-928.888136371311
4.91,-572.867342124106,-929.068209428266
4.911,-572.991955839009,-929.248295622827
4.912,-573.116566178924,-929.42839486117
4.913,-573.241173122497,-929.608507048441
4.914,-573.36577664823,-929.788632088762
4.915,-573.490376734472,-929.96876988522
4.916,-573.614973359429,-930.148920339876
4.917,-573.739566501156,-930.329083353752
4.918,-573.864156137562,-930.509258826839
4.919,-573.988742246409,-930.689446658091
4.92,-574.113324805313,-930.869646745421
4.921,-574.237903791742,-931.049858985706
4.922,-574.362479183017,-931.23008327478
4.923,-574.487050956314,-931.410319507435
4.924,-574.611619088661,-931.590567577419
4.925,-574.736183556943,-931.770827377436
4.926,-574.860744337895,-931.951098799139
4.927,-574.985301408109,-932.131381733139
4.928,-575.109854744033,-932.311676068994
4.929,-575.234404321966,-932.491981695211
4.93,-575.358950118065,-932.672298499248
4.931,-575.483492108341,-932.852626367507
4.932,-575.608030268659,-933.032965185338
4.933,-575.732564574743,-933.213314837036
4.934,-575.857095002169,-933.393675205837
4.935,-575.981621526371,-933.574046173923
4.936,-576.106144122639,-933.754427622414
4.937,-576.230662766118,-933.934819431374
4.938,-576.355177431811,-934.115221479804
4.939,-576.479688094578,-934.295633645645
4.94,-576.604194729134,-934.476055805775
4.941,-576.728697310054,-934.656487836011
4.942,-576.853195811767,-934.836929611102
4.943,-576.977690208561,-935.017381004738
4.944,-577.102180474583,-935.197841889538
4.945,-577.226666583836,-935.378312137059
4.946,-577.351148510183,-935.558791617789
4.947,-577.475626227344,-935.739280201149
4.948,-577.600099708898,-935.919777755493
4.949,-577.724568928282,-936.100284148104
4.95,-577.849033858794,-936.280799245199
4.951,-577.97349447359,-936.461322911925
4.952,-578.097950745684,-936.641855012355
4.953,-578.222402647953,-936.822395409495
4.954,-578.34685015313,-937.002943965282
4.955,-578.471293233812,-937.183500540578
4.956,-578.595731862453,-937.364064995175
4.957,-578.72016601137,-937.544637187794
4.958,-578.844595652738,-937.725216976082
4.959,-578.969020758596,-937.905804216616
4.96,-579.093441300842,-938.0863987649
4.961,-579.217857251237,-938.267000475367
4.962,-579.342268581402,-938.447609201374
4.963,-579.46667526282,-938.62822479521
4.964,-579.591077266838,-938.808847108087
4.965,-579.715474564664,-938.98947599015
4.966,-579.839867127368,-939.170111290466
4.967,-579.964254925883,-939.350752857035
4.968,-580.088637931005,-939.531400536782
4.969,-580.213016113395,-939.71205417556
4.97,-580.337389443575,-939.892713618154
4.971,-580.461757891931,-940.073378708273
4.972,-580.586121428714,-940.254049288559
4.973,-580.71048002404,-940.434725200583
4.974,-580.834833647886,-940.615406284843
4.975,-580.959182270097,-940.796092380773
4.976,-581.083525860381,-940.976783326732
4.977,-581.207864388311,-941.157478960016
4.978,-581.332197823328,-941.338179116848
4.979,-581.456526134734,-941.518883632389
4.98,-581.580849291702,-941.699592340729
4.981,-581.705167263266,-941.880305074895
4.982,-581.829480018329,-942.061021666849
4.983,-581.953787525662,-942.241741947487
4.984,-582.078089753899,-942.422465746643
4.985,-582.202386671544,-942.603192893088
4.986,-582.326678246968,-942.783923214532
4.987,-582.450964448407,-942.964656537626
4.988,-582.575245243968,-943.145392687958
4.989,-582.699520601624,-943.32613149006
4.99,-582.823790489217,-943.506872767407
4.991,-582.948054874458,-943.687616342417
4.992,-583.072313724925,-943.868362036454
4.993,-583.196567008067,-944.049109669827
4.994,-583.320814691201,-944.229859061794
4.995,-583.445056741514,-944.410610030562
4.996,-583.569293126064,-944.591362393288
4.997,-583.693523811776,-944.772115966082
4.998,-583.817748765448,-944.952870564005
4.999,-583.941967953748,-945.133626001075
5,-584.066181343214,-945.314382090266
