Freq [GHz],VSWR_HFSS,VSWR_measured_stub_matching,VSWR_measured_unmatched
3.751,40.53522687,7.879745,6.8801184
3.752,40.52253323,7.7402077,6.7489252
3.753,40.50954426,7.8117843,6.8704028
3.754,40.49626057,7.8501043,6.8469853
3.755,40.48268278,7.7710819,6.8632059
3.756,40.46881151,7.6254177,6.7503572
3.757,40.45464739,7.6611204,6.8202491
3.758,40.44019104,7.6471457,6.8637152
3.759,40.4254431,7.5633583,6.7950096
3.76,40.41040421,7.5940223,6.8955259
3.761,40.39507502,7.6744428,6.9307561
3.762,40.37945617,7.4072056,6.8232608
3.763,40.36354831,7.4917808,6.8784842
3.764,40.34735211,7.4686441,6.8989315
3.765,40.33086821,7.4664602,6.8819304
3.766,40.3140973,7.3526282,6.9334803
3.767,40.29704003,7.3434992,6.8286929
3.768,40.27969709,7.2279835,6.8475957
3.769,40.26206914,7.2518272,6.8709579
3.77,40.24415688,7.2619915,6.9090457
3.771,40.22596098,7.2445803,6.9281044
3.772,40.20748215,7.1998453,6.9142098
3.773,40.18872107,7.1338754,6.8644776
3.774,40.16967844,7.2226915,6.9369073
3.775,40.15035496,7.0853224,6.9247193
3.776,40.13075135,7.0733795,6.9344773
3.777,40.11086831,7.01477,6.917892
3.778,40.09070656,7.0394735,6.9506078
3.779,40.07026682,7.0157285,6.9678955
3.78,40.0495498,7.0166073,7.0503268
3.781,40.02855623,6.9624228,6.9479442
3.782,40.00728685,6.8560905,6.9415979
3.783,39.98574238,6.8740673,6.9412899
3.784,39.96392357,6.7827988,6.9289222
3.785,39.94183115,6.9077764,7.0169134
3.786,39.91946587,6.8040295,6.9861102
3.787,39.89682848,6.7085967,7.0508485
3.788,39.87391973,6.7369452,6.994205
3.789,39.85074037,6.7052035,7.0784082
3.79,39.82729117,6.6520271,7.0540814
3.791,39.80357288,6.5730448,7.0737219
3.792,39.77958627,6.5506525,6.9490833
3.793,39.75533211,6.5714846,7.026638
3.794,39.73081117,6.6282096,7.1412368
3.795,39.70602423,6.5358582,7.0777493
3.796,39.68097207,6.4945335,7.1307821
3.797,39.65565546,6.4716229,7.0231953
3.798,39.63007521,6.4824095,7.1478782
3.799,39.60423208,6.4551587,7.1103382
3.8,39.57812688,6.4467549,7.1189122
3.801,39.5517604,6.330512,7.0929112
3.802,39.52513344,6.3252411,7.092392
3.803,39.4982468,6.2384725,7.190228
3.804,39.47110128,6.2114491,7.0937705
3.805,39.4436977,6.1569805,7.1049008
3.806,39.41603686,6.3465858,7.2170067
3.807,39.38811958,6.1964674,7.144217
3.808,39.35994666,6.1630769,7.1831741
3.809,39.33151894,6.165297,7.1760693
3.81,39.30283723,6.1169829,7.1815915
3.811,39.27390236,6.0786834,7.160903
3.812,39.24471516,6.0917168,7.2429714
3.813,39.21527645,6.0809093,7.2726426
3.814,39.18558707,6.0110784,7.2416511
3.815,39.15564786,6.0321488,7.2843027
3.816,39.12545965,5.9272633,7.2654524
3.817,39.09502328,5.9087205,7.3243399
3.818,39.0643396,5.8813982,7.2045226
3.819,39.03340946,5.8931522,7.3295383
3.82,39.0022337,5.8443007,7.2125778
3.821,38.97081318,5.8115335,7.2802415
3.822,38.93914875,5.8099623,7.4219007
3.823,38.90724126,5.8011827,7.355567
3.824,38.87509157,5.7661853,7.337554
3.825,38.84270055,5.7083101,7.3412433
3.826,38.81006906,5.7203021,7.3935838
3.827,38.77719796,5.6609211,7.3406
3.828,38.74408812,5.7193947,7.4733677
3.829,38.71074042,5.6730027,7.409409
3.83,38.67715572,5.6573601,7.5210748
3.831,38.6433349,5.6259756,7.4473252
3.832,38.60927884,5.6034775,7.5355973
3.833,38.57498842,5.5390029,7.4811082
3.834,38.54046451,5.5197778,7.4628949
3.835,38.505708,5.53755,7.4896154
3.836,38.47071977,5.5249681,7.5238724
3.837,38.43550072,5.4899259,7.4626713
3.838,38.40005173,5.4704256,7.5858936
3.839,38.36437369,5.4262347,7.4672203
3.84,38.3284675,5.4153848,7.5205894
3.841,38.29233406,5.4478459,7.5982351
3.842,38.25597424,5.4349561,7.6489763
3.843,38.21938897,5.4120331,7.5824804
3.844,38.18257914,5.3505874,7.4998708
3.845,38.14554564,5.3456182,7.5533705
3.846,38.10828939,5.2920442,7.5604877
3.847,38.07081128,5.2945104,7.5899692
3.848,38.03311224,5.3186316,7.7171354
3.849,37.99519316,5.3005586,7.7364469
3.85,37.95705496,5.2548518,7.7311826
3.851,37.91869855,5.249063,7.6820521
3.852,37.88012484,5.2087812,7.6669283
3.853,37.84133475,5.2099957,7.692903
3.854,37.80232919,5.2127638,7.7900839
3.855,37.76310909,5.1846151,7.8906779
3.856,37.72367537,5.1877785,7.9060702
3.857,37.68402894,5.1328144,7.7829618
3.858,37.64417073,5.1939368,7.9221601
3.859,37.60410166,5.1206913,7.9022636
3.86,37.56382266,5.1130538,7.8979383
3.861,37.52333465,5.0901365,7.8396144
3.862,37.48263857,5.0774345,7.8349643
3.863,37.44173534,5.0902276,8.0171051
3.864,37.4006259,5.0149813,7.9076014
3.865,37.35931116,5.011858,7.9223194
3.866,37.31779208,4.9981709,7.889051
3.867,37.27606958,4.975009,7.8444095
3.868,37.23414459,4.9880042,8.0477028
3.869,37.19201806,4.9758925,7.9685431
3.87,37.14969092,5.0099702,8.1512547
3.871,37.10716411,4.94069,8.0453253
3.872,37.06443857,4.9061623,7.9814734
3.873,37.02151523,4.9393287,8.1399317
3.874,36.97839505,4.9647956,8.2489042
3.875,36.93507896,4.8923564,8.0544205
3.876,36.89156791,4.9183435,8.0864134
3.877,36.84786284,4.8685074,8.0080013
3.878,36.80396469,4.8846927,8.2406693
3.879,36.75987442,4.8741975,8.1457405
3.88,36.71559296,4.8308892,8.0803537
3.881,36.67112127,4.8389754,8.339159
3.882,36.62646029,4.8451667,8.2936974
3.883,36.58161097,4.8438029,8.2123718
3.884,36.53657427,4.8397245,8.2659798
3.885,36.49135113,4.80265,8.2618341
3.886,36.4459425,4.7984781,8.1663885
3.887,36.40034934,4.7991405,8.2162132
3.888,36.3545726,4.7899809,8.2593622
3.889,36.30861322,4.7894592,8.3926935
3.89,36.26247217,4.769722,8.2733688
3.891,36.2161504,4.8017874,8.4824066
3.892,36.16964885,4.7423701,8.2778597
3.893,36.1229685,4.7546663,8.3165674
3.894,36.07611028,4.7739377,8.4405966
3.895,36.02907517,4.7497721,8.5052328
3.896,35.9818641,4.7623134,8.5002241
3.897,35.93447805,4.7467885,8.5067539
3.898,35.88691797,4.7167716,8.4546213
3.899,35.8391848,4.7039518,8.3895044
3.9,35.79127952,4.7373152,8.6275349
3.901,35.74320308,4.6949077,8.5014477
3.902,35.69495644,4.7059841,8.4751501
3.903,35.64654055,4.7020483,8.580616
3.904,35.59795638,4.6947942,8.5811749
3.905,35.54920488,4.6798897,8.5093384
3.906,35.50028702,4.7105656,8.7526608
3.907,35.45120374,4.6734352,8.5716896
3.908,35.40195602,4.702374,8.6821289
3.909,35.35254481,4.6751142,8.6995659
3.91,35.30297106,4.6653066,8.7431755
3.911,35.25323575,4.6476517,8.6807194
3.912,35.20333982,4.6809983,8.7155771
3.913,35.15328425,4.6685653,8.7952023
3.914,35.10306998,4.6473403,8.8152695
3.915,35.05269798,4.6501417,8.6626225
3.916,35.0021692,4.6359701,8.8197317
3.917,34.95148461,4.6849618,8.9177818
3.918,34.90064517,4.6619058,8.9375219
3.919,34.84965183,4.6424809,8.8249168
3.92,34.79850556,4.637373,8.9147577
3.921,34.74720731,4.6209159,8.7704048
3.922,34.69575804,4.6096678,8.8518829
3.923,34.64415872,4.6650023,9.0062151
3.924,34.59241029,4.6490855,8.9251509
3.925,34.54051372,4.6499119,8.8856812
3.926,34.48846997,4.6462412,8.9796963
3.927,34.43627999,4.6631641,9.1523142
3.928,34.38394474,4.6622167,9.1142721
3.929,34.33146518,4.6586776,9.146574
3.93,34.27884226,4.645927,8.9531403
3.931,34.22607694,4.6225066,8.9552927
3.932,34.17317019,4.6529517,9.086812
3.933,34.12012294,4.6195078,9.1135368
3.934,34.06693616,4.6651487,9.141758
3.935,34.01361081,4.6394644,9.1052799
3.936,33.96014784,4.6543307,9.1904802
3.937,33.90654819,4.6825213,9.2286692
3.938,33.85281283,4.6697993,9.2942123
3.939,33.79894272,4.6745534,9.2623854
3.94,33.74493879,4.6833797,9.2897511
3.941,33.690802,4.6925774,9.4085274
3.942,33.63653331,4.7022681,9.3140783
3.943,33.58213366,4.64117,9.1891499
3.944,33.52760402,4.6774621,9.3803272
3.945,33.47294531,4.7128458,9.4815636
3.946,33.4181585,4.6827726,9.4003468
3.947,33.36324453,4.7302961,9.520483
3.948,33.30820436,4.6425142,9.3115416
3.949,33.25303892,4.702354,9.4588585
3.95,33.19774917,4.6576018,9.4458666
3.951,33.14233605,4.7118087,9.52917
3.952,33.0868005,4.7580819,9.7680464
3.953,33.03114347,4.7381849,9.5755796
3.954,32.97536591,4.729517,9.5116882
3.955,32.91946875,4.7544928,9.7705793
3.956,32.86345294,4.7154808,9.5209818
3.957,32.80731941,4.7402487,9.5957756
3.958,32.75106912,4.7489438,9.6520882
3.959,32.694703,4.7633123,9.6091337
3.96,32.63822199,4.7880721,9.6001177
3.961,32.58162702,4.7523637,9.659894
3.962,32.52491903,4.7685027,9.6864662
3.963,32.46809897,4.8359962,9.8516169
3.964,32.41116775,4.8015833,9.6857224
3.965,32.35412633,4.797657,9.7673378
3.966,32.29697563,4.7907276,9.6136541
3.967,32.23971658,4.8686075,9.9204569
3.968,32.18235012,4.8466644,9.7995729
3.969,32.12487717,4.8909163,9.9531231
3.97,32.06729867,4.8690238,9.9796915
3.971,32.00961554,4.87111,9.83918
3.972,31.95182871,4.8535638,9.8702936
3.973,31.89393912,4.862361,10.037083
3.974,31.83594767,4.8637276,9.7929306
3.975,31.7778553,4.9194736,10.091474
3.976,31.71966293,4.9280071,10.038241
3.977,31.66137149,4.8964891,10.063496
3.978,31.60298189,4.8689604,9.7903156
3.979,31.54449505,4.9237552,10.12057
3.98,31.48591189,4.9761662,10.122852
3.981,31.42723334,4.9393115,10.06298
3.982,31.36846029,4.9368873,10.004222
3.983,31.30959369,4.956213,10.041055
3.984,31.25063442,4.972867,10.094214
3.985,31.19158342,4.9947381,10.149862
3.986,31.13244158,4.985054,10.252295
3.987,31.07320983,5.0249987,10.190541
3.988,31.01388906,5.0304332,10.354095
3.989,30.95448019,5.0476151,10.271015
3.99,30.89498413,5.0368857,10.369028
3.991,30.83540178,5.0580053,10.272871
3.992,30.77573404,5.0753002,10.646701
3.993,30.71598182,5.0750403,10.219101
3.994,30.65614601,5.0657735,10.223768
3.995,30.59622753,5.0552764,10.386168
3.996,30.53622726,5.1178675,10.39799
3.997,30.47614611,5.0737643,10.121101
3.998,30.41598497,5.1216898,10.420702
3.999,30.35574474,5.1221604,10.385454
4,30.29542631,5.1220589,10.339993
4.001,30.23503057,5.1500382,10.471581
4.002,30.17455841,5.1499591,10.415381
4.003,30.11401073,5.174521,10.281837
4.004,30.0533884,5.1934905,10.394902
4.005,29.99269233,5.2240548,10.234017
4.006,29.93192338,5.1987333,10.412496
4.007,29.87108245,5.2183018,10.510768
4.008,29.81017042,5.2856379,10.523468
4.009,29.74918817,5.2873063,10.387279
4.01,29.68813657,5.2704897,10.469444
4.011,29.62701651,5.2977438,10.509645
4.012,29.56582887,5.2893147,10.475051
4.013,29.50457451,5.3273363,10.44458
4.014,29.44325431,5.3465877,10.547937
4.015,29.38186914,5.3308306,10.457946
4.016,29.32041987,5.3660274,10.480363
4.017,29.25890738,5.4142246,10.613163
4.018,29.19733252,5.3895187,10.517126
4.019,29.13569617,5.4076672,10.521729
4.02,29.07399918,5.4790645,10.653679
4.021,29.01224243,5.422503,10.454007
4.022,28.95042676,5.4564376,10.545722
4.023,28.88855305,5.4888244,10.687633
4.024,28.82662215,5.4596257,10.660455
4.025,28.76463491,5.5735517,10.719964
4.026,28.70259218,5.5493798,10.598616
4.027,28.64049483,5.5077157,10.458928
4.028,28.57834371,5.5619979,10.626502
4.029,28.51613965,5.6621566,10.821982
4.03,28.45388352,5.6275296,10.695551
4.031,28.39157615,5.5879292,10.592904
4.032,28.32921839,5.6011271,10.530601
4.033,28.26681109,5.6613436,10.592865
4.034,28.20435508,5.6813259,10.815531
4.035,28.14185121,5.6842771,10.865263
4.036,28.07930032,5.6396484,10.46916
4.037,28.01670323,5.6724286,10.529387
4.038,27.95406078,5.7461882,10.596155
4.039,27.89137382,5.770566,10.595894
4.04,27.82864316,5.8115005,10.802961
4.041,27.76586963,5.8017955,10.812194
4.042,27.70305408,5.8017635,10.577508
4.043,27.64019731,5.7841887,10.646445
4.044,27.57730016,5.7362967,10.590351
4.045,27.51436344,5.8771973,10.926429
4.046,27.45138799,5.8200703,10.490843
4.047,27.38837461,5.8223901,10.529993
4.048,27.32532412,5.9091554,10.711099
4.049,27.26223735,5.9653816,10.587989
4.05,27.19911509,5.9157538,10.47909
4.051,27.13595818,5.9311175,10.615316
4.052,27.0727674,5.9124093,10.588564
4.053,27.00954358,6.0641737,10.799119
4.054,26.94628752,6.0321302,10.708701
4.055,26.88300002,6.0079231,10.507395
4.056,26.81968189,6.0218072,10.640536
4.057,26.75633392,6.0326071,10.780775
4.058,26.69295693,6.0831413,10.737792
4.059,26.62955169,6.0230689,10.640256
4.06,26.56611902,6.0687771,10.486938
4.061,26.50265969,6.0610766,10.490194
4.062,26.43917452,6.0564289,10.622383
4.063,26.37566427,6.0649114,10.503368
4.064,26.31212975,6.0831037,10.428012
4.065,26.24857174,6.088336,10.463991
4.066,26.18499102,6.1430745,10.482179
4.067,26.12138837,6.1506462,10.48527
4.068,26.05776458,6.1165376,10.349487
4.069,25.99412043,6.1372881,10.365703
4.07,25.93045668,6.1939487,10.304562
4.071,25.86677412,6.239141,10.36503
4.072,25.80307352,6.1382189,10.105707
4.073,25.73935565,6.2739086,10.377151
4.074,25.67562128,6.2114048,9.9753599
4.075,25.61187118,6.2728977,10.264219
4.076,25.54810611,6.2775869,10.274069
4.077,25.48432683,6.2723927,10.054304
4.078,25.42053411,6.2152944,10.009044
4.079,25.35672871,6.2944722,10.156232
4.08,25.29291138,6.2682915,10.108537
4.081,25.22908288,6.2042084,9.9484291
4.082,25.16524396,6.2417378,9.7002869
4.083,25.10139538,6.3566227,10.126554
4.084,25.03753788,6.2563443,10.00136
4.085,24.97367222,6.4082694,9.955986
4.086,24.90979913,6.3562155,9.8168297
4.087,24.84591937,6.3006639,9.5456362
4.088,24.78203368,6.2990389,9.7400932
4.089,24.71814279,6.2966003,9.4637709
4.09,24.65424744,6.3293495,9.4222918
4.091,24.59034838,6.346839,9.5821524
4.092,24.52644633,6.3008122,9.4499149
4.093,24.46254202,6.2500982,9.3812361
4.094,24.39863619,6.3269367,9.4570789
4.095,24.33472957,6.2943597,9.4461479
4.096,24.27082288,6.2968087,9.2060499
4.097,24.20691684,6.4011369,9.4111891
4.098,24.14301218,6.3456273,9.0752192
4.099,24.07910963,6.2985291,9.1058645
4.1,24.01520988,6.3736753,9.1177149
4.101,23.95131368,6.3553967,9.1129789
4.102,23.88742172,6.3179388,8.9954033
4.103,23.82353472,6.3679428,8.9590645
4.104,23.75965339,6.3057971,8.7447672
4.105,23.69577844,6.2993932,8.8947821
4.106,23.63191057,6.2720494,8.6391363
4.107,23.5680505,6.3067775,8.5810089
4.108,23.50419891,6.3664103,8.7842607
4.109,23.44035652,6.4095311,8.7596903
4.11,23.37652402,6.3154674,8.5839157
4.111,23.31270211,6.3513975,8.5376463
4.112,23.24889148,6.3290811,8.3792362
4.113,23.18509283,6.3482766,8.508584
4.114,23.12130684,6.2935534,8.4199467
4.115,23.0575342,6.2814322,8.1976643
4.116,22.9937756,6.2843595,8.1856804
4.117,22.93003172,6.222342,8.0305347
4.118,22.86630325,6.2022991,8.0510664
4.119,22.80259086,6.281177,7.9286852
4.12,22.73889523,6.1856117,7.8036265
4.121,22.67521705,6.1715407,7.9325213
4.122,22.61155698,6.193821,7.6942782
4.123,22.54791569,6.1202598,7.6918302
4.124,22.48429386,6.124186,7.5519176
4.125,22.42069216,6.137599,7.5711803
4.126,22.35711124,6.0556607,7.367311
4.127,22.29355177,6.1050138,7.4650564
4.128,22.23001443,6.0768266,7.3797584
4.129,22.16649985,6.0823741,7.304554
4.13,22.10300871,5.9971352,7.0809059
4.131,22.03954165,5.9870925,7.0901666
4.132,21.97609934,5.9123578,7.0461712
4.133,21.91268242,5.9283924,6.9301047
4.134,21.84929154,5.9597454,6.9332786
4.135,21.78592735,5.875556,6.7437706
4.136,21.7225905,5.8669648,6.8459926
4.137,21.65928163,5.7926316,6.6236081
4.138,21.59600137,5.7519803,6.57763
4.139,21.53275038,5.7560983,6.5877075
4.14,21.46952928,5.6801085,6.4285331
4.141,21.40633872,5.6288652,6.3235044
4.142,21.34317932,5.6278749,6.2673364
4.143,21.28005171,5.6108913,6.3026991
4.144,21.21695653,5.5332718,6.2045546
4.145,21.1538944,5.5619645,6.1104927
4.146,21.09086595,5.5249329,5.9596701
4.147,21.02787179,5.4389558,6.0136266
4.148,20.96491256,5.4419131,5.8828011
4.149,20.90198886,5.4467764,5.9094038
4.15,20.83910132,5.3893061,5.8386664
4.151,20.77625055,5.3434014,5.8415346
4.152,20.71343716,5.2783661,5.7453041
4.153,20.65066176,5.1835823,5.6096187
4.154,20.58792496,5.1638837,5.5823121
4.155,20.52522737,5.1083393,5.4362631
4.156,20.46256959,5.0454826,5.4181266
4.157,20.39995223,5.02984,5.4072933
4.158,20.33737587,5.0013556,5.3238387
4.159,20.27484113,5.0125108,5.3323183
4.16,20.2123486,4.9036722,5.2039127
4.161,20.14989886,4.8611145,5.1639996
4.162,20.08749252,4.8486595,5.1080317
4.163,20.02513016,4.7719026,5.0463486
4.164,19.96281237,4.7749844,5.0799189
4.165,19.90053974,4.7348452,5.0117292
4.166,19.83831285,4.6934223,4.9299688
4.167,19.77613228,4.6522589,4.8579383
4.168,19.7139986,4.591732,4.8772178
4.169,19.65191241,4.5083947,4.8365726
4.17,19.58987427,4.5046482,4.7792401
4.171,19.52788475,4.4743447,4.7552495
4.172,19.46594443,4.4109468,4.7194338
4.173,19.40405388,4.349803,4.7263622
4.174,19.34221366,4.2915626,4.6395831
4.175,19.28042433,4.2742324,4.6772866
4.176,19.21868647,4.2621722,4.6143708
4.177,19.15700063,4.1976824,4.6063099
4.178,19.09536737,4.1604605,4.5779362
4.179,19.03378725,4.098155,4.5269957
4.18,18.97226082,4.0755563,4.5337248
4.181,18.91078864,4.0488391,4.5081458
4.182,18.84937125,4.0068512,4.5212927
4.183,18.7880092,3.9653857,4.4942441
4.184,18.72670304,3.9426432,4.4877477
4.185,18.66545331,3.9262333,4.5047121
4.186,18.60426057,3.8559248,4.4700994
4.187,18.54312533,3.8661895,4.5353913
4.188,18.48204816,3.8415196,4.4780498
4.189,18.42102957,3.8082671,4.5202198
4.19,18.36007011,3.8074908,4.5518947
4.191,18.2991703,3.7654371,4.5398693
4.192,18.23833068,3.7133882,4.5338407
4.193,18.17755177,3.658504,4.5532737
4.194,18.11683411,3.6787338,4.5606217
4.195,18.0561782,3.6542606,4.5708556
4.196,17.99558459,3.6301229,4.5852499
4.197,17.93505377,3.6458504,4.6099625
4.198,17.87458628,3.6191139,4.6571803
4.199,17.81418263,3.6012442,4.654469
4.2,17.75384333,3.5886166,4.7309136
4.201,17.69356889,3.5914505,4.7268062
4.202,17.63335982,3.5442269,4.8027816
4.203,17.57321664,3.547056,4.7943978
4.204,17.51313983,3.53369,4.8383904
4.205,17.45312992,3.5285914,4.9066615
4.206,17.39318739,3.5183046,4.9177041
4.207,17.33331275,3.5284846,4.9647675
4.208,17.2735065,3.5349164,5.0453663
4.209,17.21376913,3.5216818,5.0366178
4.21,17.15410113,3.5310285,5.1276679
4.211,17.09450299,3.5154688,5.1215415
4.212,17.03497521,3.5326297,5.1985168
4.213,16.97551826,3.5641339,5.2726202
4.214,16.91613264,3.5586226,5.3063908
4.215,16.85681883,3.5909102,5.4087744
4.216,16.7975773,3.5772839,5.448956
4.217,16.73840854,3.6020043,5.5526395
4.218,16.67931302,3.6064525,5.5559072
4.219,16.62029123,3.6330488,5.6561384
4.22,16.56134362,3.6815617,5.7558479
4.221,16.50247067,3.6919327,5.759676
4.222,16.44367285,3.7068663,5.8262439
4.223,16.38495062,3.740386,5.9264898
4.224,16.32630446,3.768338,6.0020671
4.225,16.26773482,3.8165956,6.1172814
4.226,16.20924216,3.8320885,6.1558638
4.227,16.15082694,3.8586044,6.2465086
4.228,16.09248962,3.8646975,6.3258696
4.229,16.03423065,3.9047093,6.4087729
4.23,15.97605049,3.9700632,6.5710454
4.231,15.91794957,3.983356,6.6084943
4.232,15.85992836,4.0329638,6.6386046
4.233,15.8019873,4.0895391,6.7243347
4.234,15.74412683,4.0560975,6.7010822
4.235,15.6863474,4.1395555,6.9275699
4.236,15.62864944,4.1847239,6.9925561
4.237,15.57103339,4.2486086,7.1422663
4.238,15.51349969,4.2762804,7.226356
4.239,15.45604878,4.3549013,7.3992372
4.24,15.39868108,4.3618183,7.261683
4.241,15.34139702,4.4004316,7.4615302
4.242,15.28419704,4.477797,7.4548001
4.243,15.22708156,4.5632858,7.5918984
4.244,15.170051,4.562654,7.6726604
4.245,15.11310578,4.6278162,7.8785367
4.246,15.05624633,4.6539965,7.8397145
4.247,14.99947306,4.7441869,8.0468626
4.248,14.94278639,4.8370533,8.1547079
4.249,14.88618674,4.832304,8.2636032
4.25,14.82967451,4.8868403,8.311039
4.251,14.77325011,4.9535437,8.4220867
4.252,14.71691396,5.0246696,8.4851007
4.253,14.66066645,5.0425344,8.5653753
4.254,14.604508,5.1361299,8.778965
4.255,14.548439,5.1812906,8.9160728
4.256,14.49245986,5.2772589,9.0166855
4.257,14.43657096,5.2797871,9.1128225
4.258,14.38077272,5.3718963,9.0452623
4.259,14.32506552,5.3880844,9.226305
4.26,14.26944975,5.441761,9.3906498
4.261,14.21392581,5.5778012,9.5712872
4.262,14.15849408,5.5830717,9.5367498
4.263,14.10315495,5.6414113,9.8174381
4.264,14.0479088,5.71244,9.7225161
4.265,13.99275602,5.811439,9.8225517
4.266,13.93769698,5.8766112,9.9585075
4.267,13.88273207,5.9738932,10.270838
4.268,13.82786165,6.0121403,10.360753
4.269,13.7730861,6.0742173,10.301535
4.27,13.7184058,6.0661659,10.558374
4.271,13.66382112,6.2249622,10.748003
4.272,13.60933242,6.2368898,10.655405
4.273,13.55494007,6.3635898,10.756299
4.274,13.50064443,6.4406948,11.084978
4.275,13.44644587,6.4769678,10.832317
4.276,13.39234475,6.6004682,11.188339
4.277,13.33834142,6.6574645,11.204119
4.278,13.28443624,6.7110248,11.34765
4.279,13.23062957,6.7662935,11.392037
4.28,13.17692176,6.8744006,11.465816
4.281,13.12331315,6.8557873,11.570719
4.282,13.0698041,6.9292741,11.393499
4.283,13.01639496,7.0648351,11.912785
4.284,12.96308606,7.1619329,12.166681
4.285,12.90987776,7.1834989,12.065223
4.286,12.85677039,7.3484249,12.012479
4.287,12.80376428,7.2937789,12.12995
4.288,12.75085979,7.4563308,12.394236
4.289,12.69805723,7.5553222,12.556809
4.29,12.64535696,7.4506073,12.416121
4.291,12.59275928,7.6539817,12.767251
4.292,12.54026454,7.7846174,12.93501
4.293,12.48787307,7.899055,13.235618
4.294,12.43558518,7.8464632,12.880558
4.295,12.3834012,7.9234319,13.19094
4.296,12.33132145,8.0415821,13.571749
4.297,12.27934625,8.1319237,13.296492
4.298,12.22747592,8.2534943,13.645479
4.299,12.17571077,8.3645363,13.733827
4.3,12.12405112,8.2569799,13.687393
4.301,12.07249727,8.3957834,14.017803
4.302,12.02104955,8.5192204,13.751827
4.303,11.96970825,8.5523338,13.754784
4.304,11.91847367,8.6933937,14.094831
4.305,11.86734614,8.7754602,14.204742
4.306,11.81632594,8.9271784,14.475865
4.307,11.76541337,8.9405622,14.781084
4.308,11.71460874,9.0912437,14.631288
4.309,11.66391234,9.1262846,14.712075
4.31,11.61332446,9.0816193,14.638103
4.311,11.5628454,9.1977291,14.478889
4.312,11.51247545,9.230607,14.98625
4.313,11.46221489,9.2009363,14.764057
4.314,11.41206401,9.345788,15.220315
4.315,11.36202309,9.3336639,14.981308
4.316,11.31209243,9.6783438,15.951304
4.317,11.26227229,9.5959978,15.329739
4.318,11.21256296,9.5555887,15.341202
4.319,11.16296472,9.7794075,15.483727
4.32,11.11347783,9.7835445,15.703866
4.321,11.06410258,9.9252625,15.778171
4.322,11.01483923,9.8292894,15.562645
4.323,10.96568805,10.123501,15.935714
4.324,10.91664931,10.063084,16.040539
4.325,10.86772327,10.455957,16.316944
4.326,10.81891021,10.269721,16.305407
4.327,10.77021037,10.480324,16.552841
4.328,10.72162402,10.563756,16.860102
4.329,10.67315142,10.471412,16.730032
4.33,10.62479282,10.638356,16.610661
4.331,10.57654848,10.630491,16.628113
4.332,10.52841865,10.798073,17.055622
4.333,10.48040357,10.947077,17.092583
4.334,10.43250351,10.782356,16.756685
4.335,10.38471869,10.836815,16.405609
4.336,10.33704937,11.180366,16.996447
4.337,10.2894958,11.104204,17.079336
4.338,10.2420582,11.140018,16.636856
4.339,10.19473682,11.242501,17.323467
4.34,10.1475319,11.307487,17.455708
4.341,10.10044367,11.168068,16.995991
4.342,10.05347236,11.381045,17.16334
4.343,10.00661821,11.700996,17.898354
4.344,9.959881443,11.449533,17.403263
4.345,9.913262287,11.859053,18.283916
4.346,9.866760969,11.568348,17.470871
4.347,9.820377711,12.017062,18.324209
4.348,9.774112737,11.991917,17.960829
4.349,9.727966264,11.955957,17.758678
4.35,9.681938511,12.127283,17.939022
4.351,9.636029695,12.23914,18.073145
4.352,9.59024003,12.275474,18.003725
4.353,9.544569727,12.134296,18.560562
4.354,9.499018998,12.494951,18.694412
4.355,9.45358805,12.438397,18.159706
4.356,9.408277091,12.650121,19.071119
4.357,9.363086325,12.971284,19.416517
4.358,9.318015955,12.659488,18.84474
4.359,9.273066183,12.827065,18.747223
4.36,9.228237207,12.871992,19.506464
4.361,9.183529225,12.783619,19.228651
4.362,9.138942431,12.674582,19.264036
4.363,9.094477021,13.029896,19.261761
4.364,9.050133185,13.135871,19.326172
4.365,9.005911113,13.511621,19.748962
4.366,8.961810994,13.140883,19.346025
4.367,8.917833013,13.0878,18.704029
4.368,8.873977354,13.391426,19.628496
4.369,8.830244201,13.246706,19.350946
4.37,8.786633733,13.58115,19.110571
4.371,8.743146129,13.30601,19.510038
4.372,8.699781566,13.62812,20.112612
4.373,8.656540219,13.311802,19.801542
4.374,8.613422261,13.748756,19.76745
4.375,8.570427863,13.860341,19.999722
4.376,8.527557194,13.642018,20.088812
4.377,8.484810422,13.894176,20.175474
4.378,8.442187714,14.196591,20.995737
4.379,8.399689231,14.019188,19.622421
4.38,8.357315137,14.193784,20.413689
4.381,8.315065591,14.265536,20.874435
4.382,8.272940752,14.249129,20.232216
4.383,8.230940777,14.415587,20.145319
4.384,8.189065819,14.307113,21.329191
4.385,8.147316031,14.536734,20.916491
4.386,8.105691564,14.798341,21.547613
4.387,8.064192568,14.697356,20.72193
4.388,8.022819188,14.581389,20.724438
4.389,7.981571572,14.72425,20.714491
4.39,7.940449861,15.056366,21.663752
4.391,7.899454199,14.89785,20.979471
4.392,7.858584723,15.138321,21.957911
4.393,7.817841573,15.597771,21.46389
4.394,7.777224885,15.473105,22.464094
4.395,7.736734792,15.565992,21.384207
4.396,7.696371428,15.793283,21.882101
4.397,7.656134922,15.574325,21.295624
4.398,7.616025404,15.869699,22.037426
4.399,7.576043,15.338665,22.120005
4.4,7.536187836,15.722036,21.711559
4.401,7.496460034,15.922112,21.72039
4.402,7.456859716,16.239622,23.369221
4.403,7.417387002,16.127346,22.866093
