Freq(Hz),S21 Phase_HFSS,S21 Phase_milled,S21 Phase_z0lver
1582000000,-151.3091056,156.82442,141.1920871
1583000000,-151.530362,156.61246,141.0331653
1584000000,-151.7516499,156.68004,140.8741852
1585000000,-151.9729695,156.30092,140.7151469
1586000000,-152.1943208,156.43024,140.5560599
1587000000,-152.4157038,156.12701,140.3969244
1588000000,-152.6371185,156.09468,140.2377403
1589000000,-152.8585651,155.85728,140.0784882
1590000000,-153.0800435,155.89069,139.9191876
1591000000,-153.3015539,155.64378,139.7598189
1592000000,-153.5230963,155.56218,139.6004211
1593000000,-153.7446707,155.41542,139.4409651
1594000000,-153.9662772,155.06923,139.281441
1595000000,-154.1879158,155.15083,139.1218392
1596000000,-154.4095865,154.94797,138.9622083
1597000000,-154.6312896,154.73311,138.802519
1598000000,-154.8530249,154.75653,138.6428007
1599000000,-155.0747925,154.61401,138.4830046
1600000000,-155.2965926,154.56088,138.32316
1601000000,-155.5184251,154.18565,138.1632376
1602000000,-155.74029,154.16217,138.0032667
1603000000,-155.9621876,154.09439,137.8432472
1604000000,-156.1841177,154.05032,137.6831597
1605000000,-156.4060805,153.84335,137.5230334
1606000000,-156.6280759,153.6402,137.3628487
1607000000,-156.8501042,153.48515,137.2026155
1608000000,-157.0721652,153.35353,137.042324
1609000000,-157.2942591,153.2731,136.8819646
1610000000,-157.516386,153.21425,136.7215468
1611000000,-157.7385458,152.83469,136.5610805
1612000000,-157.9607386,152.99962,136.4005558
1613000000,-158.1829645,152.60738,136.2400118
1614000000,-158.4052235,152.45197,136.0793317
1615000000,-158.6275157,152.48851,135.9186517
1616000000,-158.8498412,152.28162,135.7578939
1617000000,-159.0721999,152.24564,135.5970779
1618000000,-159.294592,151.99757,135.4362133
1619000000,-159.5170175,151.97105,135.2752806
1620000000,-159.7394764,151.91653,135.1142995
1621000000,-159.9619688,151.76665,134.9532503
1622000000,-160.1844948,151.42215,134.7921622
1623000000,-160.4070544,151.59857,134.6310159
1624000000,-160.6296477,151.09874,134.4698016
1625000000,-160.8522747,150.90329,134.308529
1626000000,-161.0749355,151.04715,134.1471981
1627000000,-161.2976301,150.85216,133.9858089
1628000000,-161.5203587,150.53635,133.8243712
1629000000,-161.7431211,150.63033,133.6628557
1630000000,-161.9659176,150.51271,133.5012917
1631000000,-162.1887481,150.26601,133.3396888
1632000000,-162.4116127,150.16397,133.1780082
1633000000,-162.6345115,150.24881,133.0162402
1634000000,-162.8574446,149.93546,132.8544625
1635000000,-163.0804119,149.76749,132.6925973
1636000000,-163.3034135,149.67143,132.5306836
1637000000,-163.5264495,149.65529,132.3687018
1638000000,-163.74952,149.52271,132.2066715
1639000000,-163.972625,149.19859,132.0445635
1640000000,-164.1957645,149.13306,131.8823972
1641000000,-164.4189387,149.14088,131.7202018
1642000000,-164.6421475,149.08821,131.5579092
1643000000,-164.8653911,148.94044,131.3955875
1644000000,-165.0886694,148.5325,131.233188
1645000000,-165.3119826,148.44223,131.0707303
1646000000,-165.5353307,148.3696,130.9082143
1647000000,-165.7587138,148.34789,130.74564
1648000000,-165.9821319,148.07439,130.582988
1649000000,-166.205585,147.91322,130.4203069
1650000000,-166.4290733,147.79597,130.2575383
1651000000,-166.6525968,147.64404,130.0947212
1652000000,-166.8761555,147.59988,129.9318458
1653000000,-167.0997496,147.30132,129.7688926
1654000000,-167.323379,147.27634,129.6059006
1655000000,-167.5470438,147.22801,129.4428309
1656000000,-167.7707441,146.98984,129.2797029
1657000000,-167.99448,146.7831,129.1165167
1658000000,-168.2182514,146.74736,128.9532624
1659000000,-168.4420586,146.55719,128.7899401
1660000000,-168.6659014,146.61598,128.6265693
1661000000,-168.88978,146.31062,128.4631305
1662000000,-169.1136945,146.0912,128.2996528
1663000000,-169.3376448,146.25702,128.1360682
1664000000,-169.5616311,145.92587,127.9724448
1665000000,-169.7856534,145.60167,127.8087534
1666000000,-170.0097118,145.82335,127.6450329
1667000000,-170.2338063,145.5423,127.4812055
1668000000,-170.4579371,145.52286,127.3173198
1669000000,-170.6821041,145.17911,127.1533952
1670000000,-170.9063074,145.26994,126.989393
1671000000,-171.130547,145.0473,126.8253325
1672000000,-171.3548232,144.92787,126.6612136
1673000000,-171.5791358,144.90062,126.4970268
1674000000,-171.803485,144.54036,126.3327526
1675000000,-172.0278708,144.46687,126.1684395
1676000000,-172.2522932,144.52611,126.0040584
1677000000,-172.4767525,144.26036,125.8396093
1678000000,-172.7012485,144.10411,125.6751019
1679000000,-172.9257814,143.93542,125.5105071
1680000000,-173.1503512,143.6414,125.3458831
1681000000,-173.374958,143.8252,125.181162
1682000000,-173.5996019,143.54449,125.0163924
1683000000,-173.8242829,143.41858,124.8515547
1684000000,-174.0490011,143.33884,124.6866588
1685000000,-174.2737565,143.21378,124.5216851
1686000000,-174.4985492,143.05136,124.3566629
1687000000,-174.7233792,142.90135,124.1915824
1688000000,-174.9482467,142.79172,124.0264241
1689000000,-175.1731517,142.66713,123.8611785
1690000000,-175.3980943,142.49022,123.6958843
1691000000,-175.6230745,142.33578,123.5305318
1692000000,-175.8480923,142.38708,123.3651113
1693000000,-176.0731479,142.17165,123.1996228
1694000000,-176.2982413,141.90483,123.0340565
1695000000,-176.5233726,141.89444,122.8684223
1696000000,-176.7485418,141.70912,122.7027493
1697000000,-176.973749,141.47661,122.5369985
1698000000,-177.1989943,141.32846,122.3711894
1699000000,-177.4242777,141.11688,122.2053124
1700000000,-177.6495993,141.22789,122.0393187
1701000000,-177.8749592,141.08804,121.8733057
1702000000,-178.1003574,141.01675,121.7072246
1703000000,-178.3257939,140.76567,121.5410464
1704000000,-178.551269,140.59201,121.3748294
1705000000,-178.7767825,140.60995,121.208554
1706000000,-179.0023347,140.38199,121.0421815
1707000000,-179.2279255,140.1176,120.8757411
1708000000,-179.453555,140.15689,120.709252
1709000000,-179.6792233,140.12527,120.5426852
1710000000,-179.9049304,139.87234,120.3760505
1711000000,179.8693235,139.78249,120.2093477
1712000000,179.6435384,139.41899,120.0425575
1713000000,179.4177143,139.4912,119.8757479
1714000000,179.1918511,139.22626,119.7088218
1715000000,178.9659487,139.21506,119.541847
1716000000,178.7400071,139.11136,119.3747945
1717000000,178.5140261,138.85349,119.2076838
1718000000,178.2880058,138.97783,119.0405148
1719000000,178.061946,138.6985,118.8732583
1720000000,177.8358467,138.51094,118.7059241
1721000000,177.6097077,138.39728,118.5385317
1722000000,177.3835292,138.20776,118.3710809
1723000000,177.1573109,138.12138,118.2035233
1724000000,176.9310528,137.93132,118.0359463
1725000000,176.7047549,137.88301,117.8682624
1726000000,176.478417,137.73741,117.7005106
1727000000,176.2520391,137.59384,117.5326907
1728000000,176.0256212,137.47493,117.3648223
1729000000,175.7991631,137.38751,117.1968567
1730000000,175.5726648,137.12178,117.0288134
1731000000,175.3461262,137.17331,116.8607215
1732000000,175.1195473,137.01082,116.6925519
1733000000,174.892928,136.82872,116.5243144
1734000000,174.6662682,136.64226,116.3559991
1735000000,174.4395678,136.69435,116.1876255
1736000000,174.2128268,136.32266,116.0191548
1737000000,173.9860452,136.01923,115.8506452
1738000000,173.7592227,135.99956,115.6820385
1739000000,173.5323594,136.05287,115.5133444
1740000000,173.3054552,135.8064,115.3446016
1741000000,173.0785101,135.57381,115.1757812
1742000000,172.8515238,135.61244,115.0068734
1743000000,172.6244965,135.47794,114.8379364
1744000000,172.3974279,135.15465,114.6689217
1745000000,172.1703181,135.18164,114.499771
1746000000,171.943167,134.93956,114.3305814
1747000000,171.7159744,135.03136,114.1613433
1748000000,171.4887404,134.8718,113.9920275
1749000000,171.2614648,134.50395,113.8226048
1750000000,171.0341476,134.64401,113.6531432
1751000000,170.8067886,134.42108,113.4835943
1752000000,170.5793879,134.14096,113.3139482
1753000000,170.3519454,134.14238,113.1442535
1754000000,170.1244609,133.99062,112.9744811
1755000000,169.8969345,133.93579,112.8046213
1756000000,169.669366,133.74007,112.6346934
1757000000,169.4417553,133.55264,112.4646879
1758000000,169.2141024,133.36871,112.2946241
1759000000,168.9864072,133.34943,112.1244826
1760000000,168.7586697,133.14896,111.9542536
1761000000,168.5308897,132.99065,111.7839469
1762000000,168.3030673,132.94046,111.6135625
1763000000,168.0752022,132.65529,111.4431393
1764000000,167.8472945,132.40898,111.2725995
1765000000,167.619344,132.43193,111.101982
1766000000,167.3913507,132.43651,110.9312965
1767000000,167.1633145,132.44844,110.7605527
1768000000,166.9352354,132.11983,110.5897409
1769000000,166.7071132,131.92073,110.4188222
1770000000,166.4789479,131.94586,110.2478161
1771000000,166.2507394,131.59654,110.0767615
1772000000,166.0224876,131.61711,109.9056388
1773000000,165.7941925,131.50346,109.7343996
1774000000,165.565854,131.10358,109.5631118
1775000000,165.337472,131.12172,109.3917463
1776000000,165.1090463,131.14,109.2202545
1777000000,164.8805771,131.02873,109.0487628
1778000000,164.6520641,130.72527,108.8771544
1779000000,164.4235073,130.76466,108.7054878
1780000000,164.1949065,130.40009,108.5337143
1781000000,163.9662619,130.29689,108.3618631
1782000000,163.7375732,130.34862,108.1899245
1783000000,163.5088403,130.00084,108.017947
1784000000,163.2800633,129.86308,107.8458529
1785000000,163.0512419,129.71425,107.6737006
1786000000,162.8223762,129.64467,107.5014705
1787000000,162.5934661,129.55812,107.3291531
1788000000,162.3645114,129.58154,107.1567482
1789000000,162.1355122,129.26384,106.9843044
1790000000,161.9064682,129.16283,106.8117344
1791000000,161.6773795,129.09521,106.6390866
1792000000,161.448246,128.88591,106.4663806
1793000000,161.2190675,128.7126,106.2936357
1794000000,160.989844,128.54816,106.1207062
1795000000,160.7605755,128.52103,105.9477767
1796000000,160.5312618,128.4689,105.7747599
1797000000,160.3019028,128.25562,105.6015778
1798000000,160.0724985,128.20543,105.4284055
1799000000,159.8430488,128.08243,105.2551458
1800000000,159.6135536,127.74249,105.08175
1801000000,159.3840129,127.92223,104.9083349
1802000000,159.1544264,127.35774,104.7347934
1803000000,158.9247943,127.42944,104.561184
1804000000,158.6951163,127.282,104.3874871
1805000000,158.4653924,127.12305,104.2137125
1806000000,158.2356225,127.12431,104.0398699
1807000000,158.0058066,126.79651,103.8659108
1808000000,157.7759445,126.5537,103.6919225
1809000000,157.5460361,126.74539,103.5178176
1810000000,157.3160815,126.40347,103.3436254
1811000000,157.0860804,126.30316,103.1693456
1812000000,156.8560328,126.28146,102.9950076
1813000000,156.6259387,126.02556,102.8205531
1814000000,156.3957979,126.01646,102.6460499
1815000000,156.1656104,125.73239,102.4714399
1816000000,155.935376,125.76351,102.2967522
1817000000,155.7050947,125.46638,102.1219868
1818000000,155.4747664,125.26145,101.9471243
1819000000,155.244391,125.237,101.772184
1820000000,155.0139685,125.02331,101.597166
1821000000,154.7834986,125.04297,101.4220606
1822000000,154.5529815,124.67766,101.2468484
1823000000,154.3224169,124.69013,101.0716069
1824000000,154.0918048,124.56823,100.8962004
1825000000,153.861145,124.20148,100.7207744
1826000000,153.6304376,124.25267,100.5452125
1827000000,153.3996824,124.199,100.3695825
1828000000,153.1688793,123.99356,100.1938845
1829000000,152.9380283,123.82082,100.0180797
1830000000,152.7071292,123.7118,99.84219718
1831000000,152.476182,123.71416,99.66622722
1832000000,152.2451866,123.28061,99.49016984
1833000000,152.0141428,123.51078,99.31401531
1834000000,151.7830506,123.25389,99.13781222
1835000000,151.55191,123.0207,98.96150227
1836000000,151.3207207,122.85236,98.78510489
1837000000,151.0894828,122.9321,98.60859095
1838000000,150.8581962,122.70174,98.43202843
1839000000,150.6268607,122.54726,98.25534935
1840000000,150.3954762,122.20875,98.07860227
1841000000,150.1640427,122.2619,97.90174833
1842000000,149.9325601,121.92479,97.72480697
1843000000,149.7010282,121.95844,97.54779761
1844000000,149.4694471,122.02608,97.37068139
1845000000,149.2378166,121.84303,97.19348746
1846000000,149.0061365,121.43738,97.01618668
1847000000,148.7744069,121.24225,96.83880819
1848000000,148.5426276,121.19578,96.66133255
1849000000,148.3107986,121.24033,96.48378892
1850000000,148.0789196,121.1852,96.30614814
1851000000,147.8469908,120.7471,96.12840051
1852000000,147.6150118,120.6835,95.95057517
1853000000,147.3829828,120.41351,95.77265269
1854000000,147.1509035,120.51242,95.5946525
1855000000,146.9187739,120.12561,95.41654545
1856000000,146.6865938,120.26434,95.23834126
1857000000,146.4543633,120.0793,95.06009821
1858000000,146.2220821,120.07062,94.88169975
1859000000,145.9897502,119.75649,94.70324299
1860000000,145.7573675,119.75367,94.5246891
1861000000,145.5249339,119.60719,94.34604778
1862000000,145.2924493,119.42821,94.1672996
1863000000,145.0599137,119.21957,93.988464
1864000000,144.8273268,119.08342,93.80953126
1865000000,144.5946887,118.80382,93.63054994
1866000000,144.3619992,118.92608,93.45140349
1867000000,144.1292582,118.62472,93.2722279
1868000000,143.8964656,118.54545,93.09291631
1869000000,143.6636214,118.42324,92.913527
1870000000,143.4307254,118.22287,92.73405028
1871000000,143.1977775,118.13386,92.55449583
1872000000,142.9647777,117.91463,92.3748054
1873000000,142.7317258,117.80647,92.19503725
1874000000,142.4986217,117.67415,92.01519138
1875000000,142.2654654,117.69102,91.83522895
1876000000,142.0322567,117.48095,91.65519852
1877000000,141.7989956,117.34821,91.47504181
1878000000,141.5656819,117.09592,91.29480738
1879000000,141.3323155,117.135,91.11446611
1880000000,141.0988964,116.76392,90.93402769
1881000000,140.8654244,116.83791,90.7535407
1882000000,140.6318995,116.63132,90.57291771
1883000000,140.3983215,116.45205,90.3922073
1884000000,140.1646903,116.53876,90.21139974
1885000000,139.9310058,116.16312,90.03051448
1886000000,139.697268,116.20007,89.84947379
1887000000,139.4634768,116.16486,89.66841367
1888000000,139.2296319,115.82868,89.48718841
1889000000,138.9957334,115.66003,89.30590487
1890000000,138.7617811,115.50071,89.1245339
1891000000,138.527775,115.34646,88.94300751
1892000000,138.2937148,115.12953,88.76146169
1893000000,138.0596006,115.12267,88.57975073
1894000000,137.8254321,115.09236,88.39798148
1895000000,137.5912094,114.87747,88.2161151
1896000000,137.3569323,114.73454,88.03412243
1897000000,137.1226006,114.70216,87.85206177
1898000000,136.8882144,114.50854,87.66990396
1899000000,136.6537734,114.08675,87.48760044
1900000000,136.4192776,114.1361,87.30522893
1901000000,136.1847269,114.26531,87.1227797
1902000000,135.9501212,113.80775,86.94020419
1903000000,135.7154603,113.85577,86.75754125
1904000000,135.4807442,113.67596,86.57475204
1905000000,135.2459727,113.49457,86.39191425
1906000000,135.0111457,113.25882,86.20894046
1907000000,134.7762632,113.05344,86.02587925
1908000000,134.541325,113.14607,85.84268204
1909000000,134.306331,112.76473,85.65941683
1910000000,134.0712812,112.69884,85.47604477
1911000000,133.8361753,112.53954,85.29257557
1912000000,133.6010133,112.65932,85.10900922
1913000000,133.3657951,112.42093,84.92532631
1914000000,133.1305206,112.31097,84.74151712
1915000000,132.8951896,112.04862,84.55767878
1916000000,132.6598021,111.92207,84.37372388
1917000000,132.4243579,111.86864,84.18961355
1918000000,132.188857,111.60052,84.00544494
1919000000,131.9532992,111.5195,83.82115004
1920000000,131.7176843,111.38103,83.636758
1921000000,131.4820124,111.29415,83.45226883
1922000000,131.2462833,111.21307,83.26769222
1923000000,131.0104968,111.08552,83.08296991
1924000000,130.7746529,110.81543,82.89816988
1925000000,130.5387514,110.77383,82.71325329
1926000000,130.3027923,110.66495,82.52822012
1927000000,130.0667753,110.46333,82.34311896
1928000000,129.8307005,110.34592,82.15791094
1929000000,129.5945677,110.0403,81.97260579
1930000000,129.3583767,110.01959,81.78715492
1931000000,129.1221276,109.85413,81.60160691
1932000000,128.88582,109.82255,81.41597633
1933000000,128.649454,109.56612,81.23022919
1934000000,128.4130294,109.61994,81.04438976
1935000000,128.1765461,109.47726,80.85841433
1936000000,127.940004,109.23355,80.67236119
1937000000,127.703403,109.14253,80.48619634
1938000000,127.4667429,108.98643,80.29993921
1939000000,127.2300236,108.87228,80.11355093
1940000000,126.9932451,108.79384,79.92707038
1941000000,126.7564072,108.63468,79.74044897
1942000000,126.5195097,108.35607,79.5537547
1943000000,126.2825526,108.28053,79.36696815
1944000000,126.0455358,108.02829,79.18004561
1945000000,125.808459,107.95184,78.99300163
1946000000,125.5713223,107.89057,78.80589452
1947000000,125.3341255,107.6459,78.61864655
1948000000,125.0968684,107.61459,78.43126745
1949000000,124.859551,107.46127,78.24381063
1950000000,124.6221731,107.28031,78.05626153
1951000000,124.3847346,107.14163,77.86858129
1952000000,124.1472353,106.98045,77.68081848
1953000000,123.9096753,106.84692,77.49294395
1954000000,123.6720543,106.79799,77.30492858
1955000000,123.4343722,106.50157,77.11682577
1956000000,123.1966289,106.35428,76.92859669
1957000000,122.9588242,106.19933,76.74027532
1958000000,122.7209581,106.08829,76.5518471
1959000000,122.4830305,105.90881,76.36322945
1960000000,122.2450411,106.03039,76.17460695
1961000000,122.0069899,105.96377,75.98583873
1962000000,121.7688768,105.71909,75.79694423
1963000000,121.5307016,105.50278,75.60793317
1964000000,121.2924642,105.448,75.41883953
1965000000,121.0541644,105.45989,75.22962933
1966000000,120.8158022,105.08685,75.0402977
1967000000,120.5773775,104.83286,74.8508495
1968000000,120.33889,104.94215,74.66127502
1969000000,120.1003397,104.40672,74.47159368
1970000000,119.8617265,104.61339,74.28185407
1971000000,119.6230501,104.56001,74.09194445
1972000000,119.3843106,104.23621,73.90195712
1973000000,119.1455077,104.22045,73.71184351
