Freq,Simulated,Measured,,
4.71,179.2722517,-0.1401547,,
4.711,179.2722126,-0.10841981,,
4.712,179.2721738,-0.29256332,,
4.713,179.2721351,-0.37372878,,
4.714,179.2720966,-0.46292356,,
4.715,179.2720583,-0.36807954,,
4.716,179.2720202,-0.28345919,,
4.717,179.2719823,-0.20355389,,
4.718,179.2719446,-0.27152047,,
4.719,179.271907,-0.15667342,,
4.72,179.2718697,-0.25382695,,
4.721,179.2718326,-0.17034119,,
4.722,179.2717957,-0.19107643,,
4.723,179.271759,-0.39514798,,
4.724,179.2717225,-0.14049785,,
4.725,179.2716862,-0.3493925,,
4.726,179.2716501,-0.30304995,,
4.727,179.2716142,-0.14107899,,
4.728,179.2715785,-0.28246781,,
4.729,179.271543,-0.44844958,,
4.73,179.2715078,-0.24023654,,
4.731,179.2714727,-0.3344467,,
4.732,179.2714379,-0.28082964,,
4.733,179.2714033,-0.26201347,,
4.734,179.2713689,-0.32888097,,
4.735,179.2713347,-0.238176,,
4.736,179.2713007,-0.14603555,,
4.737,179.271267,-0.32837743,,
4.738,179.2712335,-0.19729921,,
4.739,179.2712002,-0.10510235,,
4.74,179.2711671,-0.27195376,,
4.741,179.2711343,-0.24417353,,
4.742,179.2711016,-0.36867613,,
4.743,179.2710693,-0.14660761,,
4.744,179.2710371,-0.076393671,,
4.745,179.2710052,-0.33981293,,
4.746,179.2709735,-0.0869748,,
4.747,179.270942,-0.41614053,,
4.748,179.2709108,-0.21113014,,
4.749,179.2708799,-0.20509778,,
4.75,179.2708491,-0.18790039,,
4.751,179.2708186,-0.41946304,,
4.752,179.2707884,-0.25667718,,
4.753,179.2707584,-0.31092706,,
4.754,179.2707286,-0.27222949,,
4.755,179.2706991,-0.34457794,,
4.756,179.2706698,-0.31785616,,
4.757,179.2706408,-0.43250614,,
4.758,179.270612,-0.21901618,,
4.759,179.2705835,-0.14895512,,
4.76,179.2705552,-0.32937911,,
4.761,179.2705272,-0.22381228,,
4.762,179.2704995,-0.44916701,,
4.763,179.270472,-0.34663716,,
4.764,179.2704447,-0.27944684,,
4.765,179.2704178,-0.34024236,,
4.766,179.2703911,-0.40236875,,
4.767,179.2703646,-0.29316732,,
4.768,179.2703384,-0.36587906,,
4.769,179.2703125,-0.49813226,,
4.77,179.2702869,-0.18200371,,
4.771,179.2702615,-0.47484735,,
4.772,179.2702364,-0.28222775,,
4.773,179.2702116,-0.35784051,,
4.774,179.270187,-0.25243831,,
4.775,179.2701628,-0.42933583,,
4.776,179.2701388,-0.23269804,,
4.777,179.2701151,-0.21072169,,
4.778,179.2700916,-0.35808283,,
4.779,179.2700685,-0.061181575,,
4.78,179.2700456,-0.27445653,,
4.781,179.270023,-0.34771669,,
4.782,179.2700007,-0.29673377,,
4.783,179.2699787,-0.21847047,,
4.784,179.269957,-0.26867276,,
4.785,179.2699356,-0.24699506,,
4.786,179.2699145,-0.46697545,,
4.787,179.2698936,-0.24151322,,
4.788,179.2698731,-0.24970831,,
4.789,179.2698528,-0.22429615,,
4.79,179.2698329,-0.40575129,,
4.791,179.2698133,-0.14593916,,
4.792,179.2697939,-0.30628738,,
4.793,179.2697749,-0.31275472,,
4.794,179.2697562,-0.36809275,,
4.795,179.2697378,-0.26029196,,
4.796,179.2697197,-0.23164077,,
4.797,179.2697019,-0.17611764,,
4.798,179.2696844,-0.29844975,,
4.799,179.2696672,-0.3186197,,
4.8,179.2696504,-0.28602529,,
4.801,179.2696339,-0.20002182,,
4.802,179.2696177,-0.29954743,,
4.803,179.2696018,-0.179258,,
4.804,179.2695862,-0.33624822,,
4.805,179.269571,-0.24567543,,
4.806,179.2695561,-0.30803019,,
4.807,179.2695415,-0.16946195,,
4.808,179.2695272,-0.14684959,,
4.809,179.2695133,-0.25944069,,
4.81,179.2694997,-0.15605724,,
4.811,179.2694865,-0.24503182,,
4.812,179.2694736,-0.1771125,,
4.813,179.269461,-0.26539499,,
4.814,179.2694487,-0.22969161,,
4.815,179.2694368,-0.22758709,,
4.816,179.2694253,-0.11559159,,
4.817,179.2694141,-0.19988178,,
4.818,179.2694032,-0.40739477,,
4.819,179.2693927,-0.23073284,,
4.82,179.2693826,-0.24448815,,
4.821,179.2693728,-0.25052288,,
4.822,179.2693633,-0.17456844,,
4.823,179.2693542,-0.24452104,,
4.824,179.2693455,-0.18917225,,
4.825,179.2693371,-0.22944391,,
4.826,179.2693291,-0.34652182,,
4.827,179.2693214,-0.17648825,,
4.828,179.2693142,-0.25274304,,
4.829,179.2693072,-0.33532652,,
4.83,179.2693007,-0.14422441,,
4.831,179.2692945,-0.20409465,,
4.832,179.2692887,-0.21319669,,
4.833,179.2692833,-0.36099726,,
4.834,179.2692782,-0.35578844,,
4.835,179.2692735,-0.34866735,,
4.836,179.2692692,-0.20057851,,
4.837,179.2692653,-0.35994604,,
4.838,179.2692618,-0.28918085,,
4.839,179.2692586,-0.24425338,,
4.84,179.2692558,-0.27995145,,
4.841,179.2692535,-0.22773916,,
4.842,179.2692515,-0.093674876,,
4.843,179.2692499,-0.31649685,,
4.844,179.2692487,-0.22920021,,
4.845,179.2692479,-0.19881748,,
4.846,179.2692475,-0.335749,,
4.847,179.2692475,-0.21897423,,
4.848,179.2692479,-0.28837156,,
4.849,179.2692487,-0.30753574,,
4.85,179.2692499,-0.23532368,,
4.851,179.2692515,-0.36998221,,
4.852,179.2692536,-0.4053117,,
4.853,179.269256,-0.20201498,,
4.854,179.2692588,-0.34946311,,
4.855,179.2692621,-0.22272824,,
4.856,179.2692658,-0.33177972,,
4.857,179.2692699,-0.283582,,
4.858,179.2692744,-0.31071216,,
4.859,179.2692794,-0.13210374,,
4.86,179.2692848,-0.27624473,,
4.861,179.2692906,-0.39515421,,
4.862,179.2692968,-0.21322469,,
4.863,179.2693035,-0.25722909,,
4.864,179.2693106,-0.27385828,,
4.865,179.2693181,-0.23490475,,
4.866,179.2693261,-0.21791913,,
4.867,179.2693345,-0.28057474,,
4.868,179.2693433,-0.20780022,,
4.869,179.2693526,-0.25575587,,
4.87,179.2693623,-0.06523829,,
4.871,179.2693725,-0.093676038,,
4.872,179.2693832,-0.23872513,,
4.873,179.2693942,-0.28558126,,
4.874,179.2694058,-0.29211411,,
4.875,179.2694178,-0.32156545,,
4.876,179.2694302,-0.26760271,,
4.877,179.2694431,-0.28505602,,
4.878,179.2694565,-0.22785664,,
4.879,179.2694703,-0.29390994,,
4.88,179.2694846,-0.29368731,,
4.881,179.2694994,-0.27861571,,
4.882,179.2695146,-0.12182563,,
4.883,179.2695304,-0.13251662,,
4.884,179.2695465,-0.15371487,,
4.885,179.2695632,-0.37370741,,
4.886,179.2695803,-0.21864724,,
4.887,179.269598,-0.29512009,,
4.888,179.2696161,-0.31510407,,
4.889,179.2696346,-0.21532059,,
4.89,179.2696537,-0.33035463,,
4.891,179.2696733,-0.25752816,,
4.892,179.2696933,-0.25566891,,
4.893,179.2697139,-0.15231343,,
4.894,179.2697349,-0.3277567,,
4.895,179.2697564,-0.30420253,,
4.896,179.2697785,-0.18758789,,
4.897,179.269801,-0.30672762,,
4.898,179.269824,-0.12501679,,
4.899,179.2698476,-0.17677473,,
4.9,179.2698716,-0.16818246,,
4.901,179.2698962,-0.1539064,,
4.902,179.2699213,-0.30685908,,
4.903,179.2699469,-0.3765786,,
4.904,179.269973,-0.31930882,,
4.905,179.2699996,-0.24665454,,
4.906,179.2700268,-0.23911986,,
4.907,179.2700544,-0.25528196,,
4.908,179.2700826,-0.21618772,,
4.909,179.2701113,-0.2571643,,
4.91,179.2701406,-0.34178951,,
4.911,179.2701704,-0.33490828,,
4.912,179.2702007,-0.35252643,,
4.913,179.2702316,-0.19192575,,
4.914,179.270263,-0.21927272,,
4.915,179.2702949,-0.22987394,,
4.916,179.2703274,-0.16183351,,
4.917,179.2703604,-0.2017539,,
4.918,179.270394,-0.36065584,,
4.919,179.2704281,-0.28135973,,
4.92,179.2704628,-0.26111916,,
4.921,179.270498,-0.26717848,,
4.922,179.2705338,-0.22153953,,
4.923,179.2705702,-0.2051131,,
4.924,179.2706071,-0.20903951,,
4.925,179.2706445,-0.099677451,,
4.926,179.2706826,-0.17635868,,
4.927,179.2707212,-0.31648883,,
4.928,179.2707604,-0.38834175,,
4.929,179.2708001,-0.18269074,,
4.93,179.2708404,-0.090701275,,
4.931,179.2708814,-0.35198519,,
4.932,179.2709228,-0.17375404,,
4.933,179.2709649,-0.27911079,,
4.934,179.2710076,-0.23634727,,
4.935,179.2710508,-0.21574759,,
4.936,179.2710946,-0.26585379,,
4.937,179.2711391,-0.24810947,,
4.938,179.2711841,-0.19387238,,
4.939,179.2712297,-0.22563167,,
4.94,179.2712759,-0.27608782,,
4.941,179.2713227,-0.29046753,,
4.942,179.2713702,-0.15350041,,
4.943,179.2714182,-0.31072256,,
4.944,179.2714668,-0.21838343,,
4.945,179.2715161,-0.30177245,,
4.946,179.2715659,-0.27614492,,
4.947,179.2716164,-0.32596904,,
4.948,179.2716675,-0.13798356,,
4.949,179.2717192,-0.32584295,,
4.95,179.2717716,-0.21779168,,
4.951,179.2718245,-0.05755493,,
4.952,179.2718781,-0.14898205,,
4.953,179.2719323,-0.17033057,,
4.954,179.2719872,0.008250982,,
4.955,179.2720427,-0.22970171,,
4.956,179.2720988,-0.23355682,,
4.957,179.2721556,-0.10792489,,
4.958,179.272213,-0.23159793,,
4.959,179.2722711,-0.26227927,,
4.96,179.2723298,-0.34486142,,
4.961,179.2723892,-0.33469263,,
4.962,179.2724492,-0.40754893,,
4.963,179.2725098,-0.17536044,,
4.964,179.2725712,-0.2265204,,
4.965,179.2726332,-0.14473042,,
4.966,179.2726958,-0.23836298,,
4.967,179.2727591,-0.25064239,,
4.968,179.2728231,-0.29789376,,
4.969,179.2728878,-0.15121174,,
4.97,179.2729531,-0.27048978,,
4.971,179.2730191,-0.2474854,,
4.972,179.2730858,-0.34905961,,
4.973,179.2731532,-0.12214897,,
4.974,179.2732212,-0.2680454,,
4.975,179.27329,-0.13581173,,
4.976,179.2733594,-0.19882043,,
4.977,179.2734295,-0.31467375,,
4.978,179.2735003,-0.10237551,,
4.979,179.2735718,-0.11172047,,
4.98,179.273644,-0.017557038,,
4.981,179.2737169,-0.089615665,,
4.982,179.2737906,-0.17089859,,
4.983,179.2738649,-0.10957915,,
4.984,179.2739399,-0.25609535,,
4.985,179.2740157,-0.2990368,,
4.986,179.2740921,-0.32687017,,
4.987,179.2741693,-0.23135401,,
4.988,179.2742472,-0.26068217,,
4.989,179.2743258,-0.2186542,,
4.99,179.2744052,-0.10168548,,
4.991,179.2744852,-0.1579425,,
4.992,179.2745661,-0.23871112,,
4.993,179.2746476,-0.1172172,,
4.994,179.2747299,-0.063764133,,
4.995,179.2748129,-0.045266312,,
4.996,179.2748967,-0.24290706,,
4.997,179.2749812,-0.29619277,,
4.998,179.2750664,-0.27944422,,
4.999,179.2751524,-0.28298524,,
5,179.2752392,-0.051030438,,
